IDFolio,IDpersona,IDLicenciaConducir,IDTipoLicenciaConducir
35016006,1,1,6
35016006,2,2,0
35016006,3,1,6
35016006,4,2,0
35016008,1,2,0
35016008,2,2,0
35016008,3,2,0
35016008,4,2,0
35016008,5,2,0
35016008,6,2,0
35016009,1,1,6
35016009,2,2,0
35016009,3,2,0
35016009,4,2,0
35016010,1,1,6
35016010,2,2,0
35016010,3,2,0
35016010,4,2,0
35016010,5,2,0
35016012,1,1,6
35016012,2,2,0
35016012,3,2,0
35016028,1,2,0
35016028,2,1,6
35016028,3,2,0
35016028,4,2,0
35016028,5,2,0
35019002,1,2,0
35019002,2,2,0
35019002,3,2,0
35019002,4,2,0
35019002,5,2,0
35019002,6,2,0
35019003,1,2,0
35019003,2,2,0
35019003,3,2,0
35019004,1,2,0
35019004,2,2,0
35019004,3,2,0
35019006,1,2,0
35019006,2,2,0
35019006,3,2,0
35019006,4,2,0
35019006,5,2,0
35019006,6,2,0
35019010,1,2,0
35019010,2,2,0
35019010,3,2,0
35019017,1,2,0
35019018,1,2,0
35019018,2,2,0
35019018,3,2,0
35019018,4,2,0
35019019,1,2,0
35019019,2,2,0
35019020,1,2,0
35019020,2,2,0
35019020,3,2,0
35019020,4,2,0
35019020,5,2,0
35019021,1,2,0
35019021,2,2,0
35022003,1,2,0
35022003,2,2,0
35022003,3,2,0
35022003,4,2,0
35022003,5,2,0
35022004,1,2,0
35022004,2,2,0
35022004,3,2,0
35022010,1,2,0
35022010,2,2,0
35022010,3,2,0
35022011,1,2,0
35022011,2,2,0
35022011,3,2,0
35022011,4,2,0
35022011,5,2,0
35022021,1,2,0
35022021,2,2,0
35022021,3,2,0
35022021,4,2,0
35022021,5,2,0
35024018,1,2,0
35024018,2,2,0
35024018,3,2,0
35024018,4,2,0
35024018,5,1,6
35024021,1,1,1
35024021,2,2,0
35024021,3,1,6
35024021,4,2,0
35024021,5,2,0
35024025,1,1,6
35024025,2,2,0
35024025,3,2,0
35024025,4,2,0
35024025,5,2,0
35024027,1,2,0
35024027,2,2,0
35024035,1,2,0
35024035,2,2,0
35024035,3,2,0
35024035,4,2,0
35024035,5,2,0
35032005,1,2,0
35032005,2,2,0
35032005,3,2,0
35032005,4,2,0
35032005,5,2,0
35032007,1,2,0
35032007,2,2,0
35032007,3,2,0
35032007,4,2,0
35032007,5,2,0
35032007,6,2,0
35032007,7,2,0
35032007,8,2,0
35032008,1,1,6
35032008,2,2,0
35032009,1,2,0
35032009,2,1,6
35032009,3,2,0
35032009,4,2,0
35032009,5,2,0
35032009,6,2,0
35032009,7,2,0
35032010,1,2,0
35032010,2,2,0
35032014,1,1,6
35032014,2,2,0
35032014,3,2,0
35032015,1,1,6
35032015,2,2,0
35032015,3,2,0
35032015,4,2,0
35032015,5,2,0
35032015,6,2,0
36005003,1,2,0
36005003,2,1,6
36005003,3,2,0
36005003,4,1,3
36005010,1,1,6
36005010,2,2,0
36005010,3,2,0
36005010,4,2,0
36005011,1,1,6
36005011,2,1,6
36005011,3,2,0
36005028,1,2,0
36005028,2,2,0
36006017,1,1,6
36006017,2,1,6
36006017,3,2,0
36006017,4,2,0
36006020,1,1,6
36006020,2,2,0
36007017,1,1,6
36007017,2,2,0
36007017,3,2,0
36007017,4,1,6
36007017,5,2,0
36007017,6,2,0
36007018,1,1,6
36007018,2,1,6
36007018,3,2,0
36007018,4,2,0
36007019,1,1,2
36007019,2,1,6
36007019,3,2,0
36007019,4,2,0
36007019,5,2,0
36007020,1,1,6
36007020,2,2,0
36007020,3,2,0
36007020,4,2,0
36007020,5,2,0
36007020,6,2,0
36007022,1,1,2
36007022,2,2,0
36008017,1,2,0
36008017,2,2,0
36008017,3,1,6
36008017,4,2,0
36008033,1,1,1
36008033,2,1,6
36008049,1,1,6
36008049,2,2,0
36008049,3,2,0
36008049,4,2,0
36008050,1,2,0
36008050,2,2,0
36008050,3,2,0
36008101,1,1,6
36008101,2,2,0
36008101,3,1,6
36008101,4,1,6
36008101,5,1,6
37005003,1,1,6
37005003,2,1,6
37005003,3,2,0
37005004,1,1,2
37005004,2,2,0
37005004,3,2,0
37005004,4,2,0
37005009,1,1,6
37005009,2,2,0
37005009,3,1,6
37005009,4,2,0
37005013,1,2,0
37005013,2,2,0
37005013,3,2,0
37005016,1,2,0
37005016,2,1,6
37005016,3,2,0
37005016,4,2,0
37005017,1,2,0
37005017,2,2,0
37005018,1,2,0
37005018,2,2,0
37005018,3,2,0
37005018,4,2,0
37014001,1,1,6
37014001,2,2,0
37014001,3,2,0
37014001,4,2,0
37014001,5,2,0
37014003,1,2,0
37014003,2,1,6
37014003,3,2,0
37014003,4,2,0
37014006,1,2,0
37014006,2,1,6
37014006,3,2,0
37014006,4,2,0
37014010,1,2,0
37014010,2,2,0
37014014,1,1,6
37014014,2,2,0
37014014,3,1,6
37014014,4,2,0
37014014,5,2,0
37014017,1,2,0
37014017,2,2,0
37014017,3,2,0
37018008,1,2,0
37018008,2,2,0
37018008,3,2,0
37018011,1,2,0
37018011,2,1,2
37018011,3,2,0
37018014,1,2,0
37018014,2,2,0
37018014,3,2,0
37018014,4,2,0
37018014,5,2,0
37018014,6,1,6
37018017,1,2,0
37018017,2,2,0
37018017,3,2,0
37018017,4,1,6
37018017,5,2,0
37018017,6,2,0
37018018,1,1,3
37018018,2,2,0
37018018,3,2,0
37018018,4,2,0
37019013,1,1,6
37019013,2,1,6
37019013,3,2,0
37019013,4,2,0
37019013,5,2,0
37019022,1,2,0
37019022,2,1,6
37019029,1,2,0
37019029,2,2,0
37019029,3,2,0
37019029,4,2,0
37019029,5,2,0
37019033,1,1,6
37019033,2,2,0
37019034,1,2,0
37019034,2,1,6
37019034,3,2,0
37020002,1,1,6
37020002,2,2,0
37020002,3,2,0
37020004,1,2,0
37020004,2,2,0
37020004,3,2,0
37020004,4,2,0
37020015,1,2,0
37020015,2,1,1
37020015,3,2,0
37020015,4,2,0
37020017,1,1,6
37020017,2,2,0
37020017,3,2,0
37020018,1,1,3
37020018,2,1,6
37020018,3,2,0
37020018,4,2,0
37020021,1,2,0
37020021,2,1,6
37020021,3,1,6
37020021,4,1,6
37020021,5,2,0
37020021,6,2,0
37020029,1,2,0
37020029,2,2,0
37020029,3,2,0
37020029,4,2,0
37020029,5,2,0
37020031,1,1,6
37020031,2,2,0
37020031,3,2,0
37020031,4,2,0
37021001,1,1,6
37021001,2,2,0
37021001,3,2,0
37021001,4,2,0
37021001,5,2,0
37021004,1,1,1
37021004,2,2,0
37021011,1,2,0
37021011,2,2,0
37021011,3,2,0
37021011,4,2,0
37021012,1,2,0
37021014,1,1,1
37021014,2,2,0
37021014,3,2,0
37021014,4,2,0
37021014,5,2,0
37021018,1,2,0
37021018,2,2,0
37021020,1,2,0
37021020,2,2,0
37021020,3,2,0
37021020,4,2,0
37021020,5,2,0
37021020,6,2,0
37039010,1,1,1
37039010,2,2,0
37039010,3,1,6
37039010,4,2,0
37039010,5,2,0
37039028,1,1,6
37039028,2,1,6
37039028,3,2,0
37039028,4,2,0
37039029,1,1,6
37039029,2,1,6
37039029,3,2,0
37039042,1,2,0
37039042,2,2,0
37039053,1,1,6
37039053,2,2,0
37039053,3,1,6
37059001,1,1,6
37059001,2,2,0
37059001,3,2,0
37059001,4,2,0
37059003,1,1,2
37059003,2,2,0
37059005,1,2,0
37059005,2,1,1
37059005,3,2,0
37059005,4,2,0
37059006,1,1,6
37059006,2,1,6
37059006,3,2,0
37059006,4,2,0
37059006,5,2,0
37059006,6,2,0
37059008,1,2,0
38008001,1,1,6
38008001,2,1,6
38008018,1,2,0
38008046,1,2,0
38008046,2,1,2
38008046,3,2,0
38008056,1,1,6
38008056,2,1,6
38008056,3,2,0
38008062,1,1,6
38008062,2,1,6
38015006,1,2,0
38015006,2,2,0
38015006,3,2,0
38015019,1,1,6
38015019,2,1,6
38015019,3,1,6
38015019,4,2,0
38015033,1,1,1
38015033,2,1,6
38015033,3,2,0
38015033,4,2,0
38015053,1,2,0
38015058,1,1,6
38015058,2,1,6
38015058,3,2,0
38015058,4,2,0
38015058,5,2,0
38019004,1,2,0
38019004,2,1,6
38019004,3,2,0
38019008,1,2,0
38019008,2,2,0
38019009,1,2,0
38019009,2,2,0
38019009,3,2,0
38019010,1,1,6
38019010,2,2,0
38019011,1,1,6
38019011,2,2,0
38019011,3,2,0
38019011,4,2,0
38019011,5,2,0
38019013,1,1,6
38019013,2,1,6
38019013,3,2,0
38019017,1,2,0
38019017,2,2,0
38019017,3,2,0
38019021,1,1,6
38019021,2,1,6
38019021,3,2,0
38019021,4,2,0
38019022,1,2,0
38019022,2,2,0
38024011,1,1,6
38024011,2,1,6
38024011,3,2,0
38024011,4,2,0
38024012,1,2,0
38024013,1,2,0
38024015,1,1,6
38024016,1,1,6
38024016,2,2,0
38024016,3,2,0
38024017,1,2,0
38024017,2,2,0
38026004,1,1,6
38026004,2,2,0
38026004,3,2,0
38026004,4,2,0
38026005,1,1,6
38026005,2,2,0
38026005,3,2,0
38026005,4,2,0
38026009,1,1,6
38026009,2,2,0
38026009,3,2,0
38026009,4,2,0
38026009,5,2,0
38026009,6,2,0
38026013,1,2,0
38026013,2,2,0
38026013,3,2,0
38026014,1,2,0
38026014,2,1,1
38026016,1,2,0
38026016,2,2,0
38026016,3,2,0
38026016,4,2,0
38026018,1,1,6
38026018,2,2,0
38026018,3,1,6
38026018,4,2,0
38031007,1,2,0
38031007,2,1,6
38031008,1,2,0
38031008,2,2,0
38031008,3,2,0
38031012,1,1,6
38031012,2,1,6
38031012,3,1,6
38031012,4,2,0
38031015,1,2,0
38031015,2,1,1
38031015,3,1,6
38031015,4,1,6
38031015,5,2,0
38031015,6,2,0
38031015,7,2,0
38031015,8,2,0
38031015,9,2,0
38031015,10,2,0
38031015,11,1,3
38031016,1,2,0
38031016,2,1,6
38031016,3,2,0
38039002,1,1,5
38039002,2,2,0
38039002,3,1,6
38039010,1,2,0
38039010,2,1,6
38039010,3,2,0
38039014,1,2,0
38039014,2,2,0
38039014,3,2,0
38039014,4,2,0
38039014,5,2,0
38039014,6,2,0
38039020,1,2,0
38039022,1,1,6
38039022,2,1,6
38039022,3,1,6
38041001,1,2,0
38041001,2,2,0
38041001,3,2,0
38041006,1,1,6
38041006,2,2,0
38041006,3,2,0
38041008,1,2,0
38041008,2,2,0
38041012,1,1,6
38041012,2,2,0
38041017,1,2,0
38041017,2,2,0
38041017,3,2,0
38041017,4,2,0
39002002,1,2,0
39002002,2,1,6
39002002,3,2,0
39002002,4,1,6
39002006,1,1,6
39002006,2,2,0
39002013,1,1,6
39002016,1,1,6
39002016,2,1,6
39002016,3,2,0
39002016,4,2,0
39002039,1,1,1
39002039,2,1,6
39002039,3,2,0
39002039,4,2,0
39002906,1,2,0
39002906,2,2,0
39002909,1,2,0
39002909,2,2,0
39002910,1,1,6
39002910,2,1,6
39002911,1,1,6
39006003,1,1,6
39006003,2,1,6
39006003,3,1,6
39006004,1,1,6
39006004,2,2,0
39006004,3,2,0
39006004,4,2,0
39006004,5,2,0
39006022,1,2,0
39006022,2,2,0
39006028,1,2,0
39006028,2,2,0
39006028,3,2,0
39006030,1,2,0
39006030,2,2,0
39006037,1,2,0
39006037,2,2,0
39006039,1,2,0
39006039,2,2,0
39006039,3,2,0
39006044,1,1,6
39006044,2,2,0
39011003,1,2,0
39011003,2,2,0
39011003,3,2,0
39011003,4,2,0
39011006,1,1,6
39011006,2,2,0
39011006,3,2,0
39011006,4,1,6
39011006,5,2,0
39011008,1,2,0
39011008,2,2,0
39011013,1,2,0
39011013,2,2,0
39011013,3,1,6
39011013,4,2,0
39011014,1,2,0
39011014,2,2,0
39011014,3,1,6
39011014,4,2,0
39019006,1,2,0
39019006,2,1,6
39019006,3,2,0
39019008,1,1,6
39019008,2,2,0
39019008,3,1,6
39019008,4,1,6
39019010,1,1,6
39019010,2,1,6
39019010,3,2,0
39019010,4,2,0
39019012,1,1,6
39019012,2,2,0
39019012,3,1,6
39019012,4,1,6
39019013,1,2,0
39019013,2,2,0
39019013,3,2,0
39019013,4,2,0
39019013,5,2,0
39019013,6,2,0
39019017,1,2,0
39019017,2,2,0
39019017,3,2,0
39033001,1,2,0
39033003,1,1,6
39033003,2,1,6
39033003,3,2,0
39033003,4,2,0
39033004,1,1,6
39033004,2,2,0
39033004,3,2,0
39033004,4,2,0
39033011,1,1,6
39033011,2,2,0
39033011,3,2,0
39033011,4,2,0
39033014,1,2,0
39033014,2,2,0
39033014,3,2,0
39036003,1,1,6
39036003,2,1,6
39036007,1,1,6
39036007,2,2,0
39036010,1,2,0
39036010,2,2,0
39036010,3,2,0
39036010,4,2,0
39036011,1,2,0
39036012,1,1,6
39036012,2,1,6
39044006,1,1,6
39044006,2,1,6
39044006,3,2,0
39044006,4,2,0
39044012,1,2,0
39044012,2,2,0
39044012,3,2,0
39044012,4,2,0
39044014,1,1,6
39044014,2,1,6
39044014,3,2,0
39044014,4,2,0
39045006,1,2,0
39045006,2,2,0
39045006,3,2,0
39045012,1,2,0
39045012,2,2,0
39045013,1,1,6
39045018,1,1,6
39045018,2,1,6
39045018,3,2,0
39045018,4,1,0
39045018,5,2,0
39045021,1,1,6
39045021,2,1,6
39045021,3,2,0
39045021,4,2,0
39045021,5,2,0
39047005,1,1,6
39047005,2,2,0
39047005,3,2,0
39047005,4,2,0
39047022,1,2,0
39047022,2,1,6
39047022,3,2,0
39047900,1,1,6
39047900,2,2,0
39047901,1,1,6
39047901,2,2,0
39047902,1,1,6
39047902,2,1,6
39049020,1,1,2
39049020,2,2,0
39049020,3,2,0
39049020,4,2,0
39049020,5,2,0
39049026,1,1,6
39049026,2,1,6
39049026,3,2,0
39049026,4,2,0
39049026,5,2,0
39049074,1,2,0
39049084,1,1,6
39049084,2,1,6
39049084,3,1,6
39049091,1,1,6
39064007,1,1,6
39064007,2,2,0
39064043,1,2,0
39064043,2,1,6
39064062,1,1,6
39064062,2,1,6
39064080,1,2,0
39064080,2,1,6
39064080,3,1,6
39064083,1,1,6
39064083,2,2,0
39064900,1,1,6
39064900,2,2,0
39064900,3,2,0
39064901,1,1,6
39064902,1,1,6
39065022,1,1,6
39065022,2,1,6
39065022,3,1,6
39065022,4,2,0
39065022,5,1,6
39065022,6,1,6
39065024,1,2,0
39065024,2,2,0
39065024,3,2,0
39065024,4,2,0
40003005,1,2,0
40003006,1,1,6
40003006,2,1,6
40003006,3,1,6
40003006,4,2,0
40003011,1,1,6
40003011,2,2,0
40003013,1,1,6
40003013,2,2,0
40003014,1,2,0
40009004,1,1,2
40009004,2,1,2
40009004,3,2,0
40009009,1,1,6
40009009,2,2,0
40009009,3,1,6
40009009,4,2,0
40009010,1,2,0
40009010,2,1,6
40009010,3,2,0
40009010,4,2,0
40009013,1,2,0
40009013,2,2,0
40009013,3,2,0
40009013,4,2,0
40018013,1,1,1
40018015,1,1,6
40018019,1,1,6
40018019,2,1,6
40018019,3,2,0
40018019,4,1,6
40018020,1,1,6
40018020,2,1,6
40018020,3,1,6
40018020,4,2,0
40018021,1,1,6
40018021,2,1,6
40018021,3,2,0
40018021,4,2,0
40018021,5,2,0
40023004,1,1,6
40023008,1,2,0
40023011,1,1,6
40023011,2,2,0
40023011,3,1,6
40023014,1,1,6
40023014,2,2,0
40023014,3,2,0
40023014,4,1,6
40023014,5,2,0
40023014,6,2,0
40023016,1,1,6
40026002,1,1,6
40026002,2,2,0
40026002,3,2,0
40026002,4,2,0
40026004,1,2,0
40026004,2,2,0
40026005,1,1,6
40026005,2,2,0
40026005,3,2,0
40026005,4,2,0
40026005,5,2,0
40026007,1,1,6
40026007,2,2,0
40026007,3,2,0
40026007,4,2,0
40026010,1,2,0
40026010,2,2,0
40028002,1,2,0
40028002,2,1,6
40028005,1,2,0
40028005,2,2,0
40028013,1,2,0
40028013,2,2,0
40028013,3,1,6
40028014,1,2,0
40028014,2,2,0
40028015,1,1,1
40028015,2,1,1
40028015,3,1,6
40028015,4,2,0
40028016,1,2,0
40028016,2,1,6
40028016,3,1,6
40028016,4,1,6
40028016,5,2,0
40028020,1,2,0
40028020,2,2,0
40028020,3,2,0
40028020,4,2,0
40028020,5,2,0
40028025,1,2,0
40028025,2,2,0
40028025,3,2,0
40028025,4,2,0
40028026,1,2,0
40028026,2,2,0
40028900,1,2,0
40028900,2,1,6
40028900,3,1,6
40028900,4,2,0
40028900,5,2,0
40028900,6,2,0
40031003,1,1,6
40031003,2,1,6
40031006,1,1,7
40031006,2,2,0
40031006,3,2,0
40034005,1,1,6
40034005,2,2,0
40034009,1,2,0
40034009,2,2,0
40034010,1,2,0
40034010,2,1,3
40034010,3,2,0
40043018,1,1,6
40043018,2,1,6
40043018,3,1,6
40043028,1,1,1
40043028,2,2,0
40043065,1,1,6
40043068,1,2,0
40043068,2,1,6
40043068,3,1,6
40043073,1,2,0
40043073,2,1,6
40043073,3,2,0
40045005,1,1,6
40045005,2,2,0
40045005,3,2,0
40045005,4,2,0
40045005,5,2,0
40045011,1,2,0
40045014,1,1,2
40045014,2,2,0
40045014,3,1,6
40045038,1,1,6
40045038,2,1,6
40045041,1,1,6
40045041,2,1,6
40052006,1,1,6
40052014,1,1,6
40052014,2,1,6
40052014,3,2,0
40052037,1,1,6
40052037,2,1,6
40052040,1,1,6
40052040,2,1,6
40052902,1,1,6
40052902,2,1,6
40052902,3,2,0
40052902,4,2,0
40056001,1,1,6
40056001,2,2,0
40056001,3,2,0
40056003,1,2,0
40056003,2,2,0
40056004,1,1,6
40056004,2,2,0
40056005,1,2,0
40056005,2,2,0
40056007,1,1,6
40056007,2,2,0
40056007,3,2,0
40056007,4,2,0
40056007,5,2,0
41006008,1,1,6
41006008,2,1,6
41006008,3,1,6
41006008,4,2,0
41006008,5,2,0
41006012,1,1,2
41006012,2,1,6
41006012,3,1,6
41006012,4,2,0
41006015,1,1,6
41006015,2,1,6
41006015,3,2,0
41006023,1,1,6
41006023,2,2,0
41006025,1,1,6
41006025,2,1,6
41006025,3,1,6
41014006,1,1,6
41014006,2,1,6
41014009,1,1,6
41014009,2,1,6
41014009,3,2,0
41014010,1,1,6
41014010,2,2,0
41014010,3,1,6
41014010,4,2,0
41014018,1,1,6
41014018,2,1,6
41014019,1,1,6
41014019,2,1,6
41014019,3,2,0
41014900,1,1,6
41014900,2,1,6
41014900,3,2,0
41025005,1,1,6
41025005,2,1,6
41025005,3,2,0
41025005,4,2,0
41025009,1,1,6
41025009,2,1,6
41025010,1,1,6
41025010,2,2,0
41025010,3,2,0
41025010,4,2,0
41025013,1,1,6
41025013,2,1,6
41025013,3,2,0
41025013,4,2,0
41025016,1,1,6
41025016,2,1,6
41025016,3,2,0
41033006,1,1,6
41033006,2,2,0
41033014,1,2,0
41033014,2,1,6
41033014,3,1,6
41033016,1,1,6
41033016,2,1,6
41033016,3,2,0
41033016,4,2,0
41033017,1,1,6
41033017,2,1,6
41033019,1,1,6
41033019,2,2,0
41033019,3,2,0
41033019,4,2,0
41033022,1,1,6
41033022,2,1,6
41033022,3,2,0
41033901,1,1,6
41033901,2,1,6
41033901,3,1,6
41033902,1,1,6
41033902,2,1,6
41033902,3,1,6
41033902,4,2,0
41033902,5,2,0
41033902,6,2,0
41033903,1,2,0
41033903,2,2,0
41033903,3,2,0
41033903,4,2,0
41044001,1,1,6
41044001,2,1,6
41044001,3,2,0
41044001,4,2,0
41044001,5,2,0
41044006,1,1,6
41044006,2,1,6
41044006,3,2,0
41044006,4,2,0
41044006,5,2,0
41044014,1,1,6
41044014,2,1,6
41044014,3,2,0
41044017,1,1,6
41044017,2,1,6
41044017,3,2,0
41044017,4,2,0
41044023,1,1,6
41044023,2,1,6
41044023,3,2,0
41051001,1,1,6
41051001,2,1,6
41051001,3,2,0
41051001,4,2,0
41051003,1,1,6
41051003,2,1,6
41051003,3,2,0
41051003,4,2,0
41051003,5,2,0
41051004,1,1,6
41051004,2,1,6
41051006,1,1,6
41051010,1,1,6
41051010,2,1,6
41051010,3,1,6
41066001,1,1,6
41066001,2,2,0
41066002,1,1,6
41066002,2,2,0
41066003,1,1,6
41066003,2,1,6
41066004,1,1,2
41066004,2,2,0
41066004,3,1,6
41066004,4,2,0
41066004,5,2,0
41066005,1,2,0
41069002,1,2,0
41069002,2,1,6
41069002,3,2,0
41069003,1,1,6
41069005,1,1,6
41069005,2,1,6
41069005,3,1,6
41069005,4,2,0
41069008,1,1,6
41069008,2,1,6
41069009,1,1,6
41069009,2,1,6
41069009,3,1,6
42000008,1,2,0
42000008,2,2,0
42000011,1,1,6
42000011,2,1,6
42000011,3,1,6
42000011,4,2,0
42000023,1,1,6
42000023,2,2,0
42000023,3,2,0
42000026,1,1,6
42000026,2,2,0
42000026,3,1,6
42000026,4,2,0
42000900,1,2,0
42000900,2,2,0
42000900,3,2,0
42000901,1,2,0
42000901,2,2,0
42000902,1,1,6
42000902,2,2,0
42000902,3,1,6
42000902,4,1,6
42000902,5,2,0
42000903,1,2,0
42000904,1,2,0
42000904,2,2,0
42000904,3,2,0
42000905,1,1,6
42000905,2,2,0
42000905,3,1,6
42000905,4,2,0
42000905,5,2,0
42003003,1,2,0
42003003,2,2,0
42003016,1,1,6
42003016,2,2,0
42003016,3,2,0
42003016,4,2,0
42003016,5,2,0
42003017,1,1,6
42003017,2,1,6
42003017,3,2,0
42003017,4,2,0
42003018,1,1,6
42003018,2,1,6
42003018,3,1,6
42003018,4,2,0
42003019,1,1,6
42003019,2,1,6
42003019,3,2,0
42003019,4,2,0
42003019,5,2,0
42003020,1,1,6
42003020,2,2,0
42003020,3,2,0
42003020,4,1,6
42008013,1,1,1
42008013,2,2,0
42008013,3,2,0
42008023,1,1,1
42008023,2,1,6
42008023,3,2,0
42008032,1,1,1
42008032,2,1,6
42008032,3,2,0
42008036,1,1,6
42008036,2,2,0
42008036,3,2,0
42008900,1,1,6
42008900,2,2,0
42008900,3,2,0
42008901,1,1,6
42008901,2,1,6
42008901,3,2,0
42008901,4,2,0
42008902,1,1,6
42008902,2,2,0
42008902,3,2,0
42008902,4,2,0
42008902,5,2,0
42008903,1,1,6
42008903,2,1,6
42008903,3,2,0
42008903,4,2,0
42008903,5,2,0
42013002,1,2,0
42013002,2,2,0
42013002,3,2,0
42013004,1,2,0
42013004,2,2,0
42013004,3,2,0
42013004,4,2,0
42013005,1,2,0
42013005,2,2,0
42013007,1,1,6
42013007,2,2,0
42013017,1,1,6
42013017,2,1,6
42013017,3,2,0
42013017,4,2,0
42013018,1,2,0
42013018,2,1,6
42013019,1,1,2
42013019,2,1,6
42013019,3,1,6
42013019,4,2,0
42017009,1,1,1
42017009,2,2,0
42017010,1,1,6
42017010,2,2,0
42017010,3,2,0
42017011,1,1,6
42017011,2,1,6
42017011,3,2,0
42017017,1,1,1
42017017,2,2,0
42017017,3,2,0
42017020,1,1,1
42017020,2,1,6
42017020,3,1,6
42017020,4,1,6
42017020,5,2,0
42017021,1,1,6
42017021,2,2,0
42017024,1,1,6
42017024,2,1,6
42017024,3,2,0
42017024,4,2,0
42017025,1,1,6
42017025,2,2,0
42017900,1,2,0
42017900,2,2,0
42036005,1,2,0
42036005,2,1,6
42036012,1,2,0
42036012,2,2,0
42036012,3,2,0
42036012,4,2,0
42036012,5,1,6
42036012,6,2,0
42036012,7,2,0
42036012,8,2,0
42036020,1,1,6
42036020,2,2,0
42036020,3,1,6
42036020,4,2,0
42036022,1,2,0
42036022,2,2,0
42036025,1,1,6
42036025,2,1,1
42036025,3,2,0
42036025,4,2,0
42036900,1,1,6
42036900,2,2,0
42036900,3,1,6
42036900,4,2,0
42036901,1,2,0
42036901,2,2,0
42036901,3,2,0
42036901,4,2,0
42036902,1,2,0
42036902,2,2,0
42036902,3,2,0
42053001,1,1,6
42053005,1,1,1
42053005,2,1,1
42053005,3,1,6
42053028,1,1,6
42053028,2,2,0
42053028,3,2,0
42053028,4,2,0
42053031,1,2,0
42053900,1,2,0
42053900,2,2,0
42053900,3,2,0
42053900,4,2,0
42053900,5,2,0
42053901,1,1,1
42053901,2,2,0
42053901,3,1,6
42063016,1,1,6
42063016,2,2,0
42063016,3,2,0
42063016,4,2,0
42063017,1,1,6
42063017,2,1,6
42063017,3,2,0
42063017,4,2,0
42063017,5,2,0
42063036,1,1,6
42063036,2,2,0
42063036,3,1,6
42063036,4,1,6
42063036,5,2,0
42063036,6,2,0
42063038,1,1,6
42063038,2,2,0
42063038,3,1,6
42070004,1,2,0
42070004,2,2,0
42070017,1,1,6
42070017,2,2,0
42070028,1,2,0
42070028,2,2,0
42070028,3,2,0
42070028,4,2,0
42070028,5,2,0
42070028,6,2,0
42070028,7,2,0
42070028,8,2,0
42070031,1,2,0
42070031,2,2,0
42070031,3,2,0
42070031,4,2,0
42070031,5,2,0
42070031,6,2,0
42081004,1,1,6
42081004,2,1,6
42081004,3,2,0
42081004,4,2,0
42081005,1,1,6
42081005,2,1,6
42081005,3,2,0
42081005,4,2,0
42081005,5,2,0
42081011,1,1,6
42081011,2,1,6
42081011,3,1,6
42081011,4,2,0
42081025,1,1,6
42081025,2,1,6
42081025,3,2,0
42081025,4,2,0
42081025,5,2,0
42081027,1,2,0
42081027,2,2,0
42093005,1,1,6
42093005,2,1,6
42093005,3,2,0
42093009,1,1,6
42093009,2,1,6
42093011,1,1,6
42093011,2,1,6
42093011,3,2,0
42093011,4,2,0
42093013,1,1,3
42093013,2,1,6
42093013,3,1,6
42093013,4,2,0
42093013,5,1,6
42093014,1,1,6
42093014,2,1,6
42093014,3,2,0
42093014,4,2,0
42093014,5,2,0
42101002,1,2,0
42101002,2,2,0
42101002,3,2,0
42101002,4,2,0
42101002,5,2,0
42101002,6,2,0
42101006,1,2,0
42101006,2,2,0
42101009,1,2,0
42101009,2,2,0
42101009,3,2,0
42101010,1,2,0
42101010,2,2,0
42101010,3,2,0
42101011,1,2,0
42109004,1,2,0
42109004,2,2,0
42109004,3,2,0
42109004,4,2,0
42109006,1,2,0
42109006,2,2,0
42109006,3,2,0
42109006,4,2,0
42109006,5,2,0
42109009,1,2,0
42109009,2,2,0
42109009,3,2,0
42109009,4,2,0
42109009,5,2,0
42109009,6,2,0
42109010,1,2,0
42109010,2,2,0
42109010,3,2,0
42109010,4,2,0
42109011,1,1,6
42109011,2,2,0
42109011,3,2,0
43001002,1,2,0
43001002,2,2,0
43001002,3,2,0
43001002,4,2,0
43001002,5,1,6
43001002,6,2,0
43001002,7,2,0
43001002,8,2,0
43001002,9,2,0
43001002,10,2,0
43001002,11,2,0
43001003,1,2,0
43001003,2,2,0
43001028,1,2,0
43001030,1,2,0
43001030,2,2,0
43001030,3,2,0
43001030,4,2,0
43001030,5,2,0
43001030,6,2,0
43001033,1,1,6
43001033,2,2,0
43001033,3,2,0
43001036,1,2,0
43001036,2,2,0
43001900,1,2,0
43001900,2,1,6
43001900,3,1,6
43001900,4,2,0
43001900,5,2,0
43001902,1,2,0
43001902,2,2,0
43001903,1,2,0
43022002,1,2,0
43022004,1,2,0
43022004,2,1,2
43022004,3,2,0
43022004,4,2,0
43022006,1,2,0
43022006,2,2,0
43022006,3,2,0
43022006,4,2,0
43022008,1,2,0
43022008,2,1,6
43022008,3,2,0
43022008,4,2,0
43022016,1,1,6
43022016,2,2,0
43022016,3,2,0
43022016,4,2,0
43040001,1,1,1
43040001,2,2,0
43040001,3,1,6
43040006,1,1,6
43040011,1,1,6
43040011,2,1,6
43040011,3,2,0
43040012,1,2,0
43040012,2,2,0
43040012,3,2,0
43040012,4,2,0
43040013,1,1,6
43040013,2,1,6
44008009,1,2,0
44008027,1,2,0
44008027,2,2,0
44008027,3,2,0
44008030,1,2,0
44008030,2,2,0
44008030,3,2,0
44008030,4,2,0
44008033,1,2,0
44008033,2,2,0
44008043,1,2,0
44008043,2,2,0
44014001,1,2,0
