IDFolio,IDPersona,IDViaje,IDEtapa,IDVehiculoTransporte,IDModoEtapa,IDVehiculoDelHogar
2008902,1,1,1,179,2,0
2008902,1,2,1,179,2,0
2008902,1,5,1,179,2,0
2008902,1,6,1,179,2,0
2008902,1,7,1,179,2,0
4009013,1,4,1,121,2,0
4009013,1,5,1,121,2,0
4009013,2,3,1,121,2,0
4009013,2,4,1,121,2,0
4009013,3,1,1,121,2,0
4009013,3,2,1,121,2,0
4009013,4,4,1,121,2,0
4009013,4,5,1,121,2,0
4009013,6,1,1,121,2,0
4009013,6,2,1,121,2,0
5004003,1,1,1,128,2,0
5004003,1,2,1,128,2,0
5004003,2,1,1,128,2,0
5004003,2,2,1,128,2,0
5004003,2,3,1,128,2,0
5004003,2,4,1,128,2,0
5004003,2,5,1,128,2,0
5004003,2,6,1,128,2,0
5011057,1,5,1,295,2,0
5011057,1,6,1,295,2,0
5011061,1,1,1,297,2,0
5011061,1,4,1,297,2,0
5011061,1,5,1,297,2,0
5018037,1,1,1,334,2,0
5018037,1,2,1,334,2,0
5018037,1,3,1,334,2,0
5018900,1,1,1,335,2,0
5018900,1,2,1,335,2,0
5018900,1,3,1,335,2,0
5018900,1,4,1,335,2,0
5018900,2,1,1,335,2,0
5018900,2,2,1,335,2,0
5018900,3,1,1,335,2,0
5018900,3,4,1,335,2,0
5018901,1,3,1,333,2,0
5018901,1,4,1,333,2,0
5022046,1,1,1,121,2,0
5022046,1,2,1,121,2,0
5022046,1,3,1,121,2,0
5022046,1,4,1,121,2,0
5029065,1,1,1,126,2,0
5029065,1,2,1,126,2,0
5029065,1,3,1,126,2,0
5029065,1,4,1,126,2,0
5029065,1,5,1,126,2,0
5029065,1,6,1,126,2,0
5029065,1,7,1,126,2,0
5029065,2,2,1,126,2,0
5029065,3,1,1,126,2,0
5029065,3,2,1,126,2,0
5029089,1,1,1,127,2,0
5029089,1,2,1,127,2,0
5029089,1,3,1,127,2,0
5029089,1,4,1,127,2,0
5029089,1,5,1,127,2,0
5029089,1,6,1,127,2,0
5029089,2,5,1,127,2,0
5029089,2,6,1,127,2,0
5029089,3,2,1,127,2,0
5030005,2,1,1,125,2,0
5030005,2,2,1,125,2,0
5030005,3,1,1,125,2,0
5030005,3,2,1,125,2,0
5030008,3,7,1,121,2,0
7002014,1,1,1,218,2,0
7002014,1,2,1,218,2,0
7002026,1,2,1,149,2,0
7002026,1,3,1,149,2,0
7002026,1,4,1,149,2,0
7002026,1,5,1,149,2,0
7002026,1,6,1,149,2,0
7002026,2,1,1,150,2,0
7002026,2,2,1,150,2,0
7002026,2,3,1,150,2,0
7002026,2,4,1,150,2,0
7019004,1,1,1,137,2,0
7019004,1,2,1,137,2,0
7019004,2,1,1,136,2,0
7019004,2,2,1,136,2,0
7019004,3,1,1,136,2,0
7019004,3,2,1,136,2,0
7019009,1,1,1,135,2,0
7019009,1,2,1,135,2,0
7019009,2,1,1,134,2,0
7019009,2,2,1,134,2,0
7019009,2,3,1,134,2,0
7019021,1,1,1,142,2,0
7019021,1,2,1,142,2,0
7019021,1,3,1,142,2,0
7019021,1,4,1,142,2,0
7019021,1,5,1,142,2,0
7019021,1,6,1,142,2,0
7019021,2,1,1,141,2,0
7019021,2,2,1,141,2,0
7019021,2,3,1,141,2,0
7019021,2,4,1,141,2,0
7019021,2,5,1,141,2,0
7019028,1,1,1,143,2,0
7019028,1,2,1,143,2,0
7019028,1,3,1,143,2,0
7019900,1,1,1,139,2,0
7019900,1,2,1,139,2,0
7019900,2,1,1,138,2,0
7019900,2,2,1,138,2,0
7019900,2,3,1,138,2,0
7019900,2,4,1,138,2,0
7019900,2,5,1,138,2,0
7019900,4,1,1,138,2,0
7025003,1,1,1,148,2,0
7025003,1,2,1,148,2,0
7025003,3,3,1,148,2,0
7025012,2,1,1,147,2,0
7025012,2,2,1,147,2,0
7025012,2,3,1,147,2,0
7025012,2,4,1,147,2,0
7025012,4,1,1,144,2,0
7025012,4,2,1,144,2,0
7033001,1,1,1,184,2,0
7033001,1,2,1,184,2,0
7033001,1,3,1,184,2,0
7033001,1,4,1,184,2,0
7033001,1,5,1,184,2,0
7033001,2,1,1,184,2,0
7039005,1,1,1,224,2,0
7039005,1,2,1,224,2,0
7039005,2,1,1,225,2,0
7039005,2,2,1,225,2,0
7039007,1,1,1,223,2,0
7039007,1,2,1,223,2,0
7039007,1,3,1,223,2,0
7039007,1,4,1,223,2,0
7040003,3,1,1,173,2,0
7040003,3,2,1,173,2,0
7040003,3,3,1,173,2,0
7040012,1,1,1,175,2,0
7040012,1,2,1,175,2,0
7040012,1,3,1,175,2,0
7040012,3,1,1,175,2,0
7040012,4,1,1,175,2,0
7040014,1,1,1,176,2,0
7040014,1,2,1,176,2,0
7045009,1,1,1,171,2,0
7045009,1,2,1,171,2,0
7045009,1,3,1,171,2,0
7045009,1,4,1,171,2,0
7045009,2,1,1,171,2,0
7045009,2,2,1,171,2,0
7045015,2,1,1,172,2,0
7045015,2,2,1,172,2,0
7045015,2,3,1,172,2,0
7045015,2,4,1,172,2,0
7045015,4,1,1,172,2,0
7045015,4,2,1,172,2,0
7053001,1,1,1,178,2,0
7053001,1,2,1,178,2,0
7053001,1,3,1,178,2,0
7053001,1,4,1,178,2,0
7053001,2,1,1,178,2,0
7053001,2,2,1,178,2,0
7053001,2,3,1,178,2,0
7053001,2,4,1,178,2,0
7053002,1,1,1,179,2,0
7053002,1,2,1,179,2,0
7053002,1,3,1,179,2,0
7053002,2,1,1,179,2,0
7053002,2,2,1,179,2,0
7053002,3,1,1,180,2,0
7053002,3,2,1,180,2,0
7053002,3,3,1,180,2,0
7053002,3,4,1,180,2,0
7053002,3,5,1,180,2,0
7053002,3,6,1,180,2,0
7053002,4,1,1,180,2,0
7053002,4,2,1,180,2,0
7053002,4,3,1,180,2,0
7053003,1,6,1,177,2,0
7053003,1,7,1,177,2,0
7053004,1,1,1,183,2,0
7053004,1,2,1,183,2,0
7053004,1,3,1,183,2,0
7053004,1,4,1,183,2,0
7053004,1,5,1,183,2,0
7053004,1,6,1,183,2,0
7053004,3,1,1,181,2,0
7053004,3,2,1,181,2,0
7053004,3,3,1,181,2,0
7053004,3,4,1,181,2,0
7053004,5,1,1,182,2,0
7053004,5,2,1,182,2,0
7062009,1,5,1,209,2,0
7062009,1,6,1,209,2,0
7062009,2,1,1,209,2,0
7062009,2,2,1,209,2,0
7062010,1,1,1,201,2,0
7062010,2,1,1,201,2,0
7062010,2,2,1,201,2,0
7062015,1,1,1,210,2,0
7062015,1,2,1,210,2,0
7062015,1,3,1,210,2,0
8004902,1,1,1,225,2,0
8004902,1,2,1,225,2,0
8004902,1,3,1,225,2,0
8004902,1,4,1,225,2,0
8004902,1,5,1,225,2,0
8004902,1,6,1,225,2,0
8004902,1,7,1,225,2,0
8013001,1,1,1,144,2,0
8013001,1,3,1,144,2,0
8013001,1,4,1,144,2,0
8013001,1,5,1,144,2,0
8013001,1,6,1,144,2,0
8013001,1,7,1,144,2,0
8013001,2,1,1,144,2,0
8013001,2,2,1,144,2,0
8013001,2,3,1,144,2,0
8013001,2,4,1,144,2,0
8013001,2,5,1,144,2,0
8013001,2,6,1,144,2,0
8013001,2,7,1,144,2,0
8013005,1,1,1,145,2,0
8013005,1,2,1,145,2,0
8013005,1,3,1,145,2,0
8013005,2,1,1,146,2,0
8013005,2,2,1,146,2,0
8013006,1,1,1,148,2,0
8013006,1,2,1,148,2,0
8013006,1,3,1,148,2,0
8013006,1,4,1,148,2,0
8013006,2,2,1,147,2,0
8013006,3,1,1,151,2,0
8013006,3,2,1,151,2,0
8013006,3,3,1,151,2,0
8013006,3,4,1,151,2,0
8013006,4,3,1,147,2,0
8013006,4,4,1,147,2,0
8020054,1,1,1,172,2,0
8020054,1,2,1,172,2,0
8020054,1,3,1,172,2,0
8020054,1,4,1,172,2,0
8020054,1,5,1,172,2,0
8020054,1,6,1,172,2,0
8020054,2,1,1,171,2,0
8020054,2,2,1,171,2,0
8020054,2,4,1,172,2,0
8020054,2,5,1,172,2,0
8020903,2,1,1,179,2,0
8020903,2,2,1,179,2,0
8020903,2,3,1,179,2,0
8020903,2,4,1,179,2,0
8020903,2,5,1,179,2,0
8020903,2,6,1,179,2,0
8020905,1,1,1,221,2,0
8020905,1,2,1,221,2,0
8020905,1,3,1,221,2,0
8020905,1,4,1,221,2,0
8020905,1,5,1,221,2,0
8020905,1,6,1,221,2,0
8020905,1,7,1,221,2,0
8020905,3,1,1,221,2,0
8020905,3,2,1,221,2,0
8020905,3,3,1,221,2,0
8020905,4,2,1,221,2,0
8020906,3,1,1,223,2,0
8020906,3,2,1,223,2,0
8020906,3,3,1,223,2,0
8020906,3,4,1,223,2,0
8045008,1,5,1,130,2,0
8045008,1,6,1,130,2,0
8045008,3,1,1,131,2,0
8045008,3,2,1,131,2,0
8045022,3,1,1,129,2,0
8045022,3,2,1,129,2,0
8045022,3,3,1,129,2,0
8045022,3,4,1,129,2,0
8045022,3,5,1,129,2,0
8045022,4,3,1,129,2,0
8045022,5,3,1,129,2,0
8056002,1,1,1,189,2,0
8056002,1,2,1,189,2,0
8056002,1,3,1,189,2,0
8056002,1,4,1,189,2,0
8056004,1,1,1,181,2,0
8056004,1,2,1,181,2,0
9019010,1,3,1,232,2,0
9019010,1,4,1,232,2,0
9019010,1,5,1,252,2,0
9019010,1,6,1,252,2,0
9019010,2,1,1,253,2,0
9019010,2,2,1,253,2,0
9019010,2,3,1,253,2,0
9019010,2,4,1,253,2,0
9019010,2,5,1,253,2,0
9019010,3,1,1,252,2,0
9019010,3,2,1,252,2,0
9019010,3,3,1,252,2,0
9019010,3,4,1,252,2,0
9019010,3,5,1,252,2,0
9019010,3,6,1,252,2,0
9019010,3,7,1,252,2,0
9019010,3,8,1,252,2,0
9019010,3,9,1,252,2,0
9019010,3,10,1,252,2,0
9019014,2,3,1,228,2,0
9019014,2,4,1,228,2,0
9019020,1,1,1,231,2,0
9019020,1,2,1,231,2,0
9019020,1,3,1,231,2,0
9019020,1,4,1,231,2,0
9019020,1,5,1,231,2,0
9019020,1,6,1,231,2,0
9019020,3,1,1,231,2,0
9019020,3,2,1,231,2,0
9019020,3,3,1,231,2,0
9019020,4,1,1,231,2,0
9019020,4,2,1,231,2,0
9019020,4,3,1,231,2,0
9019020,5,1,1,231,2,0
9019020,5,2,1,231,2,0
9019020,5,3,1,231,2,0
9019020,6,1,1,231,2,0
9019020,6,2,1,231,2,0
9019020,6,3,1,231,2,0
9019900,1,1,1,233,2,0
9019900,1,2,1,233,2,0
9019900,1,3,1,233,2,0
9019900,1,4,1,233,2,0
9019900,2,1,1,233,2,0
9020003,1,1,1,246,2,0
9020003,1,3,1,246,2,0
9020006,2,1,1,240,2,0
9020006,2,2,1,240,2,0
9020006,2,3,1,240,2,0
9020006,2,4,1,240,2,0
9020006,2,5,1,240,2,0
9020010,1,1,1,238,2,0
9020010,1,2,1,238,2,0
9020010,1,3,1,238,2,0
9020010,1,4,1,238,2,0
9020010,1,5,1,238,2,0
9020010,1,6,1,238,2,0
9020010,1,7,1,238,2,0
9020010,1,8,1,238,2,0
9020010,1,9,1,238,2,0
9020010,2,1,1,238,2,0
9020010,2,3,1,238,2,0
9020010,2,4,1,238,2,0
9020018,1,1,1,244,2,0
9020018,1,2,1,244,2,0
9020018,1,3,1,244,2,0
9020018,1,4,1,244,2,0
9020018,1,5,1,244,2,0
9020018,2,1,1,244,2,0
9020018,2,2,1,244,2,0
9020018,2,5,1,245,2,0
9020018,3,4,1,245,2,0
9020018,3,5,1,245,2,0
9020018,4,1,1,244,2,0
9020020,1,1,1,241,2,0
9020020,1,2,1,241,2,0
9020020,1,3,1,241,2,0
9020020,1,4,1,241,2,0
9020020,1,5,1,241,2,0
9020020,1,6,1,241,2,0
9020020,2,1,1,242,2,0
9020020,2,2,1,242,2,0
9020020,2,3,1,242,2,0
9020020,2,4,1,242,2,0
9020020,2,5,1,242,2,0
9020020,3,1,1,242,2,0
9020020,3,2,1,242,2,0
9020020,4,1,1,242,2,0
9020020,4,2,1,242,2,0
9020020,5,1,1,242,2,0
9020020,5,2,1,242,2,0
9020021,1,1,1,243,2,0
9020021,1,2,1,243,2,0
9020900,1,1,1,236,2,0
9020900,1,2,1,236,2,0
9020900,3,1,1,237,2,0
9020900,3,2,1,237,2,0
9020900,3,3,1,237,2,0
9020900,3,4,1,237,2,0
9020900,3,5,1,237,2,0
9020900,3,6,1,237,2,0
9020900,3,7,1,237,2,0
9030025,1,1,1,177,2,0
9030025,1,2,1,177,2,0
9030025,1,3,1,177,2,0
9030025,1,4,1,177,2,0
9030033,1,8,1,158,2,0
9030033,1,9,1,158,2,0
9030033,2,7,1,159,2,0
9030033,2,8,1,159,2,0
9030033,3,3,1,158,2,0
9030033,3,4,1,158,2,0
9030033,4,5,1,159,2,0
9030033,4,6,1,159,2,0
9030037,1,5,1,178,2,0
9030037,1,6,1,178,2,0
9032031,1,1,1,235,2,0
9032031,1,2,1,235,2,0
9032031,1,3,1,235,2,0
9032031,1,4,1,235,2,0
9032031,1,5,1,235,2,0
9032031,1,6,1,235,2,0
9032031,1,7,1,235,2,0
9032031,2,1,1,235,2,0
9032031,2,3,1,235,2,0
9032031,2,5,1,235,2,0
9032065,1,1,1,167,2,0
9032065,1,2,1,167,2,0
9032065,1,3,1,167,2,0
9032065,1,4,1,167,2,0
9032065,1,5,1,167,2,0
9032065,1,6,1,167,2,0
9032065,1,7,1,167,2,0
9032065,1,8,1,167,2,0
9032065,2,1,1,167,2,0
9032065,2,2,1,167,2,0
9032901,1,1,1,249,2,0
9032901,1,2,1,249,2,0
9032901,1,3,1,249,2,0
9032901,1,4,1,249,2,0
9038007,1,1,1,154,2,0
9038007,1,2,1,154,2,0
9038007,1,3,1,154,2,0
9038007,1,4,1,154,2,0
9038007,2,1,1,155,2,0
9038007,2,2,1,155,2,0
9038007,2,3,1,155,2,0
9038007,2,4,1,155,2,0
9038007,2,5,1,155,2,0
9038007,2,6,1,155,2,0
9045023,1,1,1,156,2,0
9045023,1,2,1,156,2,0
9045023,1,3,1,156,2,0
9045023,1,4,1,156,2,0
9045026,1,1,1,149,2,0
9045026,1,2,1,149,2,0
9045026,1,3,1,149,2,0
9045026,1,4,1,149,2,0
9045026,1,5,1,149,2,0
9045026,1,6,1,149,2,0
9045026,1,7,1,149,2,0
9045026,1,8,1,149,2,0
9045026,1,9,1,149,2,0
9045026,1,10,1,149,2,0
9045026,1,11,1,149,2,0
9045026,2,1,1,149,2,0
9045026,2,2,1,149,2,0
9045026,2,3,1,149,2,0
9045026,4,3,1,149,2,0
9045026,4,4,1,149,2,0
9045032,1,1,1,150,2,0
9045032,1,2,1,150,2,0
9045032,3,1,1,150,2,0
9045034,1,1,1,151,2,0
9045034,1,2,1,151,2,0
9063001,5,1,1,180,2,0
9063001,5,2,1,180,2,0
9063001,5,3,1,180,2,0
9063001,5,4,1,180,2,0
9063018,1,3,1,216,2,0
9063018,1,4,1,216,2,0
9063018,1,5,1,216,2,0
9063018,2,1,1,216,2,0
9063018,2,2,1,216,2,0
9063018,2,5,1,216,2,0
9063018,2,6,1,216,2,0
9068013,1,1,1,208,2,0
9068013,1,2,1,208,2,0
9068022,1,1,1,206,2,0
9068022,1,2,1,206,2,0
9068022,1,3,1,206,2,0
9068022,2,2,1,206,2,0
10006016,2,1,1,139,2,0
10006016,2,2,1,139,2,0
10006018,1,1,1,141,2,0
10006018,1,2,1,141,2,0
10006018,1,3,1,141,2,0
10006018,1,4,1,141,2,0
10006018,1,5,1,141,2,0
10006018,1,6,1,141,2,0
10007004,1,5,1,137,2,0
10007004,1,6,1,137,2,0
10007004,1,8,1,137,2,0
10007005,1,1,1,139,2,0
10007005,1,2,1,139,2,0
10007009,1,1,1,133,2,0
10007009,1,2,1,133,2,0
10007009,1,5,1,133,2,0
10007009,1,6,1,133,2,0
10007009,1,7,1,133,2,0
10007009,1,8,1,133,2,0
10007009,1,9,1,133,2,0
10007009,1,10,1,133,2,0
10007009,1,11,1,133,2,0
10007009,2,1,1,133,2,0
10007009,2,2,1,133,2,0
10007009,2,3,1,133,2,0
10007009,5,1,1,133,2,0
10011035,1,5,1,188,2,0
10011035,2,3,1,188,2,0
10011035,2,4,1,188,2,0
10012007,1,1,1,135,2,0
10012007,1,2,1,135,2,0
10012007,1,3,1,135,2,0
10012007,1,4,1,135,2,0
10012013,1,1,1,136,2,0
10012013,1,4,1,136,2,0
10012013,1,5,1,136,2,0
10012013,1,6,1,136,2,0
10012013,1,7,1,136,2,0
10012013,1,8,1,136,2,0
10012013,1,9,1,136,2,0
10012013,1,10,1,136,2,0
10012013,2,1,1,136,2,0
10012013,2,2,1,136,2,0
10012013,4,1,1,136,2,0
10012013,4,3,1,136,2,0
10012013,4,5,1,136,2,0
10012013,5,1,1,136,2,0
10012901,3,1,1,193,2,0
10012901,3,2,1,193,2,0
10012901,3,3,1,193,2,0
10012901,3,4,1,193,2,0
10012901,3,5,1,193,2,0
10012903,1,1,1,189,2,0
10012903,2,1,1,190,2,0
10012903,2,2,1,190,2,0
10012903,4,1,1,189,2,0
10026005,1,1,1,182,2,0
10026005,1,2,1,182,2,0
10026005,1,3,1,182,2,0
10026005,1,4,1,182,2,0
10026008,1,5,1,178,2,0
10026008,1,6,1,178,2,0
10026008,2,5,1,178,2,0
10026008,2,6,1,178,2,0
10033011,1,1,1,126,2,0
10033011,1,5,1,126,2,0
10033011,2,1,1,125,2,0
10033011,2,2,1,125,2,0
10033011,3,1,1,125,2,0
10054002,3,1,1,143,2,0
10054002,3,4,1,143,2,0
10054002,3,5,1,143,2,0
10054002,3,6,1,143,2,0
10054002,3,7,1,143,2,0
10054002,3,9,1,143,2,0
10054002,3,10,1,143,2,0
10054002,3,11,1,143,2,0
10054002,5,1,1,143,2,0
10054002,5,2,1,143,2,0
10054014,1,1,1,138,2,0
10054014,1,2,1,138,2,0
10054014,1,3,1,138,2,0
10054014,1,4,1,138,2,0
10054014,4,1,1,138,2,0
10054014,5,1,1,138,2,0
10056011,1,3,1,140,2,0
10056011,1,4,1,140,2,0
11005021,1,1,1,168,2,0
11005021,1,3,1,168,2,0
11005091,2,1,1,129,2,0
11005091,2,2,1,129,2,0
11005091,2,3,1,129,2,0
11005091,2,4,1,129,2,0
11005091,4,1,1,129,2,0
11005091,4,2,1,129,2,0
11005091,4,3,1,129,2,0
11005091,4,4,1,129,2,0
11005091,5,1,1,129,2,0
11005091,5,3,1,129,2,0
11005091,5,4,1,129,2,0
11005901,1,9,1,170,2,0
11005901,1,10,1,170,2,0
11006087,1,1,1,163,2,0
11006087,1,2,1,163,2,0
11006087,1,3,1,163,2,0
11006087,1,4,1,163,2,0
11006087,1,5,1,163,2,0
11006087,1,6,1,163,2,0
11006087,1,7,1,163,2,0
11006087,1,8,1,163,2,0
11006087,2,1,1,163,2,0
11006087,2,2,1,163,2,0
11006087,2,6,1,163,2,0
11006087,3,1,1,163,2,0
11006087,3,2,1,163,2,0
11006087,3,3,1,163,2,0
11006087,3,4,1,163,2,0
11006905,1,1,1,142,2,0
11006905,1,2,1,142,2,0
11006905,1,3,1,142,2,0
11006905,1,4,1,142,2,0
11006905,1,5,1,142,2,0
11006905,1,6,1,142,2,0
11006905,1,7,1,142,2,0
11006905,2,1,1,143,2,0
11006905,2,2,1,143,2,0
11006905,2,3,1,143,2,0
11006905,2,4,1,143,2,0
11007900,1,1,1,249,2,0
11007900,1,2,1,249,2,0
11007901,1,1,1,177,2,0
11007901,2,1,1,177,2,0
11007901,3,1,1,177,2,0
11007901,4,1,1,177,2,0
11007902,1,1,1,184,2,0
11007902,1,2,1,184,2,0
11007902,1,3,1,184,2,0
11007902,1,4,1,184,2,0
11007902,2,1,1,178,2,0
11007902,2,2,1,178,2,0
11007902,2,3,1,178,2,0
11007902,2,4,1,178,2,0
11007902,2,5,1,178,2,0
11007902,3,1,1,185,2,0
11007902,3,2,1,185,2,0
11007902,3,3,1,185,2,0
11007902,3,4,1,185,2,0
11007902,3,5,1,185,2,0
11007902,3,6,1,185,2,0
11007902,4,1,1,184,2,0
11007902,4,2,1,184,2,0
11007904,1,1,1,179,2,0
11007904,1,2,1,179,2,0
11011012,1,1,1,128,2,0
11011012,1,2,1,128,2,0
11011012,1,3,1,128,2,0
11011012,1,4,1,128,2,0
11011012,1,7,1,128,2,0
11011012,1,8,1,128,2,0
11011012,1,9,1,128,2,0
11011012,1,10,1,128,2,0
11011012,2,1,1,128,2,0
11011012,2,3,1,128,2,0
11011012,2,4,1,128,2,0
11011012,3,1,1,128,2,0
11011012,3,4,1,128,2,0
11011024,3,1,1,153,2,0
11011024,3,2,1,153,2,0
11011024,3,3,1,153,2,0
11011024,3,4,1,153,2,0
11011024,4,1,1,153,2,0
11011026,1,1,1,152,2,0
11011026,1,2,1,152,2,0
11011033,1,6,1,158,2,0
11011033,1,7,1,158,2,0
11011033,4,3,1,158,2,0
11011033,4,4,1,158,2,0
11014900,1,1,1,251,2,0
11014900,1,2,1,251,2,0
11014900,1,3,1,251,2,0
11014900,1,4,1,251,2,0
11014900,2,1,1,251,2,0
11014900,2,2,1,251,2,0
11018038,1,1,1,161,2,0
11018038,1,2,1,161,2,0
11018038,1,3,1,161,2,0
11018038,1,4,1,161,2,0
11018038,1,5,1,161,2,0
11018038,1,6,1,161,2,0
11018038,2,1,1,161,2,0
11018038,2,5,1,161,2,0
11018038,2,6,1,161,2,0
11018140,1,7,1,160,2,0
11018140,1,8,1,160,2,0
11018140,1,9,1,160,2,0
11018140,2,3,1,160,2,0
11018140,2,4,1,160,2,0
11018140,2,5,1,160,2,0
12004004,1,3,1,273,2,0
12004004,1,4,1,273,2,0
12004006,1,1,1,275,2,0
12004006,1,2,1,275,2,0
12004006,1,3,1,275,2,0
12004006,1,4,1,275,2,0
12004006,2,1,1,274,2,0
12004006,2,2,1,274,2,0
12004006,2,3,1,274,2,0
12004006,2,4,1,274,2,0
12004006,2,5,1,274,2,0
12004006,2,6,1,274,2,0
12004006,2,7,1,274,2,0
12004006,5,1,1,274,2,0
12004006,5,2,1,274,2,0
12004006,5,3,1,274,2,0
12004009,1,1,1,272,2,0
12004009,1,2,1,272,2,0
12024009,2,1,1,255,2,0
12024009,2,2,1,255,2,0
12024009,2,3,1,255,2,0
12024009,2,4,1,255,2,0
12024009,2,5,1,255,2,0
12024009,2,6,1,255,2,0
12029003,1,1,1,147,2,0
12029006,1,1,1,137,2,0
12029006,1,2,1,137,2,0
12029006,1,3,1,137,2,0
12030017,1,1,1,278,2,0
12030017,1,2,1,278,2,0
12043008,2,1,1,159,2,0
12043008,2,2,1,159,2,0
12043014,1,1,1,158,2,0
12043014,1,2,1,158,2,0
12049004,1,1,1,277,2,0
12049004,2,1,1,277,2,0
12049004,3,1,1,277,2,0
12049004,4,1,1,277,2,0
12049016,3,1,1,254,2,0
12049018,1,1,1,253,2,0
12049018,1,2,1,253,2,0
12049900,1,1,1,252,2,0
12049900,1,2,1,252,2,0
12049900,1,3,1,252,2,0
12049900,1,4,1,252,2,0
12069001,2,1,1,267,2,0
12069001,2,2,1,267,2,0
12069001,2,3,1,267,2,0
12069001,2,4,1,267,2,0
12069001,3,1,1,267,2,0
12069001,3,2,1,267,2,0
12069001,4,1,1,267,2,0
12069007,1,1,1,263,2,0
12069007,1,2,1,263,2,0
12069007,1,3,1,263,2,0
12069007,1,4,1,263,2,0
12069007,2,1,1,263,2,0
12069007,2,2,1,263,2,0
12069007,3,1,1,263,2,0
12069016,1,1,1,266,2,0
12069016,1,2,1,266,2,0
12069016,1,3,1,266,2,0
12069016,1,4,1,266,2,0
12069016,2,1,1,266,2,0
12069016,2,2,1,266,2,0
12069016,2,3,1,266,2,0
12069016,2,4,1,266,2,0
12069020,1,1,1,264,2,0
12069020,1,2,1,264,2,0
12069020,2,1,1,265,2,0
12069020,2,2,1,265,2,0
12069020,2,3,1,265,2,0
12069020,2,4,1,265,2,0
12069900,1,1,1,262,2,0
12069900,1,2,1,262,2,0
12072002,2,1,1,276,2,0
12072002,3,1,1,276,2,0
12087014,2,1,1,145,2,0
12087014,2,2,1,145,2,0
12087014,2,3,1,145,2,0
12087014,2,4,1,145,2,0
12088001,2,1,1,250,2,0
12088001,2,2,1,250,2,0
12088001,2,3,1,250,2,0
12088001,2,4,1,250,2,0
12088004,2,1,1,274,2,0
12088004,2,2,1,274,2,0
12088010,1,1,1,269,2,0
12088010,1,2,1,269,2,0
12088010,2,1,1,269,2,0
12088010,2,2,1,269,2,0
12088030,1,1,1,251,2,0
12088030,1,2,1,251,2,0
12088032,1,1,1,273,2,0
12088032,1,2,1,273,2,0
12088032,2,1,1,272,2,0
12088032,2,2,1,272,2,0
12088903,1,1,1,271,2,0
12088903,1,2,1,271,2,0
12088903,1,3,1,271,2,0
12088903,1,4,1,271,2,0
12088910,1,1,1,268,2,0
12088910,1,2,1,268,2,0
12088910,1,3,1,268,2,0
12088910,1,4,1,268,2,0
12095001,1,1,1,275,2,0
12095001,1,2,1,275,2,0
12095002,1,1,1,243,2,0
12095002,1,2,1,243,2,0
12095010,1,2,1,266,2,0
12095010,1,3,1,266,2,0
12095010,1,4,1,266,2,0
12095010,2,1,1,266,2,0
12095010,2,2,1,266,2,0
12095010,2,3,1,266,2,0
12095010,2,4,1,266,2,0
12095010,2,5,1,266,2,0
12095010,2,6,1,266,2,0
12095010,2,7,1,266,2,0
12095011,2,1,1,267,2,0
12095011,2,2,1,267,2,0
12095011,2,3,1,267,2,0
12095011,2,4,1,267,2,0
12095012,1,1,1,244,2,0
12095012,1,2,1,244,2,0
12095012,1,3,1,244,2,0
12095012,1,4,1,244,2,0
12095012,1,5,1,244,2,0
12095012,1,6,1,244,2,0
12095012,2,1,1,244,2,0
12095012,2,2,1,244,2,0
12095012,2,3,1,244,2,0
12095012,2,4,1,244,2,0
12095012,2,5,1,244,2,0
12095012,2,6,1,244,2,0
12095012,3,1,1,244,2,0
12095012,3,2,1,244,2,0
12095012,3,3,1,244,2,0
12095012,3,4,1,244,2,0
12095014,1,1,1,245,2,0
12095014,2,1,1,245,2,0
12095014,4,1,1,245,2,0
12095016,1,1,1,246,2,0
12095016,1,2,1,246,2,0
12095016,2,1,1,246,2,0
12095016,2,2,1,246,2,0
12095017,1,1,1,247,2,0
12095017,1,2,1,247,2,0
12095017,2,1,1,248,2,0
12095017,2,2,1,248,2,0
12095017,3,1,1,248,2,0
12095017,3,3,1,248,2,0
12096013,2,1,1,140,2,0
12096013,2,2,1,140,2,0
12102005,1,1,1,270,2,0
12102005,1,2,1,270,2,0
12102005,1,3,1,270,2,0
12102005,1,4,1,270,2,0
12102005,1,5,1,270,2,0
12102005,3,1,1,270,2,0
12102006,1,1,1,268,2,0
12102006,1,2,1,268,2,0
12102006,1,3,1,268,2,0
12102006,1,4,1,268,2,0
12106021,3,1,1,142,2,0
12106021,6,1,1,142,2,0
12106021,6,2,1,142,2,0
12106021,6,3,1,142,2,0
12106021,6,4,1,142,2,0
12148005,1,1,1,260,2,0
12148005,2,1,1,260,2,0
12148005,3,1,1,260,2,0
12148005,3,2,1,260,2,0
12148005,3,3,1,260,2,0
12148005,3,4,1,260,2,0
12148008,2,1,1,259,2,0
12148008,2,2,1,259,2,0
12148008,2,3,1,259,2,0
12148008,2,4,1,259,2,0
12148014,1,1,1,258,2,0
12148014,1,2,1,258,2,0
12148014,1,3,1,258,2,0
12148014,3,1,1,258,2,0
12148014,4,1,1,258,2,0
12148017,1,1,1,256,2,0
12148017,1,2,2,256,2,0
12148022,1,1,1,255,2,0
12148022,1,2,1,255,2,0
12148022,1,3,1,255,2,0
12148022,1,4,1,255,2,0
13025004,1,1,1,138,2,0
13025004,1,2,1,138,2,0
13025004,1,3,1,138,2,0
