IDFolio,Ingreso,Estrato,EstratoAgregado,Imputados
1003003,360000.0,2_MEDIO,2_MEDIO,0
1003007,1250000.0,3_ALTO,3_ALTO,0
1003014,3150000.0,3_ALTO,3_ALTO,1
1003019,750000.0,2_MEDIO,2_MEDIO,0
1003020,2025000.0,3_ALTO,3_ALTO,1
1009901,375000.0,2_MEDIO,2_MEDIO,0
2007042,720000.0,2_MEDIO,2_MEDIO,1
2007053,160000.0,1_BAJO,1_BAJO,0
2007102,990000.0,2_MEDIO,2_MEDIO,1
2007133,1100000.0,3_ALTO,3_ALTO,0
2007140,760000.0,2_MEDIO,2_MEDIO,1
2007902,410000.0,2_MEDIO,2_MEDIO,0
2007903,800000.0,2_MEDIO,2_MEDIO,0
2008011,1700000.0,3_ALTO,3_ALTO,0
2008043,720000.0,2_MEDIO,2_MEDIO,1
2008057,800000.0,2_MEDIO,2_MEDIO,1
2008062,800000.0,2_MEDIO,2_MEDIO,1
2008072,375000.0,2_MEDIO,2_MEDIO,0
2008901,550000.0,2_MEDIO,2_MEDIO,0
2008902,450000.0,2_MEDIO,2_MEDIO,0
2009002,300000.0,1_BAJO,1_BAJO,1
2009003,300000.0,1_BAJO,1_BAJO,0
2009007,925000.0,2_MEDIO,2_MEDIO,0
2009010,160000.0,1_BAJO,1_BAJO,0
2009013,600000.0,2_MEDIO,2_MEDIO,1
2011011,1250000.0,3_ALTO,3_ALTO,0
2011012,500000.0,2_MEDIO,2_MEDIO,0
2011014,340000.0,1_BAJO,1_BAJO,0
2011016,800000.0,2_MEDIO,2_MEDIO,1
2011017,250000.0,1_BAJO,1_BAJO,0
2011901,210000.0,1_BAJO,1_BAJO,1
3011007,485000.0,2_MEDIO,2_MEDIO,0
3011014,2115000.0,3_ALTO,3_ALTO,0
3011038,1075000.0,3_ALTO,3_ALTO,0
3011900,325000.0,1_BAJO,1_BAJO,0
3011901,1250000.0,3_ALTO,3_ALTO,0
3011902,1000000.0,2_MEDIO,2_MEDIO,0
3011903,1000000.0,2_MEDIO,2_MEDIO,0
3011904,1250000.0,3_ALTO,3_ALTO,0
3011905,1000000.0,2_MEDIO,2_MEDIO,0
3011906,450000.0,2_MEDIO,2_MEDIO,0
3011907,925000.0,2_MEDIO,2_MEDIO,0
3011908,700000.0,2_MEDIO,2_MEDIO,0
4005001,800000.0,2_MEDIO,2_MEDIO,0
4005004,465000.0,2_MEDIO,2_MEDIO,0
4005006,1250000.0,3_ALTO,3_ALTO,0
4005007,625000.0,2_MEDIO,2_MEDIO,0
4006008,1000000.0,2_MEDIO,2_MEDIO,0
4006009,375000.0,2_MEDIO,2_MEDIO,0
4006010,700000.0,2_MEDIO,2_MEDIO,0
4006011,700000.0,2_MEDIO,2_MEDIO,0
4006908,1325000.0,3_ALTO,3_ALTO,0
4009001,1200001.0,3_ALTO,3_ALTO,0
4009013,610000.0,2_MEDIO,2_MEDIO,0
4009015,1090000.0,3_ALTO,3_ALTO,0
4013900,410000.0,2_MEDIO,2_MEDIO,0
5003003,1150000.0,3_ALTO,3_ALTO,0
5003004,1215000.0,3_ALTO,3_ALTO,0
5003005,90000.0,1_BAJO,1_BAJO,0
5004001,250000.0,1_BAJO,1_BAJO,0
5004002,570000.0,2_MEDIO,2_MEDIO,0
5004003,700000.0,2_MEDIO,2_MEDIO,0
5010001,520000.0,2_MEDIO,2_MEDIO,0
5010003,160000.0,1_BAJO,1_BAJO,0
5010006,825000.0,2_MEDIO,2_MEDIO,0
5010008,800000.0,2_MEDIO,2_MEDIO,1
5010011,1200001.0,3_ALTO,3_ALTO,0
5010016,1125000.0,3_ALTO,3_ALTO,1
5011017,550000.0,2_MEDIO,2_MEDIO,0
5011028,160000.0,1_BAJO,1_BAJO,0
5011057,2450001.0,3_ALTO,3_ALTO,0
5011061,1200001.0,3_ALTO,3_ALTO,0
5011162,550000.0,2_MEDIO,2_MEDIO,0
5011900,2200001.0,3_ALTO,3_ALTO,0
5011901,2250000.0,3_ALTO,3_ALTO,0
5012006,575000.0,2_MEDIO,2_MEDIO,0
5012010,160000.0,1_BAJO,1_BAJO,0
5018037,1000000.0,2_MEDIO,2_MEDIO,0
5018900,1200001.0,3_ALTO,3_ALTO,0
5018901,2000000.0,3_ALTO,3_ALTO,0
5018902,1700000.0,3_ALTO,3_ALTO,0
5018903,1200001.0,3_ALTO,3_ALTO,0
5022004,250000.0,1_BAJO,1_BAJO,0
5022046,550000.0,2_MEDIO,2_MEDIO,0
5022100,700000.0,2_MEDIO,2_MEDIO,0
5022101,825000.0,2_MEDIO,2_MEDIO,0
5029014,720000.0,2_MEDIO,2_MEDIO,0
5029065,1150000.0,3_ALTO,3_ALTO,0
5029089,875000.0,2_MEDIO,2_MEDIO,0
5029123,410000.0,2_MEDIO,2_MEDIO,0
5029137,535000.0,2_MEDIO,2_MEDIO,0
5030003,160000.0,1_BAJO,1_BAJO,0
5030004,210000.0,1_BAJO,1_BAJO,0
5030005,715000.0,2_MEDIO,2_MEDIO,0
5030008,1800000.0,3_ALTO,3_ALTO,0
5030018,370000.0,2_MEDIO,2_MEDIO,0
6003001,720000.0,2_MEDIO,2_MEDIO,1
6003004,220000.0,1_BAJO,1_BAJO,0
6003005,4500000.0,3_ALTO,3_ALTO,0
6003007,590000.0,2_MEDIO,2_MEDIO,0
6003011,325000.0,1_BAJO,1_BAJO,0
6003013,325000.0,1_BAJO,1_BAJO,0
6003015,520000.0,2_MEDIO,2_MEDIO,1
6018016,450000.0,2_MEDIO,2_MEDIO,0
6018022,700000.0,2_MEDIO,2_MEDIO,0
6018024,375000.0,2_MEDIO,2_MEDIO,0
6018029,250000.0,1_BAJO,1_BAJO,0
6018030,325000.0,1_BAJO,1_BAJO,0
7002009,320000.0,1_BAJO,1_BAJO,0
7002014,375000.0,2_MEDIO,2_MEDIO,0
7002016,720000.0,2_MEDIO,2_MEDIO,0
7002018,900000.0,2_MEDIO,2_MEDIO,0
7002019,800000.0,2_MEDIO,2_MEDIO,0
7002023,530000.0,2_MEDIO,2_MEDIO,0
7002024,700000.0,2_MEDIO,2_MEDIO,0
7002026,450000.0,2_MEDIO,2_MEDIO,0
7002028,325000.0,1_BAJO,1_BAJO,0
7019004,1700001.0,3_ALTO,3_ALTO,0
7019009,2560002.0,3_ALTO,3_ALTO,0
7019021,1900001.0,3_ALTO,3_ALTO,0
7019028,1200001.0,3_ALTO,3_ALTO,0
7019900,1200001.0,3_ALTO,3_ALTO,0
7025003,1400000.0,3_ALTO,3_ALTO,0
7025009,480000.0,2_MEDIO,2_MEDIO,0
7025011,790000.0,2_MEDIO,2_MEDIO,0
7025012,1700000.0,3_ALTO,3_ALTO,0
7025016,320000.0,1_BAJO,1_BAJO,0
7033001,1700000.0,3_ALTO,3_ALTO,0
7033002,700000.0,2_MEDIO,2_MEDIO,0
7033003,1150000.0,3_ALTO,3_ALTO,0
7039005,2000000.0,3_ALTO,3_ALTO,0
7039007,1700000.0,3_ALTO,3_ALTO,0
7039016,1325000.0,3_ALTO,3_ALTO,0
7039020,1000000.0,2_MEDIO,2_MEDIO,0
7039021,1360001.0,3_ALTO,3_ALTO,0
7040003,1525000.0,3_ALTO,3_ALTO,0
7040011,1075000.0,3_ALTO,3_ALTO,0
7040012,1700000.0,3_ALTO,3_ALTO,0
7040013,375000.0,2_MEDIO,2_MEDIO,0
7040014,1000000.0,2_MEDIO,2_MEDIO,0
7045009,1000000.0,2_MEDIO,2_MEDIO,0
7045015,1700000.0,3_ALTO,3_ALTO,0
7052014,250000.0,1_BAJO,1_BAJO,0
7053001,750000.0,2_MEDIO,2_MEDIO,0
7053002,1275000.0,3_ALTO,3_ALTO,0
7053003,450000.0,2_MEDIO,2_MEDIO,0
7053004,2400000.0,3_ALTO,3_ALTO,0
7062005,170000.0,1_BAJO,1_BAJO,0
7062006,230000.0,1_BAJO,1_BAJO,0
7062009,500000.0,2_MEDIO,2_MEDIO,0
7062010,710000.0,2_MEDIO,2_MEDIO,0
7062012,600000.0,2_MEDIO,2_MEDIO,1
7062013,1350000.0,3_ALTO,3_ALTO,0
7062015,375000.0,2_MEDIO,2_MEDIO,0
7062016,214000.0,1_BAJO,1_BAJO,0
7062023,4500000.0,3_ALTO,3_ALTO,0
8004008,665000.0,2_MEDIO,2_MEDIO,0
8004018,750000.0,2_MEDIO,2_MEDIO,0
8004021,500000.0,2_MEDIO,2_MEDIO,0
8004028,160000.0,1_BAJO,1_BAJO,0
8004900,450000.0,2_MEDIO,2_MEDIO,0
8004901,560000.0,2_MEDIO,2_MEDIO,1
8004902,1000000.0,2_MEDIO,2_MEDIO,0
8013001,1525001.0,3_ALTO,3_ALTO,0
8013005,1900001.0,3_ALTO,3_ALTO,0
8013006,3450001.0,3_ALTO,3_ALTO,0
8013010,375000.0,2_MEDIO,2_MEDIO,0
8013014,550000.0,2_MEDIO,2_MEDIO,0
8020039,520000.0,2_MEDIO,2_MEDIO,1
8020043,465000.0,2_MEDIO,2_MEDIO,0
8020052,1350000.0,3_ALTO,3_ALTO,0
8020054,1250000.0,3_ALTO,3_ALTO,0
8020900,250000.0,1_BAJO,1_BAJO,0
8020901,1350000.0,3_ALTO,3_ALTO,0
8020903,800000.0,2_MEDIO,2_MEDIO,0
8020904,340000.0,1_BAJO,1_BAJO,0
8020905,1000000.0,2_MEDIO,2_MEDIO,0
8020906,2460000.0,3_ALTO,3_ALTO,0
8032006,1110000.0,3_ALTO,3_ALTO,0
8032008,160000.0,1_BAJO,1_BAJO,0
8032012,600000.0,2_MEDIO,2_MEDIO,1
8032014,480000.0,2_MEDIO,2_MEDIO,0
8032016,250000.0,1_BAJO,1_BAJO,0
8045008,2400002.0,3_ALTO,3_ALTO,0
8045017,480000.0,2_MEDIO,2_MEDIO,1
8045019,600000.0,2_MEDIO,2_MEDIO,0
8045022,1050000.0,3_ALTO,3_ALTO,0
8045024,600000.0,2_MEDIO,2_MEDIO,0
8056002,700000.0,2_MEDIO,2_MEDIO,0
8056003,750000.0,2_MEDIO,2_MEDIO,0
8056004,355000.0,2_MEDIO,2_MEDIO,0
8056006,910000.0,2_MEDIO,2_MEDIO,0
8056009,625000.0,2_MEDIO,2_MEDIO,0
9019010,2575001.0,3_ALTO,3_ALTO,0
9019014,2200001.0,3_ALTO,3_ALTO,0
9019016,500000.0,2_MEDIO,2_MEDIO,0
9019020,2400002.0,3_ALTO,3_ALTO,0
9019900,1200001.0,3_ALTO,3_ALTO,0
9020003,610000.0,2_MEDIO,2_MEDIO,0
9020006,1000000.0,2_MEDIO,2_MEDIO,0
9020010,2450001.0,3_ALTO,3_ALTO,0
9020018,2290001.0,3_ALTO,3_ALTO,0
9020020,1860001.0,3_ALTO,3_ALTO,0
9020021,375000.0,2_MEDIO,2_MEDIO,0
9020025,325000.0,1_BAJO,1_BAJO,0
9020026,1480000.0,3_ALTO,3_ALTO,0
9020900,415000.0,2_MEDIO,2_MEDIO,0
9030017,900000.0,2_MEDIO,2_MEDIO,0
9030021,1090000.0,3_ALTO,3_ALTO,0
9030025,1500000.0,3_ALTO,3_ALTO,0
9030033,1200000.0,3_ALTO,3_ALTO,0
9030037,1600000.0,3_ALTO,3_ALTO,0
9032007,450000.0,2_MEDIO,2_MEDIO,0
9032020,345000.0,1_BAJO,1_BAJO,0
9032028,800000.0,2_MEDIO,2_MEDIO,0
9032031,1000000.0,2_MEDIO,2_MEDIO,0
9032032,250000.0,1_BAJO,1_BAJO,0
9032036,640000.0,2_MEDIO,2_MEDIO,0
9032065,700000.0,2_MEDIO,2_MEDIO,0
9032900,375000.0,2_MEDIO,2_MEDIO,0
9032901,930000.0,2_MEDIO,2_MEDIO,0
9038001,1220000.0,3_ALTO,3_ALTO,0
9038007,1000000.0,2_MEDIO,2_MEDIO,0
9038010,760000.0,2_MEDIO,2_MEDIO,0
9038013,402000.0,2_MEDIO,2_MEDIO,0
9038018,90000.0,1_BAJO,1_BAJO,0
9045006,1775001.0,3_ALTO,3_ALTO,0
9045023,1100000.0,3_ALTO,3_ALTO,0
9045026,1000000.0,2_MEDIO,2_MEDIO,0
9045032,925000.0,2_MEDIO,2_MEDIO,0
9045034,600000.0,2_MEDIO,2_MEDIO,0
9063001,600000.0,2_MEDIO,2_MEDIO,0
9063007,450000.0,2_MEDIO,2_MEDIO,0
9063016,700000.0,2_MEDIO,2_MEDIO,0
9063018,550000.0,2_MEDIO,2_MEDIO,0
9063021,1000000.0,2_MEDIO,2_MEDIO,0
9068002,700000.0,2_MEDIO,2_MEDIO,0
9068013,500000.0,2_MEDIO,2_MEDIO,0
9068014,1300000.0,3_ALTO,3_ALTO,0
9068015,510000.0,2_MEDIO,2_MEDIO,0
9068022,160000.0,1_BAJO,1_BAJO,0
10006012,325000.0,1_BAJO,1_BAJO,0
10006016,715000.0,2_MEDIO,2_MEDIO,0
10006017,950000.0,2_MEDIO,2_MEDIO,0
10006018,250000.0,1_BAJO,1_BAJO,0
10006020,160000.0,1_BAJO,1_BAJO,0
10007004,375000.0,2_MEDIO,2_MEDIO,0
10007005,790000.0,2_MEDIO,2_MEDIO,0
10007009,550000.0,2_MEDIO,2_MEDIO,0
10007013,375000.0,2_MEDIO,2_MEDIO,0
10007038,1000000.0,2_MEDIO,2_MEDIO,0
10011035,1450000.0,3_ALTO,3_ALTO,0
10011041,1700000.0,3_ALTO,3_ALTO,0
10011900,1400000.0,3_ALTO,3_ALTO,0
10011901,1200001.0,3_ALTO,3_ALTO,0
10011902,1750001.0,3_ALTO,3_ALTO,0
10012002,550000.0,2_MEDIO,2_MEDIO,0
10012004,550000.0,2_MEDIO,2_MEDIO,0
10012007,450000.0,2_MEDIO,2_MEDIO,0
10012011,800000.0,2_MEDIO,2_MEDIO,0
10012013,1250000.0,3_ALTO,3_ALTO,0
10012020,250000.0,1_BAJO,1_BAJO,0
10012900,325000.0,1_BAJO,1_BAJO,0
10012901,825000.0,2_MEDIO,2_MEDIO,0
10012902,325000.0,1_BAJO,1_BAJO,0
10012903,735000.0,2_MEDIO,2_MEDIO,0
10026005,1150000.0,3_ALTO,3_ALTO,0
10026006,580000.0,2_MEDIO,2_MEDIO,0
10026007,700000.0,2_MEDIO,2_MEDIO,0
10026008,375000.0,2_MEDIO,2_MEDIO,0
10026900,300000.0,1_BAJO,1_BAJO,0
10033003,1425000.0,3_ALTO,3_ALTO,0
10033006,340000.0,1_BAJO,1_BAJO,0
10033011,1700000.0,3_ALTO,3_ALTO,0
10038003,660000.0,2_MEDIO,2_MEDIO,0
10038004,190000.0,1_BAJO,1_BAJO,0
10038006,340000.0,1_BAJO,1_BAJO,0
10038012,180000.0,1_BAJO,1_BAJO,0
10047011,550000.0,2_MEDIO,2_MEDIO,0
10054001,160000.0,1_BAJO,1_BAJO,0
10054002,1435000.0,3_ALTO,3_ALTO,0
10054004,160000.0,1_BAJO,1_BAJO,0
10054005,775000.0,2_MEDIO,2_MEDIO,0
10054010,250000.0,1_BAJO,1_BAJO,0
10054012,465000.0,2_MEDIO,2_MEDIO,0
10054013,900000.0,2_MEDIO,2_MEDIO,0
10054014,375000.0,2_MEDIO,2_MEDIO,0
10054015,160000.0,1_BAJO,1_BAJO,0
10054900,800000.0,2_MEDIO,2_MEDIO,0
10056003,1160000.0,3_ALTO,3_ALTO,0
10056011,1400000.0,3_ALTO,3_ALTO,0
11001005,1350000.0,3_ALTO,3_ALTO,0
11001006,780000.0,2_MEDIO,2_MEDIO,0
11001020,560000.0,2_MEDIO,2_MEDIO,1
11001051,1710000.0,3_ALTO,3_ALTO,0
11001054,2400002.0,3_ALTO,3_ALTO,0
11005021,800000.0,2_MEDIO,2_MEDIO,1
11005036,1035000.0,3_ALTO,3_ALTO,1
11005091,1200001.0,3_ALTO,3_ALTO,0
11005900,1000000.0,2_MEDIO,2_MEDIO,0
11005901,1700000.0,3_ALTO,3_ALTO,0
11006016,2700000.0,3_ALTO,3_ALTO,0
11006041,1000000.0,2_MEDIO,2_MEDIO,0
11006087,1525001.0,3_ALTO,3_ALTO,0
11006253,950000.0,2_MEDIO,2_MEDIO,0
11006900,1125000.0,3_ALTO,3_ALTO,1
11006901,1260000.0,3_ALTO,3_ALTO,1
11006905,1550000.0,3_ALTO,3_ALTO,0
11006908,500000.0,2_MEDIO,2_MEDIO,0
11006909,1350000.0,3_ALTO,3_ALTO,1
11007900,1250000.0,3_ALTO,3_ALTO,0
11007901,2000000.0,3_ALTO,3_ALTO,0
11007902,1900001.0,3_ALTO,3_ALTO,0
11007903,2200001.0,3_ALTO,3_ALTO,0
11007904,950000.0,2_MEDIO,2_MEDIO,0
11011005,700000.0,2_MEDIO,2_MEDIO,0
11011012,1195000.0,3_ALTO,3_ALTO,0
11011024,550000.0,2_MEDIO,2_MEDIO,0
11011026,1000000.0,2_MEDIO,2_MEDIO,0
11011033,1500000.0,3_ALTO,3_ALTO,0
11011043,2700000.0,3_ALTO,3_ALTO,0
11011900,1550000.0,3_ALTO,3_ALTO,0
11014007,1125000.0,3_ALTO,3_ALTO,0
11014008,610000.0,2_MEDIO,2_MEDIO,0
11014009,325000.0,1_BAJO,1_BAJO,0
11014028,720000.0,2_MEDIO,2_MEDIO,0
11014032,600000.0,2_MEDIO,2_MEDIO,0
11014036,210000.0,1_BAJO,1_BAJO,0
11014038,825000.0,2_MEDIO,2_MEDIO,0
11014900,1150000.0,3_ALTO,3_ALTO,0
11018022,720000.0,2_MEDIO,2_MEDIO,1
11018038,1700000.0,3_ALTO,3_ALTO,0
11018085,1200001.0,3_ALTO,3_ALTO,0
11018126,990000.0,2_MEDIO,2_MEDIO,1
11018140,1450001.0,3_ALTO,3_ALTO,0
12004004,1550000.0,3_ALTO,3_ALTO,0
12004006,2400002.0,3_ALTO,3_ALTO,0
12004007,1000000.0,2_MEDIO,2_MEDIO,0
12004008,1700000.0,3_ALTO,3_ALTO,0
12004009,1000000.0,2_MEDIO,2_MEDIO,0
12024004,775000.0,2_MEDIO,2_MEDIO,0
12024009,1075000.0,3_ALTO,3_ALTO,0
12024011,1170000.0,3_ALTO,3_ALTO,0
12024015,550000.0,2_MEDIO,2_MEDIO,0
12024016,1125000.0,3_ALTO,3_ALTO,0
12029003,825000.0,2_MEDIO,2_MEDIO,0
12029006,900000.0,2_MEDIO,2_MEDIO,0
12029011,800000.0,2_MEDIO,2_MEDIO,0
12029012,340000.0,1_BAJO,1_BAJO,0
12029018,450000.0,2_MEDIO,2_MEDIO,0
12030006,250000.0,1_BAJO,1_BAJO,0
12030008,925000.0,2_MEDIO,2_MEDIO,0
12030013,625000.0,2_MEDIO,2_MEDIO,0
12030017,550000.0,2_MEDIO,2_MEDIO,0
12030019,945000.0,2_MEDIO,2_MEDIO,0
12030900,1000000.0,2_MEDIO,2_MEDIO,0
12030901,1250000.0,3_ALTO,3_ALTO,0
12030902,960000.0,2_MEDIO,2_MEDIO,0
12043002,450000.0,2_MEDIO,2_MEDIO,0
12043008,550000.0,2_MEDIO,2_MEDIO,0
12043014,700000.0,2_MEDIO,2_MEDIO,0
12043019,410000.0,2_MEDIO,2_MEDIO,0
12043027,695000.0,2_MEDIO,2_MEDIO,0
12043028,550000.0,2_MEDIO,2_MEDIO,0
12049004,1075000.0,3_ALTO,3_ALTO,0
12049008,1100000.0,3_ALTO,3_ALTO,0
12049016,1700000.0,3_ALTO,3_ALTO,0
12049018,1200001.0,3_ALTO,3_ALTO,0
12049020,410000.0,2_MEDIO,2_MEDIO,0
12049023,700000.0,2_MEDIO,2_MEDIO,0
12049900,700000.0,2_MEDIO,2_MEDIO,0
12053001,730000.0,2_MEDIO,2_MEDIO,0
12053003,250000.0,1_BAJO,1_BAJO,0
12053004,485000.0,2_MEDIO,2_MEDIO,0
12053011,785000.0,2_MEDIO,2_MEDIO,0
12053026,480000.0,2_MEDIO,2_MEDIO,0
12069001,2525001.0,3_ALTO,3_ALTO,0
12069007,2200001.0,3_ALTO,3_ALTO,0
12069016,1700000.0,3_ALTO,3_ALTO,0
12069020,1200001.0,3_ALTO,3_ALTO,0
12069900,1150000.0,3_ALTO,3_ALTO,0
12072002,1000000.0,2_MEDIO,2_MEDIO,0
12072007,1200001.0,3_ALTO,3_ALTO,0
12076003,325000.0,1_BAJO,1_BAJO,0
12076006,500000.0,2_MEDIO,2_MEDIO,0
12076012,600000.0,2_MEDIO,2_MEDIO,1
12076013,320000.0,1_BAJO,1_BAJO,0
12076014,250000.0,1_BAJO,1_BAJO,0
12087008,250000.0,1_BAJO,1_BAJO,0
12087012,660000.0,2_MEDIO,2_MEDIO,0
12087014,710000.0,2_MEDIO,2_MEDIO,0
12087016,375000.0,2_MEDIO,2_MEDIO,0
12087034,770000.0,2_MEDIO,2_MEDIO,0
12088001,1000000.0,2_MEDIO,2_MEDIO,0
12088004,2450000.0,3_ALTO,3_ALTO,0
12088010,800000.0,2_MEDIO,2_MEDIO,0
12088023,1200001.0,3_ALTO,3_ALTO,0
12088030,1250000.0,3_ALTO,3_ALTO,0
12088032,1200001.0,3_ALTO,3_ALTO,0
12088033,1400000.0,3_ALTO,3_ALTO,0
12088039,250000.0,1_BAJO,1_BAJO,0
12088902,535000.0,2_MEDIO,2_MEDIO,0
12088903,1000000.0,2_MEDIO,2_MEDIO,0
12088904,625000.0,2_MEDIO,2_MEDIO,0
12088910,700000.0,2_MEDIO,2_MEDIO,0
12095001,1400000.0,3_ALTO,3_ALTO,0
12095002,1075000.0,3_ALTO,3_ALTO,0
12095010,1250000.0,3_ALTO,3_ALTO,0
12095011,1000000.0,2_MEDIO,2_MEDIO,0
12095012,2000000.0,3_ALTO,3_ALTO,0
12095014,1700000.0,3_ALTO,3_ALTO,0
12095016,1000000.0,2_MEDIO,2_MEDIO,0
12095017,1700000.0,3_ALTO,3_ALTO,0
12096013,485000.0,2_MEDIO,2_MEDIO,0
12096027,250000.0,1_BAJO,1_BAJO,0
12096031,800000.0,2_MEDIO,2_MEDIO,0
12096035,410000.0,2_MEDIO,2_MEDIO,0
12102003,1000000.0,2_MEDIO,2_MEDIO,0
12102005,1200001.0,3_ALTO,3_ALTO,0
12102006,1950000.0,3_ALTO,3_ALTO,0
12106001,415000.0,2_MEDIO,2_MEDIO,0
12106010,375000.0,2_MEDIO,2_MEDIO,0
12106016,450000.0,2_MEDIO,2_MEDIO,0
12106021,1145000.0,3_ALTO,3_ALTO,0
12106033,375000.0,2_MEDIO,2_MEDIO,0
12129001,415000.0,2_MEDIO,2_MEDIO,0
12129005,180000.0,1_BAJO,1_BAJO,0
12129008,950000.0,2_MEDIO,2_MEDIO,0
12129010,160000.0,1_BAJO,1_BAJO,0
12129012,1000000.0,2_MEDIO,2_MEDIO,0
12148005,2000000.0,3_ALTO,3_ALTO,0
12148008,2900001.0,3_ALTO,3_ALTO,0
12148014,1000000.0,2_MEDIO,2_MEDIO,0
12148017,1900001.0,3_ALTO,3_ALTO,0
12148022,1450001.0,3_ALTO,3_ALTO,0
13025004,450000.0,2_MEDIO,2_MEDIO,0
13025007,1150000.0,3_ALTO,3_ALTO,0
13025008,590000.0,2_MEDIO,2_MEDIO,0
13025014,450000.0,2_MEDIO,2_MEDIO,0
13025018,193000.0,1_BAJO,1_BAJO,0
13025020,900000.0,2_MEDIO,2_MEDIO,0
13025021,250000.0,1_BAJO,1_BAJO,0
13025022,500000.0,2_MEDIO,2_MEDIO,0
13030001,160000.0,1_BAJO,1_BAJO,0
13030008,340000.0,1_BAJO,1_BAJO,0
13030010,550000.0,2_MEDIO,2_MEDIO,0
13030013,400000.0,2_MEDIO,2_MEDIO,0
13030014,350000.0,1_BAJO,1_BAJO,0
13038003,550000.0,2_MEDIO,2_MEDIO,0
13038006,320000.0,1_BAJO,1_BAJO,0
13038009,540000.0,2_MEDIO,2_MEDIO,0
13038010,670000.0,2_MEDIO,2_MEDIO,0
13038012,1300000.0,3_ALTO,3_ALTO,0
14010005,665000.0,2_MEDIO,2_MEDIO,0
14010007,410000.0,2_MEDIO,2_MEDIO,0
14010015,800000.0,2_MEDIO,2_MEDIO,0
14010017,550000.0,2_MEDIO,2_MEDIO,0
14010020,450000.0,2_MEDIO,2_MEDIO,0
14013013,1100000.0,3_ALTO,3_ALTO,0
14013017,415000.0,2_MEDIO,2_MEDIO,0
14013032,625000.0,2_MEDIO,2_MEDIO,0
14013035,325000.0,1_BAJO,1_BAJO,0
14013900,250000.0,1_BAJO,1_BAJO,0
14016003,340000.0,1_BAJO,1_BAJO,0
14016004,710000.0,2_MEDIO,2_MEDIO,0
14016010,250000.0,1_BAJO,1_BAJO,0
14016011,450000.0,2_MEDIO,2_MEDIO,0
14016015,1635000.0,3_ALTO,3_ALTO,0
14019002,700000.0,2_MEDIO,2_MEDIO,0
14019005,250000.0,1_BAJO,1_BAJO,0
14019009,450000.0,2_MEDIO,2_MEDIO,0
14019011,300000.0,1_BAJO,1_BAJO,0
14019016,250000.0,1_BAJO,1_BAJO,0
14033014,1160000.0,3_ALTO,3_ALTO,0
14033038,250000.0,1_BAJO,1_BAJO,0
14045005,375000.0,2_MEDIO,2_MEDIO,0
14045007,500000.0,2_MEDIO,2_MEDIO,0
14045008,210000.0,1_BAJO,1_BAJO,1
14045013,410000.0,2_MEDIO,2_MEDIO,0
14045022,280000.0,1_BAJO,1_BAJO,0
14051002,700000.0,2_MEDIO,2_MEDIO,0
14051013,410000.0,2_MEDIO,2_MEDIO,0
14051016,450000.0,2_MEDIO,2_MEDIO,0
14051017,325000.0,1_BAJO,1_BAJO,0
14051020,500000.0,2_MEDIO,2_MEDIO,0
14051900,610000.0,2_MEDIO,2_MEDIO,0
14051901,410000.0,2_MEDIO,2_MEDIO,0
14053024,650000.0,2_MEDIO,2_MEDIO,0
14053038,250000.0,1_BAJO,1_BAJO,0
14053044,480000.0,2_MEDIO,2_MEDIO,0
14053057,450000.0,2_MEDIO,2_MEDIO,0
14053063,190000.0,1_BAJO,1_BAJO,0
14063017,375000.0,2_MEDIO,2_MEDIO,0
14063024,285000.0,1_BAJO,1_BAJO,0
14063026,250000.0,1_BAJO,1_BAJO,0
14063029,630000.0,2_MEDIO,2_MEDIO,0
14063031,410000.0,2_MEDIO,2_MEDIO,0
14065001,250000.0,1_BAJO,1_BAJO,0
14065002,500000.0,2_MEDIO,2_MEDIO,0
14065005,250000.0,1_BAJO,1_BAJO,0
14065007,1000000.0,2_MEDIO,2_MEDIO,0
14065009,785000.0,2_MEDIO,2_MEDIO,0
14065011,1310000.0,3_ALTO,3_ALTO,0
14065014,1175000.0,3_ALTO,3_ALTO,0
14065019,325000.0,1_BAJO,1_BAJO,0
14065020,90000.0,1_BAJO,1_BAJO,0
14083001,970000.0,2_MEDIO,2_MEDIO,0
14083005,350000.0,1_BAJO,1_BAJO,0
14083006,340000.0,1_BAJO,1_BAJO,0
14083013,150000.0,1_BAJO,1_BAJO,0
14083017,855000.0,2_MEDIO,2_MEDIO,0
14083022,660000.0,2_MEDIO,2_MEDIO,0
14108001,160000.0,1_BAJO,1_BAJO,0
14108003,625000.0,2_MEDIO,2_MEDIO,0
14108004,325000.0,1_BAJO,1_BAJO,0
14108005,700000.0,2_MEDIO,2_MEDIO,0
14108006,250000.0,1_BAJO,1_BAJO,0
14108009,250000.0,1_BAJO,1_BAJO,0
14108016,160000.0,1_BAJO,1_BAJO,0
14108028,440000.0,2_MEDIO,2_MEDIO,0
14141002,410000.0,2_MEDIO,2_MEDIO,0
14141007,810000.0,2_MEDIO,2_MEDIO,0
14141019,575000.0,2_MEDIO,2_MEDIO,0
14141022,750000.0,2_MEDIO,2_MEDIO,0
14141023,1025000.0,3_ALTO,3_ALTO,0
14142003,695000.0,2_MEDIO,2_MEDIO,0
14142007,160000.0,1_BAJO,1_BAJO,0
14142010,650000.0,2_MEDIO,2_MEDIO,0
14142011,500000.0,2_MEDIO,2_MEDIO,0
