IDFolio,IDNumVehiculo,TipoVehiculo,IDMarca,AgnoFabricacion,Cilindrada,TipoMotor,SelloVerde,VehiculoEmpresa,TieneTag,trabajo,Modelo
40001020,106,1,110,2012,1900,1,1,2,2,2,BRAVO               
40001020,107,6,73,2005,3100,1,1,2,2,2,CARAVAN             
40001020,108,3,110,2012,2900,1,1,2,2,2,ESTRADA             
40001020,109,2,193,2011,1900,1,1,2,2,2,NINJA               
40001901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
41002002,110,1,269,1999,1900,1,2,2,2,2,sentra              
41002005,111,1,71,1998,1900,1,2,2,2,2,CAVALLIER           
41002010,104,1,95,2006,1900,1,1,2,2,2,STATION             
41002011,105,1,384,1995,1900,1,2,2,2,2,VENTO               
42004005,64,1,71,2009,1200,1,1,2,2,2,CORSA               
42004006,37,6,176,2010,2400,2,1,2,2,-1,REFINE              
42004013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42004016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42009005,59,3,269,2002,2000,1,1,2,2,2,Pathfinder          
42009017,54,1,269,1996,1600,1,1,2,2,2,V16                 
42009017,55,1,71,2008,1600,1,1,2,2,2,Sedan               
42009030,56,1,367,2011,1600,1,1,2,2,2,corolla             
42009901,58,1,269,2011,1600,1,1,2,2,2,TILDA               
42018003,45,3,71,2011,2000,1,1,2,2,2,MILENIUM            
42018005,63,1,269,2010,1600,1,1,2,2,2,V-16                
42018010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42018014,50,1,118,1996,1400,1,2,2,2,2,EUROESCAR           
42018014,51,1,274,1998,1400,1,1,2,2,2,ASTRA               
42024001,47,1,182,1998,1200,1,1,2,2,2,VITARA              
42024002,49,1,118,2008,1600,1,1,2,2,2,ECO-SPORT           
42024004,46,1,197,2006,1100,1,1,2,2,2,MORNING             
42024006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42024021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42024022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42024023,48,3,269,1998,2500,1,1,2,2,2,PAT-FINDER          
42030012,65,7,243,2001,2900,2,2,2,2,-1,MB-140              
42030013,52,1,71,2006,1200,1,1,2,2,2,VIVAN               
42030015,111,1,197,2011,1200,1,1,2,2,2,MORNING             
42030901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42038021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42038023,42,3,367,2000,2000,1,1,2,2,2,HI LUX              
42038027,43,1,269,2012,1200,1,1,2,2,2,EXTRAI              
42038027,44,1,356,2010,1200,1,2,2,2,2,AERIO               
42038031,41,1,71,2011,1600,1,1,2,2,2,0PTRA               
42038031,66,3,197,2010,1200,1,1,2,2,2,VESTA               
42046002,53,1,367,2012,1300,1,1,2,2,2,YARIS               
42046002,54,1,367,1996,1300,1,2,2,2,2,TERCEL              
42046004,55,1,197,2007,1300,1,1,2,2,2,RIO                 
42046005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42046007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42049004,56,1,302,2012,1200,1,1,2,2,2,CLIO                
42049007,58,1,166,2012,1200,1,1,2,2,2,ACCENT              
42049009,57,1,356,2008,1200,1,1,2,2,2,ALTO                
42049048,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42055013,32,3,367,2013,2000,1,1,2,-1,2,Rav4                
42055016,33,1,71,2001,1600,1,1,2,2,2,corsa               
42055018,34,3,352,2008,2500,1,1,2,2,2,Outback             
42055022,37,3,71,2012,2400,1,1,2,2,2,Captiva             
42058002,30,1,71,2005,1400,1,1,2,2,2,Aveo                
42058007,29,3,356,2011,2000,1,1,2,-1,2,Grand Nomade        
42058010,28,3,166,2013,2000,2,1,2,2,-1,Tucson              
42058029,31,3,269,2011,2500,1,1,2,2,2,X-trail             
42062003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42062012,25,1,166,2007,2000,1,1,2,2,2,Tucson              
42062012,26,3,118,2011,2000,1,1,2,2,2,Ranger              
42062013,27,1,279,2006,1400,1,1,2,2,2,307                 
42062023,24,3,166,2008,2500,2,2,2,2,-1,Porter              
43002002,43,1,269,2012,1600,1,1,2,2,2,tazkai              
43002003,84,1,156,2007,1400,1,2,2,2,2,FIT                 
43002007,46,1,269,2006,2100,1,1,2,2,2,xtraik              
43002007,47,1,166,2008,1800,1,1,2,2,-1,accent              
43002007,48,1,110,2005,1600,1,1,2,2,2,Palio               
43002010,45,1,269,2012,1600,1,1,2,2,2,Tiida               
43004017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43004021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43004026,54,1,269,1992,1600,1,2,2,2,2,16                  
43004031,43,1,71,2005,1600,1,2,2,2,2,                    
43013005,48,1,269,2010,1300,1,1,2,2,2,PLATINO             
43013007,47,1,302,2003,1500,1,1,2,2,2,CLIO                
43013020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43013031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43016015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43016018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43016023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43016025,46,1,269,2007,1400,1,1,2,2,2,SENTRA              
43020006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43020020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43020023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43020031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43023008,52,1,356,2012,1300,1,1,2,2,2,alto                
43023015,51,3,71,2008,2300,1,1,2,2,2,lux                 
43023022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43023902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43026001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43026013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43026021,55,3,118,1991,2300,1,2,2,2,2,ranger              
43026021,56,1,71,1998,1500,1,1,2,2,2,corsa               
43026034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43027001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43027007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43027011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43027016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43033001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43033004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43033011,52,2,200,2009,125,1,1,2,2,2,125 DURO            
43033021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43037004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43037005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43037006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43037027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43037035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43041006,54,1,71,2012,1300,1,2,2,2,2,GT                  
43041011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43041013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43041014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43046020,65,1,356,2003,1400,1,1,2,2,2,ALTO                
43046033,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43046034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43046901,66,1,384,2005,1600,1,1,2,2,2,GOL                 
43046902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43050021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43050027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43050030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43050035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43052005,49,1,352,1989,1200,1,2,2,2,2,JUSTIN              
43052022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43052029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43052032,50,3,71,2007,2300,1,1,2,2,2,lux                 
43053022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43053023,69,1,166,2010,1600,1,1,2,2,2,I-10                
43053025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43053027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43054005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43054006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43054007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43054008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43055002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43055004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43055005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43055007,68,1,367,1998,1600,1,1,2,2,2,YARIS               
43056004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43056005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43056006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43056015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43057001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43057005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43057026,19,1,356,1981,800,1,2,2,2,2,FRONTE              
43057029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43060003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43060006,18,3,367,1994,1800,1,2,2,2,2,                    
43060007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43060009,20,6,184,2013,1000,1,1,2,2,2,                    
43062001,81,3,269,2007,2500,1,1,2,2,2,TERRANO             
43062009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43062012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43063009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43063015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43063021,61,1,269,2008,1600,1,1,2,2,2,V 16                
43063022,62,5,269,2003,1600,1,1,2,2,-1,V 16                
43064002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43064004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43064011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43064027,57,8,71,1992,180,2,2,2,2,-1,D14000              
43064901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43064902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43065006,63,1,166,1995,1600,1,1,2,2,2,ACCENT              
43065007,64,1,269,2005,1600,1,1,2,2,2,V 16                
43065011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43065014,102,1,85,2009,2000,1,1,2,2,2,TERIOS              
43065015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43066013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43066901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43066902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43066903,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43066904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43067004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43067008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43067011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43067012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43068001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43068901,85,3,71,2001,2400,1,1,2,2,2,LUV                 
43068902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43068903,84,1,197,2000,1300,1,1,2,2,2,delta               
43069016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43069017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43069019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43069025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43070003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43070009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43070020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43070021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43073013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43073016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43073019,131,1,352,2002,1600,1,1,2,2,2,LEGACY              
43073021,120,1,269,2001,1600,1,1,2,2,2,v-16                
43075007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43075009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43075011,121,1,166,2002,1600,1,1,2,2,2,SANTANO             
43075014,132,1,166,2012,1600,1,1,2,2,2,16                  
43076901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43076902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43076903,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43076904,122,1,197,2009,1200,1,1,2,2,2,morning             
43076904,123,3,166,2005,2900,2,1,2,2,2,terracan            
43076904,124,1,166,2001,1600,1,1,2,2,2,kp                  
43076904,125,2,1,1999,250,1,1,2,2,2,migaldi             
43084006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43084008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43084026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43084901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43085004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43085005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43085006,58,1,352,1995,1600,1,1,2,2,2,JUSTI               
43085021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43092017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43092018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43092020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43092022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43093006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43093008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43093009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43093011,59,1,356,2003,1500,1,1,2,2,2,MARUTI              
43094001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43094002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43094003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43094009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43095012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43095018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43095019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43095022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43096008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43096013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43096901,79,1,166,2011,2011,1,1,2,2,2,accent              
43096902,81,3,242,1990,2400,1,2,2,2,2,B-2000              
43097001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43097005,75,1,110,2004,1200,1,2,2,2,2,PUNTO               
43097010,76,5,166,1996,2400,1,1,2,2,2,H-100               
43097012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43098022,72,1,75,1990,1500,1,2,2,2,2,c x11               
43098026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43098030,73,1,242,1991,1600,1,2,2,2,2,CEDAN               
43098032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43099002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43099004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43099006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43099010,82,3,71,2007,1100,1,1,2,2,2,sapart              
43099010,83,3,71,1988,1600,1,2,2,2,2,luv                 
43103015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43104003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43104007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43104014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43104016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43104024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43105005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43105006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43105008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43105009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43106004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43106006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43106007,15,3,367,1985,2400,1,2,2,2,2,HILUX               
43106007,16,1,71,1992,1800,1,2,2,2,2,MONZA               
43106011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43108001,17,3,269,1986,2400,1,2,2,2,2,D21                 
43108004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43108007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43108014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43108033,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43111007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43111010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43111023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43111024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43113003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43113011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43113016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43113017,55,3,269,2002,0,2,2,2,2,2,Terrano             
43114001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43114002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43114005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43114901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43115003,100,5,356,1994,1300,1,2,2,2,2,Carrier             
43115012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43115016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43115901,52,1,352,1992,2200,1,2,2,2,2,Legacy              
43115901,53,8,118,1966,0,2,2,2,2,-1,F 600               
43116002,57,3,71,2002,2200,1,2,2,2,-1,milenium            
43116002,58,1,197,2011,1400,1,1,2,2,2,Rio 5               
43116008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43116010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43116015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43117002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43117004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43117005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43117007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43118002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43118003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43118902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43118904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43119009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43119010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43119011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43119016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43119017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43124011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43124012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43124013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43124017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43126006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43126008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43126011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43129012,84,1,83,2000,1600,1,1,2,2,2,HUIRA               
43129014,83,1,71,2013,1600,1,1,2,2,2,SAIL                
43129015,82,1,356,2007,1100,1,1,2,2,2,ALTO                
43129016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43132005,92,1,166,2009,1600,1,1,2,2,2,ACCENT              
43132005,93,3,110,2006,1600,1,1,2,2,2,FIORINO             
43132006,87,1,269,2011,1600,1,1,2,2,2,ACCENT              
43132006,88,1,71,2011,1500,1,1,2,2,2,CORSA               
43132011,94,1,269,2010,1100,1,1,2,2,2,TIIDA               
43132013,89,1,71,2007,1000,1,1,2,2,2,SPARK               
43135007,99,1,71,2008,1600,1,1,2,2,2,corsa SWEET         
43135015,90,1,269,2013,1600,1,1,2,2,2,versa               
43135016,91,1,166,2009,1100,1,1,2,2,2,I 10                
43135901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
44001037,73,3,352,1998,2000,1,1,2,2,2,Forester            
44001901,74,1,250,2009,1600,1,1,2,2,2,Lancer              
44001902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
44001903,75,1,197,2011,1600,1,1,2,2,2,Soul                
44004004,80,1,356,2000,1600,1,1,2,2,2,Balena              
44004007,79,3,367,2007,2400,1,1,2,2,2,Rav4                
44004014,77,1,367,2001,1600,1,2,2,2,2,Corona              
44004015,76,3,269,2010,2400,2,1,2,2,2,Pathfinder          
44008004,84,1,156,2010,1400,1,1,2,2,2,Fitt                
44008004,85,3,71,1997,2000,1,2,2,2,2,Worktruk            
44008004,86,6,176,2012,2800,2,1,-1,2,-1,Refine              
44008004,87,6,176,2012,2800,2,1,-1,2,-1,Refine              
44008005,88,3,352,2004,2000,1,1,2,-1,2,Forester            
44008029,92,1,352,1997,2000,1,1,2,2,2,Legacy              
44008030,91,1,197,2009,1600,1,1,2,2,2,Rio5                
44012015,77,1,197,1995,1500,1,1,2,2,2,POP                 
44012018,78,1,71,2010,2000,2,1,2,2,2,CAPTIVA             
44012901,93,1,138,2013,1500,1,1,2,2,2,volex C20           
44012902,94,1,356,2004,1600,1,1,2,2,2,Baleno              
44016044,66,1,242,2000,1600,1,2,2,2,2,323                 
44016044,67,1,38,2005,1600,1,2,2,2,2,116                 
44016045,69,5,279,2012,1400,2,1,-1,2,-1,VIPER               
44016045,70,3,269,2011,2500,2,1,-1,-1,-1,TERRANO             
44016045,71,5,279,2008,1600,1,1,-1,2,-1,Partner             
44016045,72,2,374,2009,250,1,2,-1,2,2,Renegade            
44016047,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
44016901,68,1,71,2005,1600,1,2,2,2,2,corsa               
45001004,38,3,71,1996,2300,1,1,2,2,2,LUV                 
45001010,34,1,367,2006,1500,1,1,-1,2,-1,YARIS               
45001014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
45001016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
45003015,76,1,71,2012,1400,1,1,2,2,2,SAII                
45003028,74,1,110,2007,1600,1,1,2,2,2,PALIO               
45003066,73,1,269,2008,1500,1,1,2,2,2,TIIDA               
45003071,72,1,71,2006,1800,1,1,2,2,2,OPTRA               
46001006,89,3,71,1999,2300,1,2,2,2,2,LUV                 
46001007,92,3,118,1994,2300,1,2,2,2,-1,Ranger              
46001007,93,1,250,1990,1800,1,2,2,2,2,Galant              
46001901,85,1,290,2000,1300,1,2,2,2,2,Persona             
46001901,86,1,352,1994,1000,1,2,2,2,2,Justy               
46001901,87,2,374,2010,220,1,2,2,2,2,?                   
46001901,88,3,71,1992,1600,1,2,2,2,-1,LUV                 
46001902,90,1,356,2004,1600,1,1,2,2,2,Station             
46001902,91,3,356,1995,1600,1,1,2,2,2,Vitara              
47003004,72,1,279,2005,2200,1,1,2,2,2,407                 
47003012,53,1,71,2007,1200,1,1,2,2,2,Corsa               
47003013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
47007022,45,1,91,2013,1300,1,2,2,2,2,jogear              
47007028,46,1,166,1999,1300,1,2,2,2,2,Sonata              
47008001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
47008006,52,1,279,2001,1200,1,1,2,2,-1,                    
47008012,55,3,269,2013,1200,1,1,-1,2,-1,Terrano             
47008014,47,1,75,2013,1200,1,1,2,2,2,berlingo            
47008014,48,2,156,2003,1200,1,2,2,2,2,xl200               
47009004,43,1,317,2008,1200,1,1,2,2,2,snt                 
47009004,44,1,356,2007,1200,1,1,2,2,2,maruti              
47009005,54,1,352,1987,1200,1,2,2,2,2,station             
47009012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
47009016,50,1,384,2003,1300,1,1,2,2,2,golf                
47009019,49,1,242,2002,1200,1,1,2,2,2,c26                 
47022903,56,3,71,1998,1400,1,1,2,2,2,LUV                 
47022904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
47022905,55,1,367,1994,1400,1,2,2,2,2,TERCEL              
47022906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
47022907,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
47022908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
47022909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
47022910,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
47022911,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
47025002,70,1,73,2000,1200,1,1,2,2,2,caravan             
47025002,71,3,71,2000,1100,1,1,2,2,2,silverado           
