equipoId,folio,personaId,id,IDPERSONA,viaje,hh1,hh0,mm1,mm0,duracion,Horamedia
13,43060006,351,663,4,5   ,18,18,7,0,7,1804.0
13,43060006,351,664,4,6   ,18,18,19,11,8,1815.0
13,43060006,351,665,4,7   ,19,19,45,30,15,1938.0
13,43060007,365,637,1,1   ,9,8,0,55,5,857.0
13,43060007,365,638,1,2   ,9,9,30,5,25,917.0
13,43060007,365,639,1,3   ,10,10,15,0,15,1008.0
13,43060007,365,640,1,4   ,11,11,20,0,20,1110.0
13,43060007,366,643,2,1   ,8,7,0,45,15,753.0
13,43060007,366,644,2,2   ,18,18,30,0,30,1815.0
13,43060007,367,645,3,1   ,8,7,0,55,5,757.0
13,43060007,367,646,3,2   ,15,15,20,15,5,1517.0
13,43060007,368,641,4,1   ,9,8,0,55,5,857.0
13,43060007,368,642,4,2   ,16,16,35,30,5,1632.0
13,43060009,360,680,1,1   ,10,10,23,0,23,1012.0
13,43060009,360,681,1,2   ,12,12,20,0,20,1210.0
13,43060009,360,682,1,3   ,14,14,15,0,15,1408.0
13,43060009,360,683,1,4   ,15,15,25,15,10,1520.0
13,43060009,361,691,2,1   ,9,8,0,30,30,845.0
13,43060009,361,692,2,2   ,11,11,25,0,25,1112.0
13,43060009,361,693,2,3   ,13,12,0,30,30,1245.0
13,43060009,362,687,3,1   ,7,7,40,30,10,735.0
13,43060009,362,688,3,2   ,17,17,20,0,20,1710.0
13,43060009,362,689,3,3   ,18,18,20,0,20,1810.0
13,43060009,362,690,3,4   ,21,21,10,0,10,2105.0
13,43060009,363,684,4,1   ,14,14,45,30,15,1438.0
13,43060009,363,685,4,2   ,17,16,0,30,30,1645.0
13,43060009,363,686,4,3   ,22,22,58,30,28,2244.0
1,43062001,727,1752,1,1   ,9,9,45,10,35,928.0
1,43062009,723,1644,1,1   ,12,12,20,10,10,1215.0
1,43062009,724,1645,2,1   ,8,7,10,20,50,745.0
1,43062009,724,1646,2,2   ,16,15,0,30,30,1545.0
1,43062012,721,1485,1,1   ,14,14,55,50,5,1452.0
1,43062012,721,1486,1,2   ,18,18,10,5,5,1807.0
1,43062012,722,1487,2,1   ,15,15,35,10,25,1522.0
1,43062012,722,1488,2,2   ,20,20,40,30,10,2035.0
1,43063009,494,847,1,1   ,10,10,35,0,35,1018.0
1,43063009,494,848,1,2   ,21,21,20,0,20,2110.0
1,43063009,495,849,2,1   ,10,10,40,0,40,1020.0
1,43063009,495,850,2,2   ,14,14,30,0,30,1415.0
1,43063009,495,851,2,3   ,17,16,5,50,15,1658.0
1,43063009,495,852,2,4   ,21,21,20,0,20,2110.0
1,43063015,492,878,1,1   ,6,6,45,30,15,638.0
1,43063015,492,879,1,2   ,7,6,0,50,10,655.0
1,43063015,492,880,1,3   ,9,8,0,55,5,857.0
1,43063015,492,881,1,4   ,14,14,50,45,5,1447.0
1,43063015,492,882,1,5   ,17,16,0,55,5,1657.0
1,43063015,492,883,1,6   ,23,22,0,50,10,2255.0
1,43063015,492,884,1,7   ,1,1,15,13,2,114.0
1,43063015,493,853,2,1   ,8,8,40,30,10,835.0
1,43063015,493,854,2,2   ,17,17,40,30,10,1735.0
1,43063021,482,1118,1,1   ,19,19,28,15,13,1921.0
1,43063021,482,1119,1,2   ,21,21,30,15,15,2123.0
1,43063021,483,1122,2,1   ,19,19,28,15,13,1921.0
1,43063021,483,1123,2,2   ,21,21,30,15,15,2123.0
1,43063021,484,1120,3,1   ,8,7,5,20,45,742.0
1,43063021,484,1121,3,2   ,18,18,45,0,45,1822.0
1,43063022,486,1128,2,1   ,8,7,0,50,10,755.0
1,43063022,486,1129,2,2   ,8,8,15,7,8,811.0
1,43063022,486,1130,2,3   ,15,15,25,20,5,1522.0
1,43063022,486,1131,2,4   ,15,15,35,30,5,1532.0
1,43063022,487,1132,3,1   ,9,8,0,30,30,845.0
1,43063022,487,1133,3,2   ,18,17,0,30,30,1745.0
1,43063022,490,1124,5,1   ,8,7,0,50,10,755.0
1,43063022,490,1125,5,2   ,15,15,35,30,5,1532.0
1,43063022,489,1126,6,1   ,8,7,0,50,10,755.0
1,43063022,489,1127,6,2   ,15,15,35,30,5,1532.0
12,43064002,436,954,1,1   ,15,15,10,0,10,1505.0
12,43064002,436,955,1,2   ,16,16,40,30,10,1635.0
12,43064002,438,950,2,1   ,9,9,30,0,30,915.0
12,43064002,438,951,2,2   ,22,22,30,0,30,2215.0
12,43064002,437,952,3,1   ,7,7,50,30,20,740.0
12,43064002,437,953,3,2   ,20,20,20,0,20,2010.0
12,43064004,418,946,1,1   ,9,9,18,0,18,909.0
12,43064004,418,947,1,2   ,14,14,20,0,20,1410.0
12,43064004,418,948,1,3   ,19,19,35,30,5,1932.0
12,43064004,418,949,1,4   ,21,21,35,30,5,2132.0
12,43064011,416,862,1,1   ,10,10,30,0,30,1015.0
12,43064011,416,863,1,2   ,19,18,15,40,35,1858.0
12,43064011,417,864,2,1   ,7,7,20,0,20,710.0
12,43064011,417,865,2,2   ,17,17,20,0,20,1710.0
12,43064011,417,866,2,3   ,19,19,50,30,20,1940.0
12,43064011,417,867,2,4   ,0,0,30,0,30,15.0
12,43064027,420,877,2,1   ,7,7,45,40,5,742.0
12,43064027,420,878,2,2   ,15,15,5,0,5,1502.0
12,43064027,422,879,4,1   ,19,19,30,0,30,1915.0
12,43064027,422,880,4,2   ,1,0,0,0,60,30.0
12,43064027,423,875,5,1   ,8,7,0,30,30,745.0
12,43064027,423,876,5,2   ,18,17,0,20,40,1740.0
12,43064901,466,942,2,1   ,8,8,40,20,20,830.0
12,43064901,466,943,2,2   ,9,8,15,50,25,902.0
12,43064901,466,944,2,3   ,10,10,55,30,25,1042.0
12,43064901,466,945,2,4   ,13,12,5,45,20,1255.0
12,43064901,465,938,3,1   ,8,8,40,20,20,830.0
12,43064901,465,939,3,2   ,9,8,15,50,25,902.0
12,43064901,465,940,3,3   ,10,10,55,30,25,1042.0
12,43064901,465,941,3,4   ,13,12,5,45,20,1255.0
12,43064901,468,936,5,1   ,13,13,40,0,40,1320.0
12,43064901,468,937,5,2   ,20,19,0,15,45,1937.0
12,43064902,469,958,1,1   ,7,7,55,30,25,742.0
12,43064902,469,959,1,2   ,8,7,20,56,24,808.0
12,43064902,469,960,1,3   ,10,10,45,0,45,1022.0
12,43064902,469,961,1,4   ,18,17,0,30,30,1745.0
12,43064902,470,956,2,1   ,11,11,20,15,5,1117.0
12,43064902,470,957,2,2   ,11,11,45,40,5,1142.0
12,43064902,471,962,3,1   ,7,7,55,30,25,742.0
12,43064902,471,963,3,2   ,16,16,20,0,20,1610.0
1,43065006,508,1134,3,1   ,13,13,20,0,20,1310.0
1,43065006,508,1135,3,2   ,21,21,50,30,20,2140.0
1,43065006,509,1138,4,1   ,7,7,40,10,30,725.0
1,43065006,509,1139,4,2   ,16,16,20,0,20,1610.0
1,43065006,510,1136,5,1   ,8,7,0,0,60,730.0
1,43065006,510,1137,5,2   ,9,8,0,10,50,835.0
1,43065007,511,1145,1,1   ,8,7,0,30,30,745.0
1,43065007,511,1146,1,2   ,23,22,0,50,10,2255.0
1,43065007,512,1140,2,1   ,8,7,0,30,30,745.0
1,43065007,512,1141,2,2   ,8,8,6,1,5,803.0
1,43065007,512,1142,2,3   ,16,16,18,0,18,1609.0
1,43065007,514,1153,4,1   ,8,7,0,30,30,745.0
1,43065007,514,1154,4,2   ,8,8,6,1,5,803.0
1,43065007,514,1155,4,3   ,8,8,20,7,13,813.0
1,43065007,514,1156,4,4   ,14,14,10,0,10,1405.0
1,43065007,514,1157,4,5   ,14,14,30,20,10,1425.0
1,43065007,514,1158,4,6   ,18,18,10,0,10,1805.0
1,43065007,514,1159,4,7   ,18,18,20,11,9,1815.0
1,43065007,514,1160,4,8   ,19,19,15,0,15,1908.0
1,43065007,514,1161,4,9   ,23,22,0,50,10,2255.0
1,43065007,515,1147,5,1   ,14,14,10,0,10,1405.0
1,43065007,515,1148,5,2   ,14,14,30,11,19,1421.0
1,43065007,515,1149,5,3   ,18,18,10,0,10,1805.0
1,43065007,515,1150,5,4   ,18,18,20,11,9,1815.0
1,43065007,515,1151,5,5   ,19,19,15,0,15,1908.0
1,43065007,515,1152,5,6   ,23,22,0,50,10,2255.0
1,43065007,516,1143,6,1   ,14,14,10,0,10,1405.0
1,43065007,516,1144,6,2   ,18,18,20,11,9,1815.0
1,43065011,502,1164,1,1   ,7,6,0,30,30,645.0
1,43065011,502,1165,1,2   ,22,22,30,0,30,2215.0
1,43065011,503,1166,2,1   ,10,9,0,30,30,945.0
1,43065011,503,1167,2,2   ,17,17,17,0,17,1708.0
1,43065011,503,1168,2,3   ,19,19,30,10,20,1920.0
1,43065011,503,1169,2,4   ,0,0,45,15,30,30.0
1,43065011,504,1162,3,1   ,17,16,0,30,30,1645.0
1,43065011,504,1163,3,2   ,20,19,0,30,30,1945.0
1,43065014,498,1755,1,1   ,8,8,57,50,7,854.0
1,43065014,498,1756,1,2   ,9,8,10,58,12,904.0
1,43065014,498,1757,1,3   ,14,14,57,50,7,1454.0
1,43065014,498,1758,1,4   ,15,15,10,0,10,1505.0
1,43065014,499,1753,2,1   ,8,8,57,50,7,854.0
1,43065014,499,1754,2,2   ,15,15,10,0,10,1505.0
1,43065015,496,1170,1,1   ,7,7,25,15,10,720.0
1,43065015,496,1171,1,2   ,15,15,40,30,10,1535.0
1,43065015,497,1172,2,1   ,7,6,10,30,40,650.0
1,43065015,497,1173,2,2   ,12,11,10,45,25,1157.0
1,43065015,497,1174,2,3   ,19,19,20,0,20,1910.0
1,43065015,497,1175,2,4   ,0,0,20,0,20,10.0
12,43066013,424,887,1,1   ,16,15,0,15,45,1537.0
12,43066013,424,888,1,2   ,0,0,30,0,30,15.0
12,43066013,425,885,2,1   ,7,7,55,30,25,742.0
12,43066013,425,886,2,2   ,17,17,45,0,45,1722.0
12,43066013,426,883,3,1   ,7,7,55,50,5,752.0
12,43066013,426,884,3,2   ,15,15,35,30,5,1532.0
12,43066013,427,881,4,1   ,7,7,55,50,5,752.0
12,43066013,427,882,4,2   ,15,15,35,30,5,1532.0
12,43066901,428,889,1,1   ,10,10,5,0,5,1002.0
12,43066901,428,890,1,2   ,10,10,20,15,5,1017.0
12,43066901,428,891,1,3   ,18,18,5,0,5,1802.0
12,43066901,428,892,1,4   ,18,18,20,15,5,1817.0
12,43066901,429,893,2,1   ,10,10,20,0,20,1010.0
12,43066901,429,894,2,2   ,12,12,30,0,30,1215.0
12,43066902,431,1668,2,1   ,15,15,30,20,10,1525.0
12,43066902,431,1669,2,2   ,18,18,10,0,10,1805.0
12,43066902,431,1670,2,3   ,18,18,33,30,3,1832.0
12,43066902,431,1671,2,4   ,18,18,53,50,3,1852.0
12,43066902,432,1672,3,1   ,8,8,10,0,10,805.0
12,43066902,432,1673,3,2   ,16,16,20,10,10,1615.0
12,43066902,432,1674,3,3   ,16,16,26,25,1,1625.0
12,43066902,432,1675,3,4   ,16,16,31,30,1,1630.0
12,43066903,433,921,1,1   ,18,18,35,5,30,1820.0
12,43066903,433,922,1,2   ,19,19,30,0,30,1915.0
12,43066903,434,925,2,1   ,8,8,15,0,15,808.0
12,43066903,434,926,2,2   ,16,16,15,0,15,1608.0
12,43066903,435,923,3,1   ,8,7,0,8,52,734.0
12,43066903,435,924,3,2   ,16,15,0,30,30,1545.0
12,43066904,473,934,1,1   ,7,7,55,25,30,740.0
12,43066904,473,935,1,2   ,20,20,35,0,35,2018.0
12,43066904,474,927,2,1   ,10,10,30,0,30,1015.0
12,43066904,474,928,2,2   ,14,14,30,0,30,1415.0
12,43066904,475,929,3,1   ,7,7,50,30,20,740.0
12,43066904,475,930,3,2   ,20,20,20,0,20,2010.0
12,43066904,476,931,4,1   ,8,8,30,15,15,823.0
12,43066904,476,932,4,2   ,18,18,31,30,1,1830.0
12,43066904,476,933,4,3   ,23,23,55,30,25,2342.0
108,43067004,433,860,1,1   ,9,8,0,20,40,840.0
108,43067004,433,861,1,2   ,21,21,20,0,20,2110.0
108,43067004,434,856,2,1   ,8,7,0,20,40,740.0
108,43067004,434,857,2,2   ,11,11,55,45,10,1150.0
108,43067004,434,858,2,3   ,14,14,55,25,30,1440.0
108,43067004,434,859,2,4   ,21,21,15,0,15,2108.0
108,43067004,435,862,3,1   ,11,11,30,0,30,1115.0
108,43067004,435,863,3,2   ,13,13,10,0,10,1305.0
108,43067004,435,864,3,3   ,18,17,0,0,60,1730.0
108,43067004,436,849,4,1   ,8,8,30,0,30,815.0
108,43067004,436,850,4,2   ,16,16,30,0,30,1615.0
108,43067008,431,843,1,1   ,9,9,45,30,15,938.0
108,43067008,431,844,1,2   ,9,9,55,48,7,952.0
108,43067008,431,845,1,3   ,13,12,0,55,5,1257.0
108,43067008,431,846,1,4   ,13,13,30,28,2,1329.0
108,43067008,431,847,1,5   ,18,18,10,0,10,1805.0
108,43067008,431,848,1,6   ,18,18,20,18,2,1819.0
108,43067008,432,865,2,1   ,7,7,55,15,40,735.0
108,43067008,432,866,2,2   ,16,16,30,0,30,1615.0
108,43067008,432,867,2,3   ,17,17,40,10,30,1725.0
108,43067008,432,868,2,4   ,21,20,15,30,45,2052.0
108,43067011,437,811,1,1   ,16,16,20,0,20,1610.0
108,43067011,437,812,1,2   ,16,16,40,25,15,1633.0
108,43067012,582,1112,1,1   ,9,9,20,0,20,910.0
108,43067012,582,1113,1,2   ,11,11,30,0,30,1115.0
9,43068001,458,920,1,1   ,10,10,10,0,10,1005.0
9,43068001,458,921,1,5   ,12,11,0,50,10,1155.0
9,43068001,464,922,2,1   ,10,10,10,0,10,1005.0
9,43068001,464,923,2,5   ,12,11,0,50,10,1155.0
9,43068001,459,917,3,1   ,10,10,15,0,15,1008.0
9,43068001,459,918,3,2   ,11,10,0,50,10,1055.0
9,43068001,459,919,3,3   ,14,14,20,0,20,1410.0
9,43068001,462,924,6,1   ,8,7,0,12,48,736.0
9,43068001,462,925,6,2   ,15,15,30,0,30,1515.0
9,43068901,455,926,1,1   ,7,7,30,0,30,715.0
9,43068901,455,927,1,2   ,18,18,45,0,45,1822.0
9,43068901,456,928,2,1   ,15,15,5,0,5,1502.0
9,43068901,456,929,2,2   ,22,22,5,0,5,2202.0
9,43068902,465,997,1,1   ,8,6,0,30,90,715.0
9,43068902,465,998,1,2   ,19,18,45,0,105,1852.0
9,43068902,466,993,2,1   ,8,8,5,0,5,802.0
9,43068902,466,994,2,2   ,11,11,5,0,5,1102.0
9,43068902,466,995,2,3   ,13,13,5,0,5,1302.0
9,43068902,466,996,2,4   ,21,21,5,0,5,2102.0
9,43068902,467,999,3,1   ,8,8,35,0,35,818.0
9,43068902,467,1000,3,2   ,18,18,30,0,30,1815.0
9,43068903,468,911,1,1   ,8,7,0,20,40,740.0
9,43068903,468,912,1,2   ,18,18,30,0,30,1815.0
9,43068903,470,909,3,1   ,10,10,35,30,5,1032.0
9,43068903,470,910,3,2   ,10,10,50,45,5,1047.0
9,43068903,471,907,4,1   ,7,7,55,30,25,742.0
9,43068903,471,908,4,2   ,17,17,35,10,25,1722.0
9,43068903,472,913,5,1   ,8,8,40,30,10,835.0
9,43068903,472,914,5,2   ,14,14,20,0,20,1410.0
9,43068903,472,915,5,3   ,15,15,45,30,15,1538.0
9,43068903,472,916,5,4   ,20,20,45,30,15,2038.0
1,43069016,389,1024,1,1   ,9,9,40,30,10,935.0
1,43069016,389,1025,1,2   ,10,10,55,30,25,1042.0
1,43069016,389,1026,1,3   ,13,12,0,30,30,1245.0
1,43069016,389,1027,1,4   ,13,13,20,5,15,1313.0
1,43069016,390,1028,2,1   ,7,7,55,20,35,738.0
1,43069016,390,1029,2,2   ,15,15,55,30,25,1542.0
1,43069016,391,1030,3,1   ,7,7,55,20,35,738.0
1,43069016,391,1031,3,2   ,15,15,55,30,25,1542.0
1,43069017,392,1032,1,1   ,8,7,10,30,40,750.0
1,43069017,392,1033,1,2   ,17,17,30,0,30,1715.0
1,43069017,393,1034,2,1   ,9,8,0,12,48,836.0
1,43069017,393,1035,2,2   ,15,15,50,0,50,1525.0
1,43069017,394,1038,3,1   ,10,10,30,0,30,1015.0
1,43069017,394,1039,3,2   ,12,11,0,30,30,1145.0
1,43069017,395,1036,4,1   ,9,9,15,0,15,908.0
1,43069017,395,1037,4,2   ,19,19,20,0,20,1910.0
1,43069019,396,1056,1,1   ,8,7,0,15,45,737.0
1,43069019,396,1057,1,2   ,16,16,45,0,45,1622.0
1,43069019,397,1058,2,1   ,8,8,30,0,30,815.0
1,43069019,397,1059,2,2   ,14,14,25,0,25,1412.0
1,43069019,398,1050,3,1   ,13,13,50,20,30,1335.0
1,43069019,398,1051,3,2   ,20,20,30,5,25,2017.0
1,43069019,399,1052,4,1   ,7,7,50,0,50,725.0
1,43069019,399,1053,4,2   ,14,13,0,30,30,1345.0
1,43069019,399,1054,4,3   ,16,16,25,0,25,1612.0
1,43069019,399,1055,4,4   ,20,20,30,5,25,2017.0
1,43070003,411,988,1,1   ,8,8,40,0,40,820.0
1,43070003,411,989,1,2   ,16,16,20,0,20,1610.0
1,43070003,412,990,2,1   ,7,7,30,0,30,715.0
1,43070003,412,991,2,2   ,17,16,0,30,30,1645.0
1,43070003,413,984,3,1   ,8,8,10,0,10,805.0
1,43070003,413,985,3,2   ,16,15,5,30,35,1548.0
1,43070003,414,986,4,1   ,8,8,30,0,30,815.0
1,43070003,414,987,4,2   ,17,15,0,30,90,1615.0
1,43070009,408,996,2,1   ,8,8,55,40,15,848.0
1,43070009,408,997,2,2   ,9,9,10,0,10,905.0
1,43070009,408,998,2,3   ,16,16,25,15,10,1620.0
1,43070009,408,999,2,4   ,16,16,40,30,10,1635.0
1,43070009,409,992,3,1   ,7,7,50,30,20,740.0
1,43070009,409,993,3,2   ,18,18,20,0,20,1810.0
1,43070009,410,994,4,1   ,8,8,55,40,15,848.0
1,43070009,410,995,4,2   ,16,16,40,30,10,1635.0
1,43070020,403,982,2,1   ,7,7,50,20,30,735.0
1,43070020,403,983,2,2   ,19,19,40,0,40,1920.0
1,43070020,404,978,3,1   ,7,7,50,45,5,747.0
1,43070020,404,979,3,2   ,16,15,20,45,35,1603.0
1,43070020,405,976,4,1   ,7,7,50,45,5,747.0
1,43070020,405,977,4,2   ,16,15,20,45,35,1603.0
1,43070020,406,980,5,1   ,7,7,50,45,5,747.0
1,43070020,406,981,5,2   ,16,15,20,45,35,1603.0
1,43070021,415,972,1,1   ,14,14,15,0,15,1408.0
1,43070021,415,973,1,2   ,21,21,25,0,25,2112.0
1,43070021,416,974,2,1   ,21,21,13,0,13,2106.0
1,43070021,416,975,2,2   ,6,6,7,0,7,604.0
9,43073013,781,1541,3,1   ,7,7,30,0,30,715.0
9,43073013,781,1542,3,2   ,18,17,0,0,60,1730.0
9,43073013,782,1543,4,1   ,19,19,25,0,25,1912.0
9,43073013,783,1544,5,1   ,9,9,5,0,5,902.0
9,43073013,783,1545,5,2   ,10,10,5,0,5,1002.0
9,43073016,775,1515,1,1   ,7,7,55,50,5,752.0
9,43073016,775,1516,1,2   ,8,8,5,0,5,802.0
9,43073016,775,1517,1,3   ,9,9,25,0,25,912.0
9,43073016,775,1518,1,4   ,13,13,30,0,30,1315.0
9,43073016,775,1519,1,5   ,15,14,0,30,30,1445.0
9,43073016,775,1520,1,6   ,20,20,30,0,30,2015.0
9,43073016,776,1529,2,1   ,12,12,55,50,5,1252.0
9,43073016,776,1530,2,2   ,13,13,10,5,5,1307.0
9,43073016,776,1531,2,3   ,15,15,40,20,20,1530.0
9,43073016,776,1532,2,4   ,18,17,10,40,30,1755.0
9,43073016,777,1525,3,1   ,7,7,55,50,5,752.0
9,43073016,777,1526,3,2   ,13,13,10,5,5,1307.0
9,43073016,777,1527,3,3   ,15,15,40,20,20,1530.0
9,43073016,777,1528,3,4   ,18,17,10,40,30,1755.0
9,43073016,778,1521,4,1   ,7,7,55,50,5,752.0
9,43073016,778,1522,4,2   ,13,13,10,5,5,1307.0
9,43073016,778,1523,4,3   ,15,15,40,20,20,1530.0
9,43073016,778,1524,4,4   ,18,17,10,40,30,1755.0
9,43073019,770,1552,1,1   ,9,9,20,0,20,910.0
9,43073019,770,1553,1,2   ,13,13,20,0,20,1310.0
9,43073019,770,1554,1,3   ,15,15,3,0,3,1502.0
9,43073019,770,1555,1,4   ,15,15,13,10,3,1512.0
9,43073019,771,1558,2,1   ,8,8,20,0,20,810.0
9,43073019,771,1559,2,2   ,19,19,30,0,30,1915.0
9,43073019,773,1560,3,1   ,8,8,30,20,10,825.0
9,43073019,773,1561,3,2   ,14,14,10,0,10,1405.0
9,43073019,774,1562,4,1   ,8,8,30,20,10,825.0
9,43073019,774,1563,4,2   ,14,14,10,0,10,1405.0
9,43073019,772,1556,5,1   ,8,8,30,0,30,815.0
9,43073019,772,1557,5,2   ,20,19,30,30,60,2000.0
9,43073021,767,1564,1,1   ,9,9,3,0,3,902.0
9,43073021,767,1565,1,2   ,14,14,5,0,5,1402.0
9,43073021,767,1566,1,3   ,15,15,5,0,5,1502.0
9,43073021,767,1567,1,4   ,23,23,5,0,5,2302.0
9,43073021,768,1568,2,1   ,8,8,20,0,20,810.0
9,43073021,768,1569,2,2   ,19,19,50,30,20,1940.0
9,43073021,769,1570,3,1   ,17,17,20,0,20,1710.0
9,43073021,769,1571,3,2   ,22,21,0,40,20,2150.0
9,43075007,799,1600,1,1   ,7,7,50,30,20,740.0
9,43075007,799,1601,1,2   ,17,17,15,0,15,1708.0
9,43075007,800,1604,2,1   ,7,7,55,30,25,742.0
9,43075007,800,1605,2,2   ,17,17,15,0,15,1708.0
9,43075007,801,1602,3,1   ,7,7,55,30,25,742.0
9,43075007,801,1603,3,2   ,17,17,15,0,15,1708.0
9,43075007,802,1606,4,1   ,8,7,10,30,40,750.0
9,43075007,802,1607,4,2   ,19,19,40,0,40,1920.0
9,43075009,797,1594,1,1   ,11,11,5,0,5,1102.0
9,43075009,797,1595,1,2   ,11,11,25,20,5,1122.0
9,43075009,797,1596,1,3   ,17,17,35,30,5,1732.0
9,43075009,797,1597,1,4   ,17,17,55,50,5,1752.0
9,43075009,798,1598,2,1   ,6,5,0,30,30,545.0
9,43075009,798,1599,2,2   ,15,15,30,0,30,1515.0
9,43075011,791,1513,2,1   ,11,11,15,0,15,1108.0
9,43075011,791,1514,2,2   ,12,11,5,50,15,1158.0
9,43075011,792,1505,3,1   ,11,11,20,0,20,1110.0
9,43075011,792,1506,3,2   ,16,16,25,0,25,1612.0
9,43075011,793,1507,4,1   ,11,11,20,0,20,1110.0
9,43075011,793,1508,4,2   ,13,12,0,30,30,1245.0
9,43075011,793,1509,4,3   ,20,19,0,55,5,1957.0
9,43075011,793,1510,4,4   ,21,21,47,45,2,2146.0
9,43075011,794,1511,5,1   ,13,13,50,30,20,1340.0
9,43075011,794,1512,5,2   ,19,19,30,0,30,1915.0
9,43075011,795,1503,6,1   ,8,8,25,20,5,822.0
9,43075011,795,1504,6,2   ,12,12,30,15,15,1223.0
9,43075011,796,1501,7,1   ,8,8,25,20,5,822.0
9,43075011,796,1502,7,2   ,12,12,30,15,15,1223.0
9,43075014,803,1646,1,1   ,7,7,55,40,15,748.0
9,43075014,803,1647,1,2   ,18,18,25,0,25,1812.0
9,43075014,805,1648,3,1   ,8,7,5,50,15,758.0
9,43075014,805,1649,3,2   ,13,13,35,15,20,1325.0
9,43076901,809,1650,1,1   ,10,10,35,30,5,1032.0
9,43076901,809,1651,1,2   ,10,10,52,47,5,1049.0
9,43076901,809,1652,1,3   ,17,17,5,0,5,1702.0
9,43076901,809,1653,1,4   ,17,17,15,10,5,1712.0
9,43076902,811,1592,1,1   ,17,17,5,0,5,1702.0
9,43076902,811,1593,1,2   ,17,17,20,15,5,1717.0
9,43076902,814,1586,2,1   ,9,8,0,30,30,845.0
9,43076902,814,1587,2,2   ,13,13,30,0,30,1315.0
9,43076902,814,1588,2,3   ,15,15,45,30,15,1538.0
9,43076902,814,1589,2,4   ,18,18,30,0,30,1815.0
9,43076902,812,1590,3,1   ,9,8,0,30,30,845.0
9,43076902,812,1591,3,2   ,20,20,30,0,30,2015.0
9,43076902,813,1584,4,1   ,7,7,55,30,25,742.0
9,43076902,813,1585,4,2   ,18,18,30,0,30,1815.0
9,43076902,831,1582,5,1   ,8,7,10,30,40,750.0
9,43076902,831,1583,5,2   ,13,13,30,0,30,1315.0
9,43076903,815,1572,1,1   ,7,7,30,0,30,715.0
9,43076903,815,1573,1,2   ,13,13,10,0,10,1305.0
9,43076903,815,1574,1,3   ,14,14,10,0,10,1405.0
9,43076903,815,1575,1,4   ,19,18,5,30,35,1848.0
9,43076903,816,1578,2,1   ,17,17,5,0,5,1702.0
9,43076903,816,1579,2,2   ,17,17,25,20,5,1722.0
9,43076903,817,1576,3,1   ,13,13,40,15,25,1327.0
9,43076903,817,1577,3,2   ,19,18,0,30,30,1845.0
9,43076903,818,1580,4,1   ,17,17,5,0,5,1702.0
9,43076903,818,1581,4,2   ,17,17,25,20,5,1722.0
9,43076904,819,1499,1,1   ,13,13,30,10,20,1320.0
9,43076904,819,1500,1,2   ,14,13,0,40,20,1350.0
9,43076904,821,1495,3,1   ,9,8,0,50,10,855.0
9,43076904,821,1496,3,2   ,13,13,8,0,8,1304.0
9,43076904,821,1497,3,3   ,14,14,58,50,8,1454.0
9,43076904,821,1498,3,4   ,21,21,8,0,8,2104.0
9,43076904,822,1493,4,1   ,10,9,0,30,30,945.0
9,43076904,822,1494,4,2   ,21,21,30,0,30,2115.0
12,43084006,670,1690,2,1   ,8,8,30,0,30,815.0
12,43084006,670,1691,2,2   ,21,20,0,30,30,2045.0
12,43084006,671,1686,3,1   ,10,10,5,0,5,1002.0
12,43084006,671,1687,3,2   ,11,11,5,0,5,1102.0
12,43084006,671,1688,3,3   ,15,15,38,30,8,1534.0
12,43084006,671,1689,3,4   ,19,19,10,0,10,1905.0
12,43084026,684,1698,1,1   ,15,15,20,0,20,1510.0
12,43084026,684,1699,1,2   ,23,23,15,0,15,2308.0
12,43084901,673,1692,2,1   ,8,8,15,0,15,808.0
12,43084901,673,1693,2,2   ,8,8,35,20,15,828.0
12,43084901,673,1694,2,3   ,15,15,55,35,20,1545.0
12,43084901,673,1695,2,4   ,16,16,15,0,15,1608.0
12,43084901,674,1696,3,1   ,8,8,15,0,15,808.0
12,43084901,674,1697,3,2   ,16,16,15,0,15,1608.0
1,43085004,431,837,2,1   ,8,7,0,20,40,740.0
1,43085004,431,838,2,2   ,19,19,40,0,40,1920.0
1,43085005,425,845,1,1   ,10,10,4,2,2,1003.0
1,43085005,425,846,1,2   ,10,10,12,10,2,1011.0
1,43085006,427,839,2,1   ,11,10,0,30,30,1045.0
1,43085006,427,840,2,2   ,20,19,0,30,30,1945.0
1,43085006,428,843,3,1   ,7,7,45,10,35,728.0
1,43085006,428,844,3,2   ,21,20,0,30,30,2045.0
1,43085006,429,841,4,1   ,8,8,10,0,10,805.0
1,43085006,429,842,4,2   ,16,16,20,0,20,1610.0
1,43085021,436,1071,4,1   ,6,6,55,30,25,642.0
1,43085021,436,1072,4,2   ,14,13,15,50,25,1402.0
1,43085021,437,1077,5,1   ,16,15,5,45,20,1555.0
1,43085021,437,1078,5,2   ,22,21,15,30,45,2152.0
1,43085021,438,1073,6,1   ,10,9,0,30,30,945.0
1,43085021,438,1074,6,2   ,14,13,10,30,40,1350.0
1,43085021,438,1075,6,3   ,14,14,45,30,15,1438.0
1,43085021,438,1076,6,4   ,17,17,50,30,20,1740.0
1,43092017,449,1079,1,1   ,7,7,55,30,25,742.0
1,43092017,449,1080,1,2   ,18,18,30,0,30,1815.0
1,43092017,451,1083,3,1   ,7,7,50,30,20,740.0
1,43092017,451,1084,3,2   ,18,18,30,15,15,1823.0
