IDFolio,IDPersona,IDViaje,ZonaOrigen,ComunaOrigen,ZonaDestino,ComunaDestino,Proposito,PropositoEstraus,IDModo,IDModoAgregado,HoraInicio,HoraTermino,HoraMedia,TiempoViaje,CuadrasCaminadas,MinutosCaminados,IDPeriodos,IDPeriodosMedicionFlujos,ManzanaOri,ManzanaDes
38630532,5,2,38,4102,38,4102,6,1,7,5,12:00:00 PM,12:10:00 PM,12:05:00 PM,12:10:00 AM,3,10,2,0,6305,6305
38630532,5,1,38,4102,38,4102,3,1,7,5,8:15:00 AM,8:26:00 AM,8:21:00 AM,12:11:00 AM,3,11,1,1,6305,6305
38630532,4,2,65,4101,38,4102,6,1,11,1,1:00:00 PM,2:00:00 PM,1:30:00 PM,1:00:00 AM,0,0,3,0,1375,6305
38630532,4,1,38,4102,65,4101,3,1,11,1,8:15:00 AM,9:00:00 AM,8:37:00 AM,12:45:00 AM,0,0,1,1,6305,1375
38630532,3,2,43,4102,38,4102,6,1,4,2,1:00:00 PM,1:30:00 PM,1:15:00 PM,12:30:00 AM,6,7,3,0,5248,6305
38630532,3,1,38,4102,43,4102,3,1,4,2,8:30:00 AM,9:00:00 AM,8:45:00 AM,12:30:00 AM,1,3,1,1,6305,5248
38630532,2,4,38,4102,38,4102,6,2,7,5,12:00:00 PM,12:10:00 PM,12:05:00 PM,12:10:00 AM,3,12,2,0,6305,6305
38630532,2,3,38,4102,38,4102,7,2,7,5,11:50:00 AM,11:59:00 AM,11:54:00 AM,12:09:00 AM,3,9,2,0,6305,6305
38630532,2,2,38,4102,38,4102,6,2,7,5,8:35:00 AM,8:45:00 AM,8:40:00 AM,12:10:00 AM,3,10,1,1,6305,6305
38630532,2,1,38,4102,38,4102,7,2,7,5,8:15:00 AM,8:26:00 AM,8:21:00 AM,12:11:00 AM,3,11,1,1,6305,6305
38630531,2,2,38,4102,38,4102,6,1,7,5,3:25:00 PM,3:30:00 PM,3:27:00 PM,12:05:00 AM,3,5,2,0,6305,6305
38630531,2,1,38,4102,38,4102,3,1,7,5,9:00:00 AM,9:05:00 AM,9:02:00 AM,12:05:00 AM,3,5,2,0,6305,6305
38630531,1,4,38,4102,38,4102,6,2,7,5,3:25:00 PM,3:30:00 PM,3:27:00 PM,12:05:00 AM,3,5,2,0,6305,6305
38630531,1,3,37,4102,38,4102,7,2,4,2,3:00:00 PM,3:15:00 PM,3:08:00 PM,12:15:00 AM,7,7,2,0,6018,6305
38630531,1,2,38,4102,37,4102,1,0,4,2,9:10:00 AM,9:25:00 AM,9:18:00 AM,12:15:00 AM,5,7,2,0,6305,6018
38630531,1,1,38,4102,38,4102,7,2,7,5,9:00:00 AM,9:05:00 AM,9:02:00 AM,12:05:00 AM,3,5,2,0,6305,6305
38630530,5,2,38,4102,38,4102,6,1,7,5,1:00:00 PM,1:05:00 PM,1:02:00 PM,12:05:00 AM,2,5,3,0,6305,6305
38630530,5,1,38,4102,38,4102,3,1,7,5,7:45:00 AM,7:50:00 AM,7:47:00 AM,12:05:00 AM,2,5,1,1,6305,6305
38630530,4,2,38,4102,38,4102,6,1,7,5,6:30:00 PM,6:35:00 PM,6:32:00 PM,12:05:00 AM,2,5,4,0,6305,6305
38630530,4,1,38,4102,38,4102,3,1,7,5,1:00:00 PM,1:05:00 PM,1:02:00 PM,12:05:00 AM,2,5,3,0,6305,6305
38630530,3,4,38,4102,38,4102,6,2,7,5,1:00:00 PM,1:05:00 PM,1:02:00 PM,12:05:00 AM,2,5,3,0,6305,6305
38630530,3,3,38,4102,38,4102,7,2,7,5,12:50:00 PM,12:55:00 PM,12:52:00 PM,12:05:00 AM,2,5,3,0,6305,6305
38630530,3,2,38,4102,38,4102,6,2,7,5,8:00:00 AM,8:05:00 AM,8:02:00 AM,12:05:00 AM,2,5,1,1,6305,6305
38630530,3,1,38,4102,38,4102,7,2,7,5,7:45:00 AM,7:50:00 AM,7:47:00 AM,12:05:00 AM,2,5,1,1,6305,6305
38630530,2,2,11,4102,38,4102,6,1,4,2,5:30:00 PM,6:00:00 PM,5:45:00 PM,12:30:00 AM,11,11,4,0,4837,6305
38630530,2,1,38,4102,11,4102,3,1,4,2,7:30:00 AM,8:00:00 AM,7:45:00 AM,12:30:00 AM,5,5,1,1,6305,4837
38630529,3,2,58,4101,38,4102,6,1,4,2,3:00:00 PM,3:45:00 PM,3:22:00 PM,12:45:00 AM,3,4,2,0,1403,6305
38630529,3,1,38,4102,58,4101,3,1,4,2,8:00:00 AM,8:45:00 AM,8:22:00 AM,12:45:00 AM,0,1,1,1,6305,1403
38630529,2,4,38,4102,38,4102,6,2,7,5,1:00:00 PM,1:05:00 PM,1:02:00 PM,12:05:00 AM,5,5,3,0,6138,6305
38630529,2,3,38,4102,38,4102,7,2,7,5,12:50:00 PM,12:55:00 PM,12:52:00 PM,12:05:00 AM,5,5,3,0,6305,6138
38630529,2,2,38,4102,38,4102,6,2,7,5,8:10:00 AM,8:15:00 AM,8:12:00 AM,12:05:00 AM,5,5,1,1,6138,6305
38630529,2,1,38,4102,38,4102,7,2,7,5,8:00:00 AM,8:05:00 AM,8:02:00 AM,12:05:00 AM,5,5,1,1,6305,6138
38630528,3,2,13,4102,38,4102,6,0,3,2,8:00:00 PM,8:45:00 PM,8:22:00 PM,12:45:00 AM,3,6,5,0,5317,6305
38630528,3,1,38,4102,13,4102,1,0,3,2,7:30:00 AM,8:00:00 AM,7:45:00 AM,12:30:00 AM,2,5,1,1,6305,5317
38630528,2,2,6,4102,38,4102,6,2,3,2,10:10:00 AM,10:35:00 AM,10:22:00 AM,12:25:00 AM,7,7,2,2,4345,6305
38630528,2,1,38,4102,6,4102,11,2,3,2,9:00:00 AM,9:40:00 AM,9:20:00 AM,12:40:00 AM,6,7,2,0,6305,4345
38630527,4,2,38,4102,38,4102,6,1,7,5,4:30:00 PM,4:45:00 PM,4:38:00 PM,12:15:00 AM,5,15,2,0,6305,6305
38630527,4,1,38,4102,38,4102,3,1,7,5,8:30:00 AM,8:40:00 AM,8:35:00 AM,12:10:00 AM,5,10,1,1,6305,6305
38630527,3,2,54,4101,38,4102,6,1,4,2,5:15:00 PM,6:30:00 PM,5:53:00 PM,1:15:00 AM,12,15,4,0,544,6305
38630527,3,1,38,4102,54,4101,3,1,4,2,7:00:00 AM,7:55:00 AM,7:28:00 AM,12:55:00 AM,4,6,1,1,6305,544
38630527,2,2,38,4102,38,4102,6,2,7,5,6:15:00 PM,6:17:00 PM,6:16:00 PM,12:02:00 AM,2,2,4,0,6305,6305
38630527,2,1,38,4102,38,4102,10,2,7,5,6:00:00 PM,6:02:00 PM,6:01:00 PM,12:02:00 AM,2,2,4,0,6305,6305
38630527,1,2,28,4102,38,4102,6,0,1,1,3:30:00 PM,4:00:00 PM,3:45:00 PM,12:30:00 AM,0,0,2,0,4754,6305
38630527,1,1,38,4102,28,4102,1,0,1,1,7:20:00 AM,8:00:00 AM,7:40:00 AM,12:40:00 AM,0,0,1,1,6305,4754
38630526,2,2,55,4101,38,4102,6,1,4,2,7:00:00 PM,8:00:00 PM,7:30:00 PM,1:00:00 AM,7,13,4,0,7001,6305
38630526,2,1,38,4102,55,4101,3,1,4,2,7:50:00 AM,8:00:00 AM,7:55:00 AM,12:10:00 AM,7,11,1,1,6305,7001
38630526,1,2,72,4101,38,4102,6,2,2,1,3:45:00 PM,3:55:00 PM,3:50:00 PM,12:10:00 AM,0,0,2,0,939,6305
38630526,1,1,38,4102,72,4101,8,2,2,1,1:00:00 PM,1:08:00 PM,1:04:00 PM,12:08:00 AM,0,0,3,0,6305,939
38630525,3,2,37,4102,38,4102,6,0,8,4,6:15:00 PM,6:45:00 PM,6:30:00 PM,12:30:00 AM,0,0,4,0,5983,6305
38630525,3,1,38,4102,37,4102,1,0,8,4,7:00:00 AM,7:20:00 AM,7:10:00 AM,12:20:00 AM,0,0,1,1,6305,5983
38630525,1,2,13,4102,38,4102,6,0,2,1,9:30:00 PM,9:55:00 PM,9:42:00 PM,12:25:00 AM,0,0,5,0,5428,6305
38630525,1,1,38,4102,13,4102,1,0,2,1,9:00:00 AM,9:20:00 AM,9:10:00 AM,12:20:00 AM,0,0,2,0,6305,5428
38630524,1,2,1,4102,38,4102,6,2,1,1,10:00:00 AM,10:15:00 AM,10:08:00 AM,12:15:00 AM,0,0,2,2,4542,6305
38630524,1,1,38,4102,1,4102,10,2,1,1,9:00:00 AM,9:15:00 AM,9:08:00 AM,12:15:00 AM,0,0,2,0,6305,4542
38630523,5,2,38,4102,38,4102,6,1,7,5,6:20:00 PM,6:35:00 PM,6:28:00 PM,12:15:00 AM,14,15,4,0,6305,6305
38630523,5,1,38,4102,38,4102,3,1,7,5,7:55:00 AM,8:10:00 AM,8:03:00 AM,12:15:00 AM,14,15,1,1,6305,6305
38630523,4,2,38,4102,38,4102,6,1,4,2,12:45:00 PM,1:05:00 PM,12:55:00 PM,12:20:00 AM,3,3,3,0,6247,6305
38630523,4,1,38,4102,38,4102,3,1,4,2,8:20:00 AM,9:00:00 AM,8:40:00 AM,12:40:00 AM,5,6,1,1,6305,6247
38630523,3,2,57,4101,38,4102,6,1,4,2,6:00:00 PM,7:30:00 PM,6:45:00 PM,1:30:00 AM,10,13,4,0,1332,6305
38630523,3,1,38,4102,57,4101,3,1,4,2,12:30:00 PM,1:25:00 PM,12:58:00 PM,12:55:00 AM,7,9,3,0,6305,1332
38630523,2,5,38,4102,38,4102,6,2,7,5,6:20:00 PM,6:35:00 PM,6:28:00 PM,12:15:00 AM,14,15,4,0,6305,6305
38630523,2,4,38,4102,38,4102,7,2,7,5,6:00:00 PM,6:15:00 PM,6:08:00 PM,12:15:00 AM,14,15,4,0,6305,6305
38630523,2,3,21,4102,38,4102,6,0,4,2,4:00:00 PM,4:40:00 PM,4:20:00 PM,12:40:00 AM,7,8,2,0,5119,6305
38630523,2,2,38,4102,21,4102,1,0,4,2,8:15:00 AM,9:00:00 AM,8:37:00 AM,12:45:00 AM,8,9,1,1,6305,5119
38630523,2,1,38,4102,38,4102,7,2,7,5,7:55:00 AM,8:10:00 AM,8:03:00 AM,12:15:00 AM,14,15,1,1,6305,6305
38630523,1,2,71,4101,38,4102,6,0,1,1,6:30:00 PM,7:45:00 PM,7:08:00 PM,1:15:00 AM,0,0,4,0,915,6305
38630523,1,1,38,4102,71,4101,2,0,1,1,7:00:00 AM,8:00:00 AM,7:30:00 AM,1:00:00 AM,0,0,1,1,6305,915
38630522,5,4,17,4102,38,4102,6,2,3,2,1:30:00 PM,2:00:00 PM,1:45:00 PM,12:30:00 AM,0,0,3,0,4577,6305
38630522,5,3,38,4102,17,4102,10,2,3,2,12:00:00 PM,12:35:00 PM,12:18:00 PM,12:35:00 AM,0,0,2,0,6305,4577
38630522,5,2,38,4102,38,4102,6,2,7,5,10:30:00 AM,11:00:00 AM,10:45:00 AM,12:30:00 AM,25,30,2,2,6293,6305
38630522,5,1,38,4102,38,4102,11,2,7,5,8:00:00 AM,8:30:00 AM,8:15:00 AM,12:30:00 AM,25,30,1,1,6305,6293
38630522,4,2,38,4102,38,4102,6,1,7,5,3:40:00 PM,4:03:00 PM,3:52:00 PM,12:23:00 AM,25,23,2,0,6293,6305
38630522,4,1,38,4102,38,4102,3,1,7,5,7:30:00 AM,7:55:00 AM,7:42:00 AM,12:25:00 AM,25,25,1,1,6305,6293
38630522,3,2,38,4102,38,4102,6,1,7,5,3:40:00 PM,4:03:00 PM,3:52:00 PM,12:23:00 AM,25,23,2,0,6293,6305
38630522,3,1,38,4102,38,4102,3,1,7,5,7:30:00 AM,7:55:00 AM,7:42:00 AM,12:25:00 AM,25,25,1,1,6305,6293
38630522,2,2,6,4102,38,4102,6,2,3,2,1:45:00 PM,2:15:00 PM,2:00:00 PM,12:30:00 AM,3,4,2,0,4345,6305
38630522,2,1,38,4102,6,4102,11,2,4,2,12:00:00 PM,12:45:00 PM,12:22:00 PM,12:45:00 AM,9,11,2,0,6305,4345
38630522,1,2,38,4102,38,4102,6,0,7,5,10:00:00 PM,10:30:00 PM,10:15:00 PM,12:30:00 AM,15,30,5,0,6247,6305
38630522,1,1,38,4102,38,4102,1,0,7,5,7:30:00 AM,8:00:00 AM,7:45:00 AM,12:30:00 AM,15,30,1,1,6305,6247
38630521,2,2,38,4102,38,4102,6,0,7,5,5:30:00 PM,5:45:00 PM,5:38:00 PM,12:15:00 AM,10,15,4,0,6305,6305
38630521,2,1,38,4102,38,4102,1,0,7,5,7:45:00 AM,8:00:00 AM,7:53:00 AM,12:15:00 AM,10,15,1,1,6305,6305
38630521,1,2,58,4101,38,4102,6,0,4,2,5:30:00 PM,6:30:00 PM,6:00:00 PM,1:00:00 AM,10,12,4,0,1549,6305
38630521,1,1,38,4102,58,4101,1,0,4,2,7:30:00 AM,8:30:00 AM,8:00:00 AM,1:00:00 AM,10,11,1,1,6305,1549
38630520,3,4,38,4102,38,4102,6,2,7,5,11:00:00 PM,11:10:00 PM,11:05:00 PM,12:10:00 AM,6,10,5,0,6305,6305
38630520,3,3,38,4102,38,4102,7,2,7,5,8:00:00 PM,8:10:00 PM,8:05:00 PM,12:10:00 AM,6,10,5,0,6305,6305
38630520,3,2,1,4102,38,4102,6,1,4,2,5:00:00 PM,5:30:00 PM,5:15:00 PM,12:30:00 AM,7,7,2,0,4314,6305
38630520,3,1,38,4102,1,4102,3,1,4,2,7:30:00 AM,7:55:00 AM,7:42:00 AM,12:25:00 AM,6,7,1,1,6305,4314
38630520,2,2,45,4101,38,4102,6,0,4,2,5:00:00 PM,6:00:00 PM,5:30:00 PM,1:00:00 AM,8,9,4,0,532,6305
38630520,2,1,38,4102,45,4101,1,0,4,2,7:00:00 AM,8:00:00 AM,7:30:00 AM,1:00:00 AM,5,6,1,1,6305,532
38630520,1,7,44,4102,38,4102,6,2,7,5,10:10:00 PM,10:15:00 PM,10:12:00 PM,12:05:00 AM,3,5,5,0,5848,6305
38630520,1,6,38,4102,44,4102,12,2,7,5,9:00:00 PM,9:05:00 PM,9:02:00 PM,12:05:00 AM,3,5,5,0,6305,5848
38630520,1,5,38,4102,38,4102,6,2,7,5,7:00:00 PM,7:20:00 PM,7:10:00 PM,12:20:00 AM,12,20,4,0,6173,6305
38630520,1,4,38,4102,38,4102,7,2,7,5,6:00:00 PM,6:25:00 PM,6:12:00 PM,12:25:00 AM,12,25,4,0,6305,6173
38630520,1,3,38,4102,38,4102,6,2,7,5,2:30:00 PM,2:50:00 PM,2:40:00 PM,12:20:00 AM,14,20,2,0,6305,6305
38630520,1,2,38,4102,38,4102,5,2,7,5,1:30:00 PM,1:33:00 PM,1:32:00 PM,12:03:00 AM,2,3,3,0,6173,6305
38630520,1,1,38,4102,38,4102,7,2,7,5,1:00:00 PM,1:25:00 PM,1:12:00 PM,12:25:00 AM,12,25,3,0,6305,6173
38630519,2,2,38,4102,38,4102,6,1,7,5,11:00:00 PM,11:10:00 PM,11:05:00 PM,12:10:00 AM,5,10,5,0,6138,6305
38630519,2,1,38,4102,38,4102,3,1,7,5,6:50:00 PM,7:00:00 PM,6:55:00 PM,12:10:00 AM,5,10,4,0,6305,6138
38630519,1,2,1,4102,38,4102,6,2,3,2,12:00:00 PM,12:30:00 PM,12:15:00 PM,12:30:00 AM,4,4,2,0,4437,6305
38630519,1,1,38,4102,1,4102,11,2,3,2,11:00:00 AM,11:25:00 AM,11:12:00 AM,12:25:00 AM,2,2,2,2,6305,4437
38630518,5,3,58,4101,38,4102,6,0,4,2,6:00:00 PM,7:00:00 PM,6:30:00 PM,1:00:00 AM,8,9,4,0,1549,6305
38630518,5,2,1,4102,58,4101,1,0,3,2,12:30:00 PM,1:05:00 PM,12:48:00 PM,12:35:00 AM,8,9,3,0,4499,1549
38630518,5,1,38,4102,1,4102,11,2,3,2,11:30:00 AM,11:50:00 AM,11:40:00 AM,12:20:00 AM,6,6,2,0,6305,4499
38630518,4,2,38,4102,38,4102,6,1,7,5,4:15:00 PM,4:35:00 PM,4:25:00 PM,12:20:00 AM,10,20,2,0,6305,6305
38630518,4,1,38,4102,38,4102,3,1,7,5,8:30:00 AM,8:45:00 AM,8:38:00 AM,12:15:00 AM,10,15,1,1,6305,6305
38630518,3,2,30,4102,38,4102,6,1,10,3,5:30:00 PM,6:30:00 PM,6:00:00 PM,1:00:00 AM,8,9,4,0,6405,6305
38630518,3,1,38,4102,30,4102,3,1,4,2,6:45:00 AM,7:45:00 AM,7:15:00 AM,1:00:00 AM,5,5,1,1,6305,6405
38630518,2,2,1,4102,38,4102,6,2,3,2,12:30:00 PM,1:00:00 PM,12:45:00 PM,12:30:00 AM,4,4,3,0,4499,6305
38630518,2,1,38,4102,1,4102,11,2,3,2,11:30:00 AM,11:50:00 AM,11:40:00 AM,12:20:00 AM,6,6,2,0,6305,4499
38630518,1,2,44,4102,38,4102,6,0,7,5,5:30:00 PM,5:50:00 PM,5:40:00 PM,12:20:00 AM,15,20,4,0,6039,6305
38630518,1,1,38,4102,44,4102,1,0,7,5,7:45:00 AM,8:05:00 AM,7:55:00 AM,12:20:00 AM,15,20,1,1,6305,6039
38630517,2,6,38,4102,38,4102,6,2,7,5,4:00:00 PM,4:20:00 PM,4:10:00 PM,12:20:00 AM,15,20,2,0,6247,6305
38630517,2,5,38,4102,38,4102,7,2,7,5,3:30:00 PM,3:45:00 PM,3:38:00 PM,12:15:00 AM,15,15,2,0,6305,6247
38630517,2,4,38,4102,38,4102,6,2,7,5,12:35:00 PM,12:50:00 PM,12:43:00 PM,12:15:00 AM,15,15,2,0,6247,6305
38630517,2,3,38,4102,38,4102,7,2,7,5,12:15:00 PM,12:30:00 PM,12:23:00 PM,12:15:00 AM,15,15,2,0,6305,6247
38630517,2,2,38,4102,38,4102,6,2,7,5,8:15:00 AM,8:25:00 AM,8:20:00 AM,12:10:00 AM,10,15,1,1,6247,6305
38630517,2,1,38,4102,38,4102,7,2,7,5,7:55:00 AM,8:10:00 AM,8:03:00 AM,12:15:00 AM,15,15,1,1,6305,6247
38630515,4,2,55,4101,38,4102,6,1,4,2,1:00:00 PM,2:10:00 PM,1:35:00 PM,1:10:00 AM,12,15,3,0,7001,6305
38630515,4,1,38,4102,55,4101,3,1,4,2,9:30:00 AM,10:30:00 AM,10:00:00 AM,1:00:00 AM,12,15,2,2,6305,7001
38630515,3,2,55,4101,38,4102,6,1,4,2,1:00:00 PM,2:10:00 PM,1:35:00 PM,1:10:00 AM,12,15,3,0,7001,6305
38630515,3,1,38,4102,55,4101,3,1,4,2,9:30:00 AM,10:30:00 AM,10:00:00 AM,1:00:00 AM,12,15,2,2,6305,7001
38630515,2,2,27,4102,38,4102,6,0,1,1,2:40:00 PM,3:00:00 PM,2:50:00 PM,12:20:00 AM,0,0,2,0,4048,6305
38630515,2,1,38,4102,27,4102,1,0,1,1,3:00:00 AM,3:30:00 AM,3:15:00 AM,12:30:00 AM,0,0,5,0,6305,4048
38630515,1,1,38,4102,27,4102,1,0,4,2,12:00:00 PM,12:20:00 AM,6:10:00 PM,12:20:00 PM,7,8,4,0,6305,4048
38630514,3,2,38,4102,38,4102,6,1,4,2,3:30:00 PM,3:50:00 PM,3:40:00 PM,12:20:00 AM,8,8,2,0,5966,6305
38630514,3,1,38,4102,38,4102,3,1,4,2,7:30:00 AM,7:45:00 AM,7:38:00 AM,12:15:00 AM,8,8,1,1,6305,5966
38630514,2,2,38,4102,38,4102,6,1,7,5,4:40:00 PM,4:50:00 PM,4:45:00 PM,12:10:00 AM,8,10,2,0,6305,6305
38630514,2,1,38,4102,38,4102,3,1,7,5,8:20:00 AM,8:30:00 AM,8:25:00 AM,12:10:00 AM,8,10,1,1,6305,6305
38630514,1,4,38,4102,38,4102,6,2,7,5,4:40:00 PM,4:50:00 PM,4:45:00 PM,12:10:00 AM,8,10,2,0,6305,6305
38630514,1,3,39,4102,38,4102,7,2,4,2,4:10:00 PM,4:30:00 PM,4:20:00 PM,12:20:00 AM,9,9,2,0,5699,6305
38630514,1,2,38,4102,39,4102,1,0,4,2,8:50:00 AM,9:03:00 AM,8:56:00 AM,12:13:00 AM,9,9,1,1,6305,5699
38630514,1,1,38,4102,38,4102,7,2,7,5,8:20:00 AM,8:30:00 AM,8:25:00 AM,12:10:00 AM,8,10,1,1,6305,6305
38630512,3,2,38,4102,38,4102,6,1,7,5,1:15:00 PM,1:30:00 PM,1:23:00 PM,12:15:00 AM,15,15,3,0,6305,6305
38630512,3,1,38,4102,38,4102,3,1,7,5,7:55:00 AM,8:10:00 AM,8:03:00 AM,12:15:00 AM,15,15,1,1,6305,6305
38630512,2,4,1,4102,38,4102,6,0,3,2,9:10:00 PM,10:00:00 PM,9:35:00 PM,12:50:00 AM,4,7,5,0,4499,6305
38630512,2,3,38,4102,1,4102,1,0,3,2,3:40:00 PM,4:00:00 PM,3:50:00 PM,12:20:00 AM,4,4,2,0,6305,4499
38630512,2,2,1,4102,38,4102,6,0,3,2,2:15:00 PM,3:00:00 PM,2:37:00 PM,12:45:00 AM,4,5,2,0,4499,6305
38630512,2,1,38,4102,1,4102,1,0,3,2,9:30:00 AM,10:00:00 AM,9:45:00 AM,12:30:00 AM,9,9,2,2,6305,4499
38630512,1,2,98,4102,38,4102,6,0,10,3,5:45:00 PM,7:20:00 PM,6:33:00 PM,1:35:00 AM,5,7,4,0,98000,6305
38630512,1,1,38,4102,98,4102,1,0,4,2,6:40:00 AM,8:30:00 AM,7:35:00 AM,1:50:00 AM,60,50,1,1,6305,98000
38630511,2,4,39,4102,38,4102,6,2,7,5,5:35:00 PM,6:00:00 PM,5:47:00 PM,12:25:00 AM,20,25,4,0,6017,6305
38630511,2,3,38,4102,39,4102,7,2,7,5,5:05:00 PM,5:25:00 PM,5:15:00 PM,12:20:00 AM,20,20,2,0,6305,6017
38630511,2,2,39,4102,38,4102,6,2,7,5,1:10:00 PM,1:40:00 PM,1:25:00 PM,12:30:00 AM,20,30,3,0,6017,6305
38630511,2,1,38,4102,39,4102,7,2,4,2,12:45:00 PM,1:03:00 PM,12:54:00 PM,12:18:00 AM,7,8,3,0,6305,6017
38630511,1,2,88,4101,38,4102,6,0,4,2,6:00:00 PM,7:15:00 PM,6:38:00 PM,1:15:00 AM,8,13,4,0,299,6305
38630511,1,1,38,4102,88,4101,1,0,4,2,7:15:00 AM,7:55:00 AM,7:35:00 AM,12:40:00 AM,8,10,1,1,6305,299
38630509,2,2,1,4102,38,4102,6,1,4,2,1:30:00 PM,1:30:00 PM,1:30:00 PM,12:00:00 AM,7,8,3,0,4314,6305
38630509,2,1,38,4102,1,4102,3,1,4,2,7:30:00 AM,8:00:00 AM,7:45:00 AM,12:30:00 AM,5,6,1,1,6305,4314
38630509,1,6,13,4102,38,4102,6,2,3,2,5:20:00 PM,6:00:00 PM,5:40:00 PM,12:40:00 AM,6,8,4,0,5104,6305
38630509,1,5,38,4102,13,4102,7,2,3,2,4:45:00 PM,5:10:00 PM,4:57:00 PM,12:25:00 AM,5,6,2,0,6305,5104
38630509,1,4,13,4102,38,4102,6,2,3,2,1:30:00 PM,1:55:00 PM,1:42:00 PM,12:25:00 AM,6,7,3,0,5104,6305
38630509,1,3,38,4102,13,4102,7,2,3,2,1:00:00 PM,1:20:00 PM,1:10:00 PM,12:20:00 AM,5,6,3,0,6305,5104
38630509,1,2,13,4102,38,4102,6,2,3,2,8:10:00 AM,8:30:00 AM,8:20:00 AM,12:20:00 AM,6,7,1,1,5104,6305
38630509,1,1,38,4102,13,4102,7,2,3,2,7:30:00 AM,8:00:00 AM,7:45:00 AM,12:30:00 AM,5,6,1,1,6305,5104
38630508,4,2,43,4102,38,4102,6,0,4,2,3:00:00 PM,3:30:00 PM,3:15:00 PM,12:30:00 AM,7,7,2,0,5271,6305
38630508,4,1,38,4102,43,4102,1,0,4,2,8:00:00 AM,8:30:00 AM,8:15:00 AM,12:30:00 AM,6,7,1,1,6305,5271
38630508,2,2,38,4102,38,4102,6,0,8,4,6:00:00 PM,6:10:00 PM,6:05:00 PM,12:10:00 AM,0,0,4,0,6305,6305
38630508,2,1,38,4102,38,4102,1,0,8,4,7:50:00 AM,7:55:00 AM,7:52:00 AM,12:05:00 AM,0,0,1,1,6305,6305
38630508,1,2,38,4102,38,4102,6,2,7,5,10:10:00 AM,10:12:00 AM,10:11:00 AM,12:02:00 AM,1,2,2,2,6305,6305
38630508,1,1,38,4102,38,4102,10,2,7,5,10:00:00 AM,10:02:00 AM,10:01:00 AM,12:02:00 AM,1,2,2,2,6305,6305
38630507,1,2,40,4102,38,4102,6,2,3,2,8:00:00 PM,8:10:00 PM,8:05:00 PM,12:10:00 AM,0,1,5,0,5764,6305
38630507,1,1,38,4102,40,4102,5,2,3,2,2:00:00 PM,2:10:00 PM,2:05:00 PM,12:10:00 AM,0,0,2,0,6305,5764
38630506,4,2,44,4102,38,4102,6,2,1,1,8:00:00 PM,8:05:00 PM,8:02:00 PM,12:05:00 AM,0,0,5,0,6006,6305
38630506,4,1,38,4102,44,4102,5,2,1,1,4:00:00 PM,4:05:00 PM,4:02:00 PM,12:05:00 AM,0,0,2,0,6305,6006
38630506,3,2,17,4102,38,4102,6,2,3,2,5:30:00 PM,6:00:00 PM,5:45:00 PM,12:30:00 AM,2,4,4,0,4577,6305
38630506,3,1,38,4102,17,4102,10,2,3,2,4:00:00 PM,4:30:00 PM,4:15:00 PM,12:30:00 AM,2,2,2,0,6305,4577
38630506,2,2,43,4102,38,4102,6,0,3,2,7:20:00 PM,8:00:00 PM,7:40:00 PM,12:40:00 AM,8,8,5,0,5271,6305
38630506,2,1,38,4102,43,4102,1,0,3,2,7:30:00 AM,8:00:00 AM,7:45:00 AM,12:30:00 AM,2,2,1,1,6305,5271
38630506,1,2,17,4102,38,4102,6,2,3,2,5:30:00 PM,6:00:00 PM,5:45:00 PM,12:30:00 AM,2,4,4,0,4577,6305
38630506,1,1,38,4102,17,4102,10,2,3,2,4:00:00 PM,4:30:00 PM,4:15:00 PM,12:30:00 AM,2,2,2,0,6305,4577
38630505,3,2,107,4102,38,4102,6,2,10,3,6:15:00 PM,7:00:00 PM,6:37:00 PM,12:45:00 AM,3,3,4,0,5045,6305
38630505,3,1,38,4102,107,4102,7,2,10,3,4:00:00 PM,5:30:00 PM,4:45:00 PM,1:30:00 AM,3,3,2,0,6305,5045
38630505,2,2,1,4102,38,4102,6,0,3,2,10:00:00 PM,10:30:00 PM,10:15:00 PM,12:30:00 AM,0,1,5,0,4611,6305
38630505,2,1,38,4102,1,4102,1,0,3,2,2:15:00 PM,3:00:00 PM,2:37:00 PM,12:45:00 AM,1,1,2,0,6305,4611
38630505,1,2,43,4102,38,4102,6,0,3,2,11:00:00 PM,11:45:00 PM,11:22:00 PM,12:45:00 AM,2,2,5,0,5253,6305
38630505,1,1,38,4102,43,4102,1,0,3,2,2:15:00 PM,2:35:00 PM,2:25:00 PM,12:20:00 AM,2,2,2,0,6305,5253
38630504,4,2,21,4102,38,4102,6,0,4,2,6:00:00 PM,7:00:00 PM,6:30:00 PM,1:00:00 AM,5,6,4,0,5119,6305
38630504,4,1,38,4102,21,4102,1,0,4,2,7:20:00 AM,8:00:00 AM,7:40:00 AM,12:40:00 AM,5,5,1,1,6305,5119
38630504,3,2,11,4102,38,4102,6,1,4,2,2:30:00 PM,3:00:00 PM,2:45:00 PM,12:30:00 AM,9,9,2,0,5209,6305
38630504,3,1,38,4102,11,4102,3,1,2,1,7:30:00 AM,7:40:00 AM,7:35:00 AM,12:10:00 AM,0,0,1,1,6305,5209
38630504,2,6,44,4102,38,4102,6,0,1,1,7:50:00 PM,8:00:00 PM,7:55:00 PM,12:10:00 AM,0,0,5,0,5879,6305
38630504,2,5,38,4102,44,4102,1,0,1,1,3:00:00 PM,3:07:00 PM,3:04:00 PM,12:07:00 AM,0,0,2,0,6305,5879
