IDFolio,IDPersona,AgnoNacimiento,IDSexo,IDRelacionJefeHogar,IDEstudios,IDLugarEstudios,IDTituloProfesional,IDActividad,IDJornadaTrabajo,Ingreso,IDTipoIngreso,Observaciones,EfectuaViajes,NumeroViajes,Factor
103945,4,1997,1,2,3,4,0,14,0,0,2,1,1,2,142.79811152726938
103945,5,1997,2,2,3,4,0,14,0,0,2,0,1,2,185.85787557192575
103945,6,1935,2,3,4,-1,0,9,0,0,3,0,0,0,124.19883307133809
103955,1,1968,2,0,4,-1,0,11,0,0,2,1,0,0,157.63293111638055
103955,2,1964,1,1,5,-1,1,1,2,0,3,1,1,4,59.331123426637895
104010,1,1932,1,0,7,-1,1,3,1,0,3,1,1,4,24.433938473715585
104010,2,1939,2,1,7,-1,1,9,0,0,3,0,0,0,9.622902844331817
104010,3,1985,1,3,6,6,0,14,0,0,2,0,1,2,13.093409416806484
104141,1,1978,1,0,5,-1,0,4,1,120000,1,0,1,2,47.373259532143926
104141,2,1958,2,3,4,-1,0,11,0,0,4,0,1,4,47.80819403903586
104141,3,1951,1,3,3,-1,0,12,0,0,3,0,0,0,35.24372744860634
104141,4,1979,2,3,4,-1,0,12,0,0,2,0,1,4,50.22457542863458
104141,5,2006,1,3,2,2,0,14,0,0,2,0,1,2,37.57224462463663
104141,6,2005,2,3,2,3,0,14,0,0,2,0,1,2,45.771045775495004
104280,1,1995,2,2,4,4,0,14,0,0,2,0,1,2,20.21482989095896
104280,2,1960,2,1,4,-1,0,11,0,0,2,0,1,2,39.76261833528921
104280,3,1960,1,0,4,-1,0,4,1,300000,1,0,1,2,45.01069133161447
104280,4,1998,2,2,3,4,0,14,0,0,2,0,1,2,34.491406242333234
104292,1,1950,2,0,3,-1,0,11,0,0,2,0,1,2,14.231883286358993
104292,2,1990,1,3,4,-1,0,4,1,205000,1,0,1,2,70.71898880989332
104390,1,1957,2,0,4,-1,0,11,0,0,2,0,1,4,85.96224681887304
104390,2,1985,2,2,4,-1,0,4,1,0,3,0,1,2,31.640104508486377
104390,3,1999,1,3,3,4,0,14,0,0,2,0,1,2,22.692430590983843
104390,4,2001,1,3,3,4,0,14,0,0,2,0,1,2,22.692430590983843
104390,5,2006,2,3,2,2,0,14,0,0,2,0,1,2,26.316400235961215
104390,6,2010,2,3,1,-1,0,13,0,0,2,0,0,0,26.316400235961215
104402,1,1984,2,2,5,-1,0,3,2,120000,1,0,1,4,14.635417828369192
104402,2,1979,1,3,4,-1,0,3,1,120000,1,0,0,0,22.668391874861044
104402,3,1995,2,2,4,4,0,14,0,0,2,0,1,2,20.21482989095896
104402,4,1957,2,0,4,-1,0,11,0,0,2,1,1,2,39.76261833528921
104407,1,1935,2,1,4,-1,0,9,0,120000,1,0,1,2,26.82120663677943
104407,2,1973,1,0,3,-1,0,3,2,120000,1,0,1,2,10.406913351195552
104420,1,1979,2,2,5,7,0,14,0,0,2,1,1,2,31.640104508486377
104420,2,2002,1,3,3,4,0,14,0,0,2,0,1,2,22.692430590983843
104420,3,1971,1,2,7,-1,1,12,0,0,2,1,0,0,49.006478419061786
104420,4,1950,1,0,5,-1,0,9,0,120000,1,0,0,0,138.60188196675526
104420,5,1951,2,1,5,-1,0,11,0,0,2,0,1,4,67.01838072433209
104420,6,1996,2,3,3,4,0,14,0,0,2,0,1,2,43.70215718279124
104524,1,1951,2,1,4,-1,0,11,0,0,2,0,1,2,30.99996094571201
104524,2,1945,1,0,4,-1,0,4,1,120000,1,0,1,2,84.80241560857931
104524,3,1995,1,2,4,4,0,14,0,0,2,0,1,2,6.822647913455907
104524,4,1999,1,2,3,4,0,14,0,0,2,0,1,2,10.496589957572272
104675,1,1963,1,0,3,-1,0,4,1,120000,1,0,1,2,14.907397042159419
104675,2,1965,2,1,3,-1,0,4,2,120000,1,0,1,2,55.84701891173098
104675,3,1982,1,2,4,-1,0,4,1,205000,1,0,1,2,8.286781854083255
104675,4,1980,1,2,4,-1,0,4,1,205000,1,0,1,2,8.286781854083255
104675,5,1997,1,2,3,4,0,14,0,0,2,0,1,2,10.01018987894914
104677,1,1986,1,0,4,-1,0,3,3,300000,1,1,0,0,57.58470245160407
104677,2,1989,2,1,4,-1,0,11,0,0,2,0,1,4,58.696150765151245
104677,3,1998,1,3,3,4,0,14,0,0,2,1,1,2,28.64186142302208
104677,4,2007,2,2,2,2,0,14,0,0,2,1,1,2,30.678869817085005
104774,1,1976,1,0,7,-1,1,4,1,0,3,0,1,2,139.80669901789642
104774,2,1949,2,3,3,-1,0,4,1,0,3,0,1,2,84.93077253563642
104774,3,1983,2,1,4,-1,0,4,1,0,3,0,1,6,53.811659694279754
104774,4,2006,2,2,2,3,0,14,0,0,2,0,1,2,32.52692415102056
104777,1,1947,2,0,7,-1,1,4,2,120000,1,0,1,2,8.99379330297059
104777,2,1981,2,1,6,-1,0,3,2,120000,1,0,1,2,5.698416841517302
104777,3,2006,2,3,2,4,0,14,0,0,2,0,1,2,3.4444574547221136
104779,1,1983,2,0,4,-1,0,11,0,0,2,0,1,4,5.698416841517302
104779,2,2003,1,2,3,4,0,14,0,0,2,0,1,2,86.54576690921435
104779,3,1987,1,1,4,-1,0,7,1,205000,1,0,1,2,100.32812052161131
104838,1,1966,2,0,4,-1,0,11,0,0,3,1,1,4,8.27798572865967
104838,2,1986,1,2,6,6,0,14,0,0,2,1,1,2,9.767262468750783
104838,3,1990,2,2,6,6,0,14,0,0,2,1,1,2,7.1172561115538295
104838,4,2006,1,2,2,2,0,14,0,0,2,1,1,2,16.103524578717142
104850,1,1982,1,0,4,-1,0,5,1,0,3,0,1,2,14.217589175463829
104850,2,1979,2,1,4,-1,0,5,1,0,3,1,1,4,13.313676085164516
104850,3,1999,2,2,3,4,0,14,0,0,2,1,1,2,9.46823104709868
104850,4,1999,2,2,3,4,0,14,0,0,2,1,1,2,9.46823104709868
104850,5,2001,1,2,3,4,0,14,0,0,2,1,1,2,8.833734556549281
104850,6,2010,1,2,1,-1,0,13,0,0,2,1,0,0,15.541769144513347
104855,1,1968,1,0,4,-1,0,3,1,0,3,1,0,0,9.798603840722157
104855,2,1972,2,1,4,-1,0,3,1,0,3,1,1,4,13.794897355441242
104855,3,1997,1,2,3,4,0,14,0,0,2,1,1,2,9.15302886244928
104855,4,2002,2,2,3,4,0,14,0,0,2,1,1,2,9.810459154693657
104857,1,1979,2,0,5,-1,0,11,0,0,2,1,1,8,13.794897355441242
104857,2,1983,1,1,4,-1,0,3,1,400000,1,0,1,2,14.731482279030704
104857,3,2002,2,2,3,4,0,14,0,0,2,0,1,2,9.810459154693657
104857,4,2007,2,2,2,2,0,14,0,0,2,0,1,2,17.992877874353898
104901,1,1976,1,0,4,-1,0,5,1,205000,1,0,1,2,23.034346009698677
104901,2,1985,2,1,4,5,0,14,0,0,2,0,1,2,21.569889087523528
104903,1,1975,1,1,4,-1,0,4,1,205000,1,0,1,2,14.731482279030704
104903,2,1978,2,0,5,-1,0,11,0,0,2,0,1,4,13.794897355441242
104903,3,2010,2,2,1,-1,0,13,0,0,2,0,0,0,17.992877874353898
104903,4,2003,1,2,3,4,0,14,0,0,2,0,1,2,9.15302886244928
104910,1,1965,1,0,5,-1,0,4,1,205000,1,0,1,2,15.32123020644242
104910,2,1960,2,1,5,-1,0,4,1,205000,1,0,1,2,12.943571049106984
104931,1,1960,1,0,7,-1,1,1,1,525000,1,0,1,2,9.798603840722157
104931,2,1963,2,1,7,-1,1,1,1,400000,1,0,1,2,8.27798572865967
104931,3,1990,1,2,6,6,0,14,0,0,2,0,1,2,9.767262468750783
104931,4,1992,1,2,6,6,0,14,0,0,2,0,1,2,9.767262468750783
104955,1,1988,1,0,4,-1,0,1,1,700000,1,1,1,4,10.303761409343341
104955,2,1991,2,1,6,6,0,14,0,0,2,1,1,2,7.50819475746317
104955,3,2008,2,2,2,2,0,14,0,0,2,1,1,2,18.981195731961016
105013,1,1980,1,0,4,-1,0,4,1,300000,1,0,1,2,14.731482279030704
105013,2,1980,2,1,4,-1,0,11,0,0,2,0,1,4,13.794897355441242
105013,3,2005,1,2,2,2,0,14,0,0,2,0,1,2,16.103524578717142
105013,4,2009,2,2,1,-1,0,13,0,0,2,0,0,0,17.992877874353898
105061,1,1944,1,0,3,-1,0,9,0,300000,1,0,1,2,12.116767847058126
105061,2,1947,2,1,3,-1,0,11,0,0,2,0,1,2,9.311165528510823
105061,3,1989,2,2,4,-1,0,4,2,205000,1,0,1,2,7.50819475746317
105127,1,1995,1,2,4,4,0,14,0,0,2,0,1,2,12.246416001962867
105127,2,1967,1,0,3,-1,0,4,1,300000,1,0,1,2,9.456789293960718
105127,3,1993,1,2,4,4,0,14,0,0,2,0,1,2,12.246416001962867
105127,4,2005,1,2,2,3,0,14,0,0,2,0,1,2,15.541769144513347
105127,5,2007,2,2,2,2,0,14,0,0,2,0,1,2,17.365214230070585
105127,6,1989,2,1,5,-1,0,11,0,0,2,0,1,4,6.868977712763441
105344,1,1987,2,0,7,-1,1,1,2,400000,1,0,1,2,7.50819475746317
105344,2,1980,1,1,6,6,0,14,0,205000,1,0,1,2,15.540657281887862
105344,3,2009,1,2,1,-1,0,13,0,0,2,0,1,2,16.988063506991995
106082,1,1973,1,0,4,-1,0,4,1,400000,1,0,1,2,15.239872820954142
106082,2,1975,2,1,4,-1,0,4,1,205000,1,0,1,2,14.270965900986976
106082,3,2008,1,2,2,2,0,14,0,0,2,0,1,2,16.659264960600158
106082,4,2001,2,2,3,4,0,14,0,0,2,0,1,2,10.149022820705184
106082,5,1998,1,2,3,4,0,14,0,0,2,0,1,2,9.468904292734061
106552,1,1973,2,0,4,-1,0,11,0,0,2,0,1,2,13.794897355441242
106552,2,1972,1,1,4,-1,0,4,1,400000,1,0,1,3,14.731482279030704
106552,3,1995,1,2,3,4,0,14,0,0,2,0,1,2,12.689061280930455
106552,4,2000,1,2,2,4,0,14,0,0,2,0,1,2,9.15302886244928
106556,1,1979,2,0,5,-1,1,4,1,300000,1,0,1,2,14.552627358137062
106556,2,2001,1,2,3,4,0,14,0,0,2,0,1,2,9.655789006719798
106556,3,2006,1,2,2,2,0,14,0,0,2,0,1,2,16.988063506991995
107842,1,1960,1,0,7,-1,1,1,1,900000,1,0,1,2,13.746409053045015
107842,2,1962,2,1,5,-1,1,1,1,700000,1,0,1,4,11.613142016060753
107842,3,1984,2,2,7,-1,1,4,1,525000,1,0,1,3,19.35278790480098
107842,4,1986,2,2,6,6,0,14,0,0,2,0,1,2,9.984760628662478
107842,5,1990,1,2,6,6,0,14,0,0,2,0,0,0,13.702440409511164
107842,6,1997,2,2,3,4,0,14,0,0,2,0,1,2,13.763040809768073
107842,7,1939,2,3,4,-1,0,9,0,0,3,1,0,0,7.915117695683256
107845,1,1968,1,0,5,-1,1,1,1,0,3,0,1,2,9.798603840722157
107845,2,1967,2,1,7,-1,1,1,1,0,3,0,1,4,8.27798572865967
107845,3,1993,1,2,4,4,0,14,0,0,2,0,1,2,12.689061280930455
111714,3,2001,1,2,3,4,0,14,0,0,2,0,1,2,34.34611611584167
111714,4,2006,1,2,1,-1,0,13,0,0,2,0,0,0,36.830879648735134
111770,1,1986,1,0,4,-1,0,4,1,400000,1,0,1,2,30.8241320701623
111770,2,1984,2,1,4,-1,0,13,0,0,2,0,1,4,49.95515723346837
111770,3,2005,1,2,2,2,0,14,0,0,2,0,1,2,36.830879648735134
111770,4,1935,2,3,3,-1,0,11,0,0,2,0,1,2,22.200573396505284
113144,1,1961,2,0,3,-1,0,11,0,0,2,0,1,4,17.4837964716574
113144,2,1955,1,1,3,-1,0,4,1,525000,1,0,0,0,20.675924064935717
113144,3,1998,2,3,3,4,0,14,0,0,2,0,1,2,12.280127480618804
113144,4,2001,2,3,3,4,0,14,0,0,2,0,1,2,12.280127480618804
113144,5,2005,2,3,2,3,0,14,0,0,2,0,1,2,17.452763183651278
113749,1,1945,1,0,4,-1,0,3,1,400000,1,0,1,2,24.73272978356896
113749,2,1951,2,1,4,-1,0,11,0,205000,1,1,1,2,26.065325389475003
113764,1,1978,1,0,3,-1,0,4,1,400000,1,0,1,2,30.453530097310576
113764,2,1987,2,1,4,-1,0,11,0,0,2,0,1,4,21.25291164892911
113764,3,2007,1,2,2,2,0,14,0,0,2,0,1,2,23.32267632818737
113772,1,1960,2,0,4,-1,0,4,1,205000,1,0,1,2,28.860882819426656
113772,2,1958,1,1,4,-1,0,4,1,300000,1,0,1,2,34.13019721367794
113783,1,1972,1,0,4,-1,0,3,1,400000,1,0,1,2,27.86133718302179
113783,2,1980,2,1,4,-1,0,11,0,0,2,1,1,2,23.589945397358775
113783,3,1996,1,2,4,4,0,14,0,0,2,0,1,2,25.00791658093955
113783,4,2005,2,2,2,3,0,14,0,0,2,0,1,2,24.061058088763772
113798,1,1964,2,0,3,-1,0,3,1,300000,1,0,1,2,26.34644082174592
113798,2,1978,1,3,4,-1,0,3,1,300000,1,0,1,2,30.453530097310576
113798,3,1986,2,2,6,6,0,14,0,0,2,0,1,2,21.25291164892911
113807,1,2009,1,2,1,-1,0,13,0,0,2,0,1,2,23.32267632818737
113807,2,2002,1,2,3,4,0,14,0,0,2,0,1,3,25.348601203389748
113807,3,1978,2,0,4,-1,0,3,2,120000,1,1,1,3,25.784731990184497
113811,1,1970,2,0,4,-1,0,6,1,300000,1,0,1,2,23.589945397358775
113811,2,1991,2,2,4,4,0,14,0,0,2,0,1,2,19.443871882165748
113811,3,2003,2,2,3,4,0,14,0,0,2,0,1,2,16.929861337107642
113811,4,2006,1,3,2,2,0,14,0,0,2,0,1,2,21.337458978113485
113813,1,1975,1,0,7,-1,1,1,1,525000,1,0,1,2,33.359942981403435
113813,2,1940,2,3,3,-1,0,9,0,120000,1,0,1,2,12.89557546585468
113820,1,1975,1,0,4,-1,0,3,1,300000,1,1,1,2,20.209307422860746
113820,2,1976,2,1,4,-1,0,11,0,0,2,0,1,2,17.111040130343678
113820,3,1994,1,2,4,4,0,14,0,0,2,0,1,2,18.13956993052872
113820,4,2003,1,2,3,4,0,14,0,0,2,0,1,2,16.82161880156027
113820,5,2003,2,2,3,4,0,14,0,0,2,0,1,2,12.280127480618804
113825,1,1980,2,0,3,-1,0,4,2,205000,1,1,1,4,28.245565825529297
113825,2,2004,2,2,3,4,0,14,0,0,2,0,1,2,20.271073322106865
113831,1,1974,2,1,4,-1,0,11,0,0,2,1,1,2,23.589945397358775
113831,2,1973,1,0,3,-1,0,4,1,300000,1,1,1,2,27.86133718302179
113831,3,1996,1,2,3,4,0,14,0,0,2,0,1,2,25.00791658093955
113831,4,2003,1,2,3,4,0,14,0,0,2,0,1,2,23.19093789747429
113835,1,1976,2,0,4,-1,0,11,0,120000,1,1,1,4,17.111040130343678
113835,2,1997,2,2,3,4,0,14,0,0,2,0,1,2,12.280127480618804
113835,3,2001,2,2,3,4,0,14,0,0,2,0,1,2,12.280127480618804
113835,4,2002,1,2,3,4,0,14,0,0,2,0,1,2,16.82161880156027
113835,5,2008,2,2,2,2,0,14,0,0,2,0,1,2,17.452763183651278
113837,1,1968,2,0,3,-1,0,11,0,0,2,1,1,2,26.34644082174592
113837,2,1994,2,2,4,4,0,14,0,0,2,0,1,2,19.59653568950455
113837,3,2003,1,2,3,4,0,14,0,0,2,0,1,2,25.348601203389748
113842,1,1980,1,0,4,-1,0,4,1,300000,1,1,1,2,27.86133718302179
113842,2,1977,2,1,4,-1,0,11,0,0,2,1,1,4,23.589945397358775
113842,3,1996,2,2,4,4,0,14,0,0,2,0,1,2,17.92848601524274
113842,4,2002,2,2,3,4,0,14,0,0,2,0,1,2,16.929861337107642
113847,1,1972,1,0,4,-1,0,4,1,400000,1,1,1,4,20.209307422860746
113847,2,1913,1,3,3,-1,0,13,0,120000,1,0,0,0,14.982979433787438
113847,3,1976,2,1,4,-1,0,11,0,0,2,0,1,2,17.111040130343678
113847,4,1996,2,2,3,4,0,14,0,0,2,0,1,2,13.004482991193006
126953,1,1953,2,0,4,-1,0,3,3,120000,1,1,1,4,30.764287909006853
126953,2,1951,1,1,5,-1,1,1,1,400000,1,0,1,2,28.212060309911383
126953,3,1989,1,2,6,6,0,14,0,0,2,0,1,2,36.256718005400415
126955,1,1945,1,0,5,-1,1,4,1,300000,1,0,1,2,19.16140009833172
126955,2,1947,2,1,4,-1,0,11,0,120000,1,0,1,2,30.764287909006853
126955,3,1985,1,2,4,-1,0,4,1,205000,1,0,1,2,41.33703914906137
127579,1,1977,2,2,4,-1,0,11,0,120000,1,0,1,4,23.190779029697513
127579,2,1950,2,0,3,-1,0,11,0,120000,1,0,0,0,10.490890491453316
127579,3,1956,1,3,3,-1,0,4,1,205000,1,0,1,2,23.899725107567477
127579,4,2000,2,3,3,4,0,14,0,0,2,0,1,2,16.985728416708845
127631,1,1963,2,0,4,-1,0,4,1,205000,1,0,1,2,42.05052961398626
127631,2,1989,1,2,6,-1,0,4,1,300000,1,0,1,2,29.60461555394925
127655,1,1957,1,0,4,-1,0,4,1,0,3,0,1,2,22.67895821930481
127655,2,1972,2,1,4,-1,0,4,1,0,3,0,1,4,22.006224185445067
127655,3,1994,2,2,4,4,0,14,0,0,2,0,1,2,16.97651677857959
127655,4,1996,1,2,3,4,0,14,0,0,2,0,1,2,171.3324675589175
127655,5,2002,2,2,3,4,0,14,0,0,2,0,1,2,16.11811949104908
127655,6,2003,2,2,3,4,0,14,0,0,2,0,1,2,16.11811949104908
127656,1,1970,1,0,4,-1,0,4,1,300000,1,0,1,2,20.42773516277017
127656,2,1966,2,1,4,-1,0,11,0,0,2,0,1,4,18.96049829089488
127656,3,1992,1,2,4,4,0,14,0,0,2,0,1,2,13.348660950671047
127656,4,2006,2,2,2,3,0,14,0,0,2,0,1,2,12.867913644752345
127658,1,1952,1,0,5,-1,1,1,1,0,3,0,1,2,28.15151632092543
127658,2,1964,2,1,5,-1,1,1,1,0,3,0,1,2,18.96049829089488
127658,3,1986,1,2,6,-1,0,4,1,0,3,0,1,2,13.348660950671047
127658,4,1988,2,2,4,-1,0,4,1,0,3,0,1,2,33.90965741833165
127700,1,1956,2,0,4,-1,0,11,0,0,3,0,1,2,42.05052961398626
127700,2,1982,2,2,4,-1,0,4,1,205000,1,0,1,4,51.432432069994974
127702,1,1960,1,0,3,-1,0,4,1,300000,1,1,1,4,151.60541592288982
127702,2,1967,2,1,4,-1,0,4,1,205000,1,0,1,2,120.27394526752069
127702,3,1987,1,2,4,-1,0,4,1,300000,1,0,1,4,84.67583984049004
127702,4,1988,1,2,4,-1,0,4,2,120000,1,0,1,2,84.67583984049004
127702,5,1993,2,2,4,4,0,14,0,0,2,0,1,2,113.48545476606866
127702,6,2000,1,2,3,4,0,14,0,0,2,0,1,2,179.16439832848982
127702,7,1998,2,2,3,4,0,14,0,0,2,0,1,2,107.7471983371482
127755,1,1925,1,0,4,-1,0,9,0,205000,1,1,1,2,48.70460153986536
127763,1,1940,2,0,4,-1,0,6,1,205000,1,0,1,2,48.36819714416824
127763,2,1975,1,2,4,-1,0,4,1,205000,1,1,1,2,42.742055667795796
127858,1,1951,1,0,4,-1,0,4,1,300000,1,0,1,2,88.51014866892122
127858,2,1951,2,1,4,-1,0,4,1,205000,1,0,1,2,69.85229091290137
127858,3,1977,2,2,7,-1,1,1,2,400000,1,0,1,2,129.65618532523442
127861,1,1952,2,0,3,-1,0,11,0,120000,1,1,1,4,18.563430193295048
127861,2,1971,1,2,3,-1,0,5,1,300000,1,0,1,2,42.742055667795796
127868,1,1947,1,0,4,-1,0,4,1,205000,1,0,1,2,23.521805007976088
127868,2,1949,2,1,4,-1,0,11,0,120000,1,1,1,3,18.563430193295048
127921,1,1939,1,0,3,-1,0,9,0,205000,1,0,1,2,18.906375135285206
127921,2,1945,2,1,3,-1,0,11,0,120000,1,0,1,2,48.36819714416824
128215,1,1967,1,0,4,-1,0,4,1,0,3,0,1,2,14.68715962238083
128215,2,1994,1,2,4,4,0,14,0,0,2,1,1,2,24.119812692604505
128352,1,1958,2,0,3,-1,0,4,2,0,3,0,1,2,17.235853682950722
128352,2,1989,1,2,5,7,0,14,0,0,2,0,1,2,19.628922909809088
128352,3,1992,2,3,4,4,0,14,0,0,2,0,1,2,16.527603945254473
128863,1,1970,1,0,3,-1,0,4,1,0,3,0,1,2,27.17515130883396
128863,2,1974,2,1,3,-1,0,4,1,0,3,0,1,2,22.4968603353574
128863,3,1992,2,2,4,4,0,14,0,0,2,0,1,2,16.527603945254473
129023,1,1978,2,0,4,-1,0,4,1,120000,1,1,0,0,22.4968603353574
129023,2,1982,2,1,4,-1,0,11,0,0,3,1,1,4,22.4968603353574
129023,3,2006,2,2,2,3,0,14,0,0,2,1,1,2,27.90595457266077
129025,1,1956,2,0,4,-1,0,11,0,0,3,0,1,2,18.044911065343555
129025,2,1996,1,2,3,8,0,14,0,0,2,0,1,2,24.119812692604505
129062,1,1958,1,0,4,-1,0,4,1,0,3,0,1,2,26.168563715973978
129062,2,1970,2,1,4,-1,0,11,0,0,2,0,0,0,41.964874751453436
129062,3,1970,1,3,4,-1,0,4,1,0,3,0,1,2,50.69159891768053
129062,4,1999,1,2,3,4,0,14,0,0,2,0,1,2,41.709075832434905
129062,5,2001,1,2,3,4,0,14,0,0,2,0,1,2,41.709075832434905
129062,6,2003,1,2,3,4,0,14,0,0,2,0,1,2,41.709075832434905
129227,1,1985,2,0,4,-1,0,4,1,0,3,0,1,2,23.55287132673555
129227,2,1980,1,1,6,6,0,14,0,0,2,0,1,2,28.450763018499536
129296,1,1971,1,0,7,-1,1,4,1,900000,1,1,1,2,21.866533515566783
129296,2,1974,2,1,4,-1,0,11,0,0,2,0,1,2,18.102138417834823
129296,3,1991,1,2,4,4,0,14,0,0,2,0,1,2,15.794447501099636
129296,4,2000,2,2,3,4,0,14,0,0,2,0,1,2,21.030893386348573
129296,5,2005,2,2,2,2,0,14,0,0,2,0,1,2,22.454575653038155
131431,1,1992,2,0,6,6,0,14,0,0,3,1,1,4,37.70871450461168
131479,1,1987,2,0,6,6,0,14,0,120000,1,1,1,2,29.27550462906473
131479,2,1983,1,3,6,6,0,14,0,120000,1,0,1,2,27.645348002457265
131544,1,1970,1,0,8,-1,1,1,2,525000,1,0,1,4,35.60896894567388
132403,1,1955,1,0,4,-1,0,4,1,300000,1,0,0,0,31.87734984746745
132403,2,1972,2,1,4,-1,0,11,0,0,2,0,1,4,34.935530558794056
132403,3,1992,1,2,4,4,0,14,0,0,2,0,1,2,27.610515175079133
132403,4,1999,2,2,3,4,0,14,0,0,2,0,1,2,26.611702898852073
132403,5,2007,2,2,2,2,0,14,0,0,2,0,1,2,55.11107261312186
132408,1,1989,1,0,4,-1,0,4,1,700000,1,1,0,0,23.75905089499028
132408,2,2008,1,2,2,2,0,14,0,0,2,0,1,2,11.600837471444844
132408,3,2010,1,2,2,1,0,14,0,0,2,0,1,2,11.600837471444844
132408,4,1990,2,1,4,-1,0,11,0,0,2,0,1,4,30.52773561855757
132409,1,1976,2,0,3,-1,0,11,0,0,2,0,1,2,69.81784078708601
132409,2,1991,2,2,4,-1,0,12,0,0,2,0,1,2,70.89883262902312
132409,3,1994,1,2,4,4,0,14,0,0,2,0,1,2,31.08857350668347
132409,4,1996,1,2,3,4,0,14,0,0,2,0,1,2,31.08857350668347
132409,5,2002,2,2,3,4,0,14,0,0,2,0,1,2,53.182865877432505
132409,6,2008,1,2,2,2,0,14,0,0,2,0,0,0,26.942248338408877
132413,1,1980,2,0,5,-1,0,4,1,0,3,1,1,2,28.829142108003182
132413,2,1999,1,2,3,4,0,14,0,0,2,0,1,2,26.176521682529987
132417,1,1945,2,0,3,-1,0,11,0,0,2,0,1,2,60.17844948258029
132417,2,1995,1,3,3,4,0,14,0,0,2,0,1,2,19.338639649604414
132417,3,1980,2,2,4,-1,0,4,1,205000,1,0,1,2,43.43017101780647
132419,1,1980,1,0,4,-1,0,4,1,0,4,0,1,2,41.646823450226286
132419,2,1990,2,3,6,6,0,14,0,0,2,0,1,2,44.102601732290346
132419,3,1995,2,3,4,4,0,14,0,0,2,1,1,2,36.790579699571694
132430,1,1954,1,0,4,-1,0,4,1,0,3,0,1,2,57.59952386461458
132430,2,1965,2,1,4,-1,0,11,0,0,2,1,1,2,41.440082855479005
132430,3,1993,2,2,4,4,0,14,0,0,2,0,1,2,25.466368109972034
132430,4,2008,1,2,1,-1,0,13,0,0,2,0,1,2,11.600837471444844
132444,1,1950,2,0,3,-1,0,9,0,120000,1,0,1,2,23.723746429944054
132444,2,1994,2,3,4,4,0,14,0,0,2,0,1,2,24.421751642651945
132677,1,1952,1,0,3,-1,0,4,1,120000,1,0,1,2,133.7714350325499
132677,2,1952,2,1,4,-1,0,11,0,0,2,0,0,0,57.45369546252372
132677,3,1976,1,2,4,-1,0,3,1,120000,1,0,0,0,66.95095185657041
132677,4,1974,1,2,4,-1,0,3,1,120000,1,0,1,2,66.95095185657041
132677,5,1999,2,3,3,4,0,14,0,0,2,0,1,4,53.182865877432505
132677,6,2000,2,3,3,4,0,14,0,0,2,0,1,2,53.182865877432505
133000,1,1983,1,0,4,-1,0,4,1,300000,1,0,1,2,38.045782199930656
133000,2,1991,2,1,4,5,0,14,0,0,2,0,1,2,50.89500642644233
133001,1,1972,2,0,4,-1,0,4,1,205000,1,0,1,2,24.387743121139987
133001,2,1996,2,2,4,4,0,14,0,0,2,0,1,2,35.19368518654368
133014,1,1936,2,0,3,-1,0,9,0,120000,1,1,1,4,17.144911059669713
133017,1,1939,1,0,3,-1,0,9,0,0,3,0,1,2,11.496869994830526
133017,2,1969,2,1,3,-1,0,4,1,300000,1,0,1,2,26.333432417144998
133018,1,1935,1,0,3,-1,0,9,0,0,3,0,1,2,11.496869994830526
133018,2,1966,2,1,3,-1,0,3,3,120000,1,0,1,2,26.333432417144998
133019,1,1960,1,0,4,-1,0,3,1,205000,1,0,1,2,47.36951016273071
133019,2,1960,2,1,4,-1,0,4,1,205000,1,0,1,2,27.260513866874444
133019,3,1975,1,3,4,-1,0,4,1,300000,1,0,1,2,39.38520268865653
133030,1,1952,2,0,4,-1,0,3,3,0,3,0,1,2,18.758484953270642
133033,1,1967,1,0,4,-1,0,4,1,525000,1,0,1,2,49.22041341242911
133033,2,1966,2,1,4,-1,0,11,0,0,2,0,1,2,28.32568370990872
133033,3,1996,1,2,3,4,0,14,0,0,2,0,1,2,60.689961451151845
133033,4,2001,2,2,3,4,0,14,0,0,2,0,1,2,26.65600039906889
133033,5,1999,2,2,3,4,0,14,0,0,2,0,1,2,26.65600039906889
133078,1,1957,1,0,4,-1,0,12,0,0,2,0,1,2,47.36951016273071
133078,2,1955,2,1,4,-1,0,7,3,205000,1,1,1,2,27.260513866874444
133078,3,1990,1,2,4,7,0,14,0,0,2,0,1,2,27.78363519940041
133081,1,1939,2,0,4,-1,0,9,0,120000,1,1,1,4,17.144911059669713
133116,1,1958,2,0,3,-1,0,4,1,205000,1,0,1,2,73.82657275705945
133116,2,1980,2,2,4,-1,0,11,0,0,2,1,1,6,68.37177407762019
133116,3,1985,2,2,4,-1,0,4,1,205000,1,0,1,2,68.37177407762019
133116,4,2000,1,3,3,4,0,14,0,0,2,0,1,2,50.20651568324753
133116,5,2005,1,3,2,3,0,14,0,0,2,1,1,2,38.14114366419061
133116,6,2006,1,3,2,2,0,14,0,0,2,0,1,2,38.14114366419061
133142,1,1956,1,0,7,-1,1,1,1,700000,1,1,1,2,128.28549768258895
133142,2,1960,2,1,4,-1,0,11,0,0,2,1,1,2,73.82657275705945
133142,3,1983,1,2,6,7,0,14,0,0,2,0,1,2,106.66249895527064
133142,4,1984,2,3,4,-1,0,4,1,300000,1,0,1,2,68.37177407762019
133142,5,2001,1,2,3,8,0,14,0,0,2,1,1,2,50.20651568324753
