IDFolio,IDPersona,Factor,DiaEncuesta,DiaEncuestaHogar
526671,1,18.904159881460856,Miércoles,3
531828,3,23.115805005875803,Jueves,4
4400003,1,53.764467097193574,Miércoles,3
525500,2,38.78795772171783,Martes,2
526444,1,57.19991444452579,Martes,2
526671,2,48.36252985824304,Miércoles,3
531828,4,23.115805005875803,Jueves,4
4400003,2,72.92244070113392,Miércoles,3
525500,3,56.3783479714546,Martes,2
526444,2,45.378717754429815,Martes,2
526671,3,34.45243531090501,Miércoles,3
531828,5,49.10895515723199,Jueves,4
4400003,3,70.15303954163682,Miércoles,3
525500,4,44.06881297320934,Martes,2
526444,3,48.89029887778534,Martes,2
526671,4,68.923928099524,Miércoles,3
531837,1,32.71261664024933,Jueves,4
4400003,4,59.44198625130011,Miércoles,3
525500,5,35.57579682109465,Martes,2
526444,4,31.947742532218594,Martes,2
526677,1,85.37130922292985,Miércoles,3
531837,2,47.262243226387845,Jueves,4
4400003,5,208.4135665413989,Miércoles,3
525500,6,44.06881297320934,Martes,2
526444,5,42.817456512364224,Martes,2
526677,2,83.82274909548163,Miércoles,3
526917,1,26.466271870323208,Miércoles,3
531837,3,33.34036223928049,Jueves,4
4400002,1,8.270823517356526,Miércoles,3
525519,1,41.19355448814449,Miércoles,3
526356,1,31.123450904976416,Martes,2
526677,3,167.66882875346303,Miércoles,3
526917,2,14.946047647107852,Miércoles,3
4400002,2,29.134283183396636,Miércoles,3
525519,2,45.8935594555791,Miércoles,3
526356,2,23.16341215366117,Martes,2
526678,1,44.55027163606079,Miércoles,3
526918,1,18.131937096097506,Miércoles,3
4400002,3,24.11250072701797,Miércoles,3
23414406,1,202.4743506473814,Martes,2
525519,3,66.70634951183733,Miércoles,3
526356,3,28.679670129080968,Martes,2
526678,2,45.37330327206698,Miércoles,3
526918,2,30.90827071713245,Miércoles,3
531894,1,22.175208396395405,Miércoles,3
4400002,4,27.88248856923157,Miércoles,3
23414406,2,236.67485799025144,Martes,2
525519,4,55.844697940478106,Miércoles,3
526356,4,28.679670129080968,Martes,2
526678,3,74.37187831077932,Miércoles,3
526918,3,63.33254924759919,Miércoles,3
531894,2,31.600118900574003,Miércoles,3
4400201,1,74.61149890378962,Miércoles,3
23414406,3,103.19874042872624,Martes,2
524613,1,39.27952083383229,Miércoles,3
526363,1,54.64450257951932,Martes,2
526678,4,74.37187831077932,Miércoles,3
526927,1,147.52473562559877,Miércoles,3
4400201,2,32.70454445764978,Miércoles,3
23414406,4,147.95450141316573,Martes,2
39568302,1,19.40657593141649,Jueves,4
524635,1,34.52682612852172,Miércoles,3
526363,2,58.87310605817667,Martes,2
526678,5,66.26070508617711,Miércoles,3
526927,2,30.90827071713245,Miércoles,3
4400201,3,31.462512478590806,Miércoles,3
23414406,5,103.40686954171936,Martes,2
39568302,2,29.308697752924093,Jueves,4
524635,2,37.65032429159013,Miércoles,3
524942,1,23.302913416249034,Miércoles,3
526363,3,55.631147617264936,Martes,2
526927,3,18.131937096097506,Miércoles,3
4400201,4,93.47014015158364,Miércoles,3
23414407,1,8.23974772741236,Martes,2
524635,3,50.58959706200984,Miércoles,3
524942,2,35.19312466522021,Miércoles,3
526422,1,31.947742532218594,Martes,2
526901,1,43.670966448406254,Jueves,4
4400202,1,16.352917534131198,Jueves,4
23414407,2,18.006252699650425,Martes,2
524635,4,58.39982326876144,Miércoles,3
524942,3,58.03268452066428,Miércoles,3
526422,2,55.50317296246146,Martes,2
526887,1,42.20986336995193,Jueves,4
4400202,2,29.134283183396636,Jueves,4
23414408,1,27.994122789963413,Martes,2
524635,5,94.62342808406632,Miércoles,3
524942,4,42.09295983826294,Miércoles,3
526422,3,30.79715587717464,Martes,2
526887,2,42.20986336995193,Jueves,4
4400202,3,24.11250072701797,Jueves,4
23414408,2,32.72268815626371,Martes,2
526422,4,49.79071859793725,Martes,2
526887,3,127.3050621799078,Jueves,4
4400202,4,27.88248856923157,Jueves,4
23414408,3,77.25629598752934,Martes,2
39581301,1,28.57304204162329,Miércoles,3
44617002,1,28.198274545390248,Jueves,4
526422,5,25.10815651047021,Martes,2
526887,4,104.34146197998913,Jueves,4
4400203,1,74.61149890378962,Jueves,4
23414409,1,39.66484571759325,Martes,2
39581301,2,31.15792615457573,Miércoles,3
44617002,2,34.644912253307716,Jueves,4
526412,1,74.74862857714915,Martes,2
526887,5,47.75744467348933,Jueves,4
4400203,2,24.11250072701797,Jueves,4
23414409,2,24.350271527688363,Martes,2
39547901,1,36.91714549080822,Jueves,4
44617002,3,45.21979396148743,Jueves,4
526412,2,30.234938118528675,Martes,2
526946,1,13.978212448565946,Miércoles,3
4400203,3,40.73013419458457,Jueves,4
23414409,3,21.338150295233003,Martes,2
39547901,2,40.64690959042249,Jueves,4
44617002,4,39.4550989087334,Jueves,4
526412,3,38.471084808058905,Martes,2
526946,2,109.33750893492444,Miércoles,3
4400203,4,40.73013419458457,Jueves,4
23414409,4,2.7482985005088563,Martes,2
39547901,3,55.10363008233118,Jueves,4
526411,3,24.5132821953242,Martes,2
526946,3,77.68632623483305,Miércoles,3
23414410,1,39.66484571759325,Martes,2
526411,2,12.589068589743981,Martes,2
526946,4,119.06796323996109,Miércoles,3
23414410,2,24.350271527688363,Martes,2
526411,1,33.78181958511051,Martes,2
526964,1,104.34146197998913,Miércoles,3
23414410,3,21.338150295233003,Martes,2
526411,4,27.82893483563701,Martes,2
526964,2,127.3050621799078,Miércoles,3
4400204,1,36.462659209866594,Jueves,4
23414410,4,28.086643282831808,Martes,2
39568306,1,23.302913416249034,Jueves,4
526430,1,45.08435442927775,Martes,2
526964,3,316.3702787218977,Miércoles,3
4400204,2,53.764467097193574,Jueves,4
39568306,2,37.41363020328353,Jueves,4
503990,1,116.76957865631589,Miércoles,3
526964,4,47.75744467348933,Miércoles,3
4400204,3,62.17053785668131,Jueves,4
39568306,3,58.03268452066428,Jueves,4
503990,2,37.968125410183646,Miércoles,3
526964,5,229.41305118259342,Miércoles,3
4400204,4,62.17053785668131,Jueves,4
39568306,4,40.66932748844281,Jueves,4
503990,3,17.699744185334726,Miércoles,3
526907,1,17.318949949931277,Jueves,4
4400204,5,90.81737247250014,Jueves,4
503990,4,27.230916709180608,Miércoles,3
507475,1,20.77784524444463,Jueves,4
526907,2,135.4687412186521,Jueves,4
503990,5,27.230916709180608,Miércoles,3
507475,2,18.756385934938237,Jueves,4
526907,3,96.25305101104964,Jueves,4
503990,6,31.57968028315346,Miércoles,3
507475,3,37.878590953880476,Jueves,4
503989,1,26.617212804584888,Miércoles,3
22475612,1,14.404597905210926,Jueves,4
503993,1,22.600631836093488,Miércoles,3
22475612,2,12.577505243968355,Jueves,4
503993,2,25.35780658424532,Miércoles,3
22475612,5,11.820813048003538,Jueves,4
503993,3,12.136503012893494,Miércoles,3
3406901,1,132.72365920760998,Martes,2
22475612,3,30.236187082554327,Jueves,4
39568307,1,45.28454475834259,Jueves,4
526361,1,69.02548518978763,Martes,2
3406901,2,33.334528712147545,Martes,2
22475612,4,24.66701555342535,Jueves,4
39568307,2,65.82114584200593,Jueves,4
526361,2,51.371737903968715,Martes,2
3406901,3,47.52002803939372,Martes,2
39568307,3,51.44988936643466,Jueves,4
527086,1,3.5150033199584114,Jueves,4
3406901,4,158.6303014073664,Martes,2
527086,2,4.567600607878808,Jueves,4
3406901,5,45.13451016132232,Martes,2
3406901,6,85.60947703238563,Martes,2
18512302,1,21.905715725212247,Jueves,4
3406902,1,23.505686434654063,Martes,2
18512302,2,3.758680689111882,Jueves,4
3406902,2,19.62343309673362,Martes,2
3406902,3,10.345747587845894,Martes,2
519278,1,22.691309146835085,Martes,2
519278,2,21.19699783926682,Martes,2
519278,3,17.300304369068133,Martes,2
519278,4,35.18675545031498,Martes,2
519278,5,20.00555961428209,Martes,2
507565,1,37.269652922027866,Miércoles,3
507565,2,36.78596574888951,Miércoles,3
507565,3,73.09327966603699,Miércoles,3
527245,1,13.258378185849097,Jueves,4
507565,4,78.58945704947392,Miércoles,3
527245,2,17.624591546856998,Jueves,4
527273,1,31.66338879722541,Jueves,4
527273,2,25.771545438287287,Jueves,4
519176,1,39.80803287526089,Martes,2
527273,3,25.771545438287287,Jueves,4
22481216,1,37.269652922027866,Miércoles,3
519176,2,32.490029498427546,Martes,2
527273,4,36.0596132455476,Jueves,4
22481216,2,36.78596574888951,Miércoles,3
527273,5,36.0596132455476,Jueves,4
22481216,3,73.09327966603699,Miércoles,3
527273,6,48.014714137184974,Jueves,4
22481216,4,43.59357873530031,Miércoles,3
527273,7,29.32848549482256,Jueves,4
507654,1,17.43193340922828,Jueves,4
501790,1,29.660162811639648,Jueves,4
507662,1,8.499329754116982,Jueves,4
501790,2,40.032411396938016,Jueves,4
507662,2,21.135733583277634,Jueves,4
518954,1,68.35831117995242,Martes,2
527275,1,20.683024419540857,Jueves,4
501790,3,25.980302208139488,Jueves,4
507662,3,36.78596574888951,Jueves,4
518926,1,35.18675545031498,Martes,2
527275,2,32.61018157060075,Jueves,4
507662,4,37.269652922027866,Jueves,4
518926,2,39.189754456978896,Martes,2
527275,3,19.15782879597272,Jueves,4
7418101,1,174.22829599354472,Jueves,4
507622,1,17.43193340922828,Jueves,4
518926,3,28.07514804681052,Martes,2
527274,1,78.55418211004901,Jueves,4
7418101,2,84.14684508316245,Jueves,4
518926,4,35.0457727331758,Martes,2
527272,1,32.39573749847074,Jueves,4
7418101,3,118.6565781564794,Jueves,4
518926,5,34.42847381641666,Martes,2
527272,2,15.486926019083267,Jueves,4
7418101,4,85.42677891783744,Jueves,4
527272,3,19.83312473430537,Jueves,4
7418101,5,56.32632654420343,Jueves,4
527290,1,17.624591546856998,Jueves,4
44606801,1,28.263445592082657,Jueves,4
527290,2,33.91640546556566,Jueves,4
7413101,1,115.71214897197123,Jueves,4
44606801,2,32.83620405820817,Jueves,4
501776,1,118.6565781564794,Jueves,4
527284,1,28.198274545390248,Jueves,4
44606802,1,26.067287417146286,Jueves,4
501776,2,83.80853284971315,Jueves,4
527284,2,25.941234807888822,Jueves,4
44606802,2,26.23984021868014,Jueves,4
501776,4,83.80853284971315,Jueves,4
527284,3,45.21979396148743,Jueves,4
44606802,3,15.958758859978301,Jueves,4
501776,3,56.32632654420343,Jueves,4
527284,4,32.09014717273638,Jueves,4
44606802,4,21.59015515153104,Jueves,4
501776,5,55.44041579076835,Jueves,4
527291,1,15.486926019083267,Jueves,4
38605103,1,21.064405680790863,Martes,2
44606802,5,26.945490783645784,Jueves,4
527291,2,20.683024419540857,Jueves,4
38605103,2,17.68221076003197,Martes,2
527291,3,16.834379511396815,Jueves,4
38605103,3,35.18675545031498,Martes,2
38605103,4,30.82075005623244,Martes,2
38605103,5,28.07514804681052,Martes,2
518904,1,37.11409903693345,Miércoles,3
531854,2,32.71261664024933,Jueves,4
518904,2,23.93421854829677,Miércoles,3
531854,3,14.281947554197767,Jueves,4
511414,1,24.811108877922862,Martes,2
518904,3,36.314282762365906,Miércoles,3
44606804,1,28.198274545390248,Jueves,4
511414,2,20.98055576598888,Martes,2
44606804,2,34.644912253307716,Jueves,4
511414,3,16.924407401243926,Martes,2
44606804,3,45.21979396148743,Jueves,4
511414,4,15.605379589431609,Martes,2
44606804,4,46.308280006232955,Jueves,4
511414,5,18.57263053580144,Martes,2
518919,1,26.201909423525443,Jueves,4
44606805,1,16.834379511396815,Jueves,4
518919,2,26.36684014976117,Jueves,4
30453006,1,24.25116890743289,Martes,2
44606805,2,20.683024419540857,Jueves,4
518919,3,48.74794058625493,Jueves,4
30453006,2,20.533248156412405,Martes,2
44606805,3,23.554707491770905,Jueves,4
518919,4,21.519762529598488,Jueves,4
30453006,3,14.736152976742568,Martes,2
518899,1,21.064405680790863,Jueves,4
30453006,4,18.57263053580144,Martes,2
44587001,1,64.23512046842241,Miércoles,3
518899,2,21.19699783926682,Jueves,4
30453006,5,19.548205590934568,Martes,2
44587002,1,21.21259872135064,Miércoles,3
518899,3,35.0457727331758,Jueves,4
30453004,1,35.43785142378281,Martes,2
44587002,2,25.941234807888822,Miércoles,3
518899,4,35.0457727331758,Jueves,4
519484,1,17.72126422754841,Martes,2
30453004,2,25.50349397871493,Martes,2
44587002,3,28.198274545390248,Miércoles,3
518899,5,35.18675545031498,Jueves,4
519484,2,18.673705937083096,Martes,2
30453004,3,31.559611882196112,Martes,2
44587002,4,28.198274545390248,Miércoles,3
519484,3,37.11409903693345,Martes,2
528552,1,24.701594098741012,Miércoles,3
30453005,1,34.205559639837524,Martes,2
519765,1,27.216534334690127,Martes,2
528552,2,31.66338879722541,Miércoles,3
30453005,2,28.307934476830532,Martes,2
519765,2,54.15960429588903,Martes,2
30453005,3,21.514183218291286,Martes,2
501773,1,48.96051849807365,Jueves,4
519765,3,31.831001695893512,Martes,2
528552,3,30.362287777065788,Miércoles,3
30453005,4,20.315833604529164,Martes,2
501773,2,49.425064886402595,Jueves,4
519765,4,47.43943014311386,Martes,2
528552,4,49.92252761847136,Miércoles,3
30453003,1,24.25116890743289,Martes,2
501773,3,48.48195402392497,Jueves,4
519765,5,43.21338780186247,Martes,2
528552,6,30.362287777065788,Miércoles,3
30453003,2,20.533248156412405,Martes,2
501773,4,24.73182182849809,Jueves,4
519765,6,52.99245396585183,Martes,2
528552,5,41.076283538955366,Miércoles,3
30453003,3,21.76748391663446,Martes,2
501773,5,50.7693369759064,Jueves,4
519765,7,52.99245396585183,Martes,2
528552,7,29.32848549482256,Miércoles,3
30453003,4,20.943315820381528,Martes,2
501773,6,24.73182182849809,Jueves,4
519795,1,20.89867403254827,Martes,2
528552,8,51.26506093898329,Miércoles,3
30453003,5,18.948312021987885,Martes,2
501773,7,50.17685555385536,Jueves,4
503609,1,20.610819285178952,Miércoles,3
519795,2,22.021887848841683,Martes,2
528547,1,13.545813217977047,Miércoles,3
30453001,1,32.42139497144984,Martes,2
501773,8,191.65711323473286,Jueves,4
503609,2,21.851349433366273,Miércoles,3
519795,3,26.36684014976117,Martes,2
528547,2,16.64263214336386,Miércoles,3
30453001,2,23.332646258598896,Martes,2
503609,3,16.346663745429545,Miércoles,3
519795,4,24.884816069525947,Martes,2
528547,3,26.23984021868014,Miércoles,3
30453001,3,28.873269706516517,Martes,2
503609,4,16.346663745429545,Miércoles,3
519489,1,28.22560655052219,Martes,2
528547,4,21.722566101401792,Miércoles,3
30453001,4,28.873269706516517,Martes,2
503609,5,16.346663745429545,Miércoles,3
519489,2,26.36684014976117,Martes,2
528547,5,21.722566101401792,Miércoles,3
30453002,1,24.811108877922862,Martes,2
503613,1,15.771058882561679,Miércoles,3
519489,3,43.76863003819049,Martes,2
528545,1,27.027573250235825,Miércoles,3
30453002,2,20.533248156412405,Martes,2
503613,2,15.147766728257716,Miércoles,3
519489,4,25.723957090992407,Martes,2
528545,2,45.21979396148743,Miércoles,3
30453002,3,16.924407401243926,Martes,2
503613,3,20.800047482921084,Miércoles,3
528545,3,54.62338854130576,Miércoles,3
30453002,4,15.605379589431609,Martes,2
503613,4,20.800047482921084,Miércoles,3
528545,4,45.21979396148743,Miércoles,3
30453002,5,20.185942561872324,Martes,2
503613,5,20.610819285178952,Miércoles,3
511587,1,67.32695894313802,Jueves,4
511587,2,65.2608353033572,Jueves,4
511587,3,70.71959363048373,Jueves,4
38603105,1,23.93421854829677,Miércoles,3
511587,4,58.290203514583304,Jueves,4
519599,1,69.28346574971701,Martes,2
38603105,2,18.24792316044415,Miércoles,3
44587003,1,16.834379511396815,Miércoles,3
509759,1,40.19955009954923,Miércoles,3
511587,5,58.290203514583304,Jueves,4
519599,2,73.00715395355107,Martes,2
526505,1,22.752597949073852,Miércoles,3
38603105,3,21.10135792037328,Miércoles,3
44587003,2,20.683024419540857,Miércoles,3
509759,2,24.242559593313953,Miércoles,3
511587,6,69.52342094877393,Jueves,4
519599,3,87.41157757660345,Martes,2
526505,2,24.5132821953242,Miércoles,3
44587003,3,26.99623240242888,Miércoles,3
509759,3,18.371598871477836,Miércoles,3
511587,7,63.96693178477018,Jueves,4
519599,4,85.28028607390286,Martes,2
526505,3,40.69158890199797,Miércoles,3
528676,1,31.402276459168768,Jueves,4
509759,4,21.338911366850628,Miércoles,3
511587,8,72.13192831499106,Jueves,4
519599,5,150.42734637915927,Martes,2
526505,4,15.441496373702812,Miércoles,3
528676,2,38.5814071967699,Jueves,4
503658,1,15.856344213084665,Miércoles,3
509760,1,10.945556146146014,Miércoles,3
511587,9,72.13192831499106,Jueves,4
519599,6,161.60959622208182,Martes,2
528676,3,36.99603335746341,Jueves,4
503658,2,15.712091300167778,Miércoles,3
509760,2,31.73361583364932,Miércoles,3
511566,1,72.26018828633664,Jueves,4
528676,4,36.99603335746341,Jueves,4
39578403,1,84.7380192539199,Jueves,4
503658,3,15.712091300167778,Miércoles,3
511566,2,58.290203514583304,Jueves,4
528676,5,59.92237711845301,Jueves,4
28452501,1,237.19464701292216,Miércoles,3
503653,1,11.547483413198178,Miércoles,3
511566,3,58.290203514583304,Jueves,4
528676,6,35.736359382968594,Jueves,4
28452501,2,143.0415353203247,Miércoles,3
503653,2,11.689140010621335,Miércoles,3
511566,4,53.74727342733637,Jueves,4
28452501,3,159.08583539751422,Miércoles,3
44592801,1,31.66338879722541,Jueves,4
503653,3,12.022633046970586,Miércoles,3
511566,5,69.52342094877393,Jueves,4
38607002,1,31.55232474622404,Miércoles,3
44592801,2,49.92252761847136,Jueves,4
503665,1,11.693158735161026,Miércoles,3
511566,6,63.96693178477018,Jueves,4
38607002,2,33.20725097865988,Miércoles,3
44592801,8,49.594237814553814,Jueves,4
503665,2,12.396950066199384,Miércoles,3
511566,7,63.96693178477018,Jueves,4
519561,1,23.93421854829677,Miércoles,3
44592801,3,36.0596132455476,Jueves,4
503665,3,18.06852390880928,Miércoles,3
511566,8,83.52467165124487,Jueves,4
519561,3,36.96539403530896,Miércoles,3
28452503,1,8.361741647907062,Miércoles,3
44592801,4,42.32301307757365,Jueves,4
503665,4,21.230410200564094,Miércoles,3
511591,1,28.92461014384739,Jueves,4
519561,2,22.35805680359116,Miércoles,3
28452503,2,24.242559593313953,Miércoles,3
44592801,5,48.014714137184974,Jueves,4
503659,1,15.771058882561679,Miércoles,3
511591,2,32.42139497144984,Jueves,4
28452503,3,42.55637222583545,Miércoles,3
38600001,1,28.22560655052219,Jueves,4
44592801,6,48.014714137184974,Jueves,4
503659,2,20.800047482921084,Miércoles,3
511591,3,21.514183218291286,Jueves,4
28452503,4,21.338911366850628,Miércoles,3
38600001,2,26.36684014976117,Jueves,4
44592801,7,48.014714137184974,Jueves,4
503659,3,12.008598926833608,Miércoles,3
510097,1,44.162655000617306,Miércoles,3
511591,4,33.43360461962615,Jueves,4
38600001,3,24.884816069525947,Jueves,4
44592802,1,13.545813217977047,Jueves,4
503659,4,34.50563386437037,Miércoles,3
510097,2,102.29933702750404,Miércoles,3
511563,1,34.205559639837524,Jueves,4
38600001,4,43.593262337779564,Jueves,4
44592802,2,16.64263214336386,Jueves,4
503659,5,31.848287487501977,Miércoles,3
510097,5,51.2956432031639,Miércoles,3
511563,2,28.92461014384739,Jueves,4
38611503,1,28.22560655052219,Miércoles,3
44592802,3,22.245450174636964,Jueves,4
503684,1,95.64665394717129,Jueves,4
510097,3,68.50597789609618,Miércoles,3
511563,3,32.42139497144984,Jueves,4
38611503,2,26.36684014976117,Miércoles,3
44592802,4,21.59015515153104,Jueves,4
503678,1,29.320726168458695,Jueves,4
510097,4,150.80748430774457,Miércoles,3
511563,4,23.332646258598896,Jueves,4
38611503,3,43.76863003819049,Miércoles,3
44592802,5,21.59015515153104,Jueves,4
503678,2,11.547483413198178,Jueves,4
38611503,4,25.723957090992407,Miércoles,3
503678,3,15.856344213084665,Jueves,4
38611502,1,26.36684014976117,Miércoles,3
503679,1,8.593799129764694,Jueves,4
38611502,2,48.74794058625493,Miércoles,3
503679,2,12.396950066199384,Jueves,4
38611502,3,21.519762529598488,Miércoles,3
503679,3,8.947412152023235,Jueves,4
509805,1,20.192971211569212,Jueves,4
30445701,1,28.975688140221475,Jueves,4
38611502,4,21.519762529598488,Miércoles,3
503679,4,28.735806377810416,Jueves,4
